name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacillus mycoides	1405	S	452	262	714	0.00001
Bacillus thuringiensis	1428	S	176	28929	29105	0.00041
Bacillus pseudomycoides	64104	S	100	19	119	0.00000
Bacillus anthracis	1392	S	89	9052	9141	0.00013
Bacillus cytotoxicus	580165	S	25	6	31	0.00000
Bacillus sp. HBCD-sjtu	2053832	S	11	93	104	0.00000
Bacillus sp. FDAARGOS_235	1839798	S	1	42	43	0.00000
Bacillus wiedmannii	1890302	S	7	7	14	0.00000
Bacillus albus	2026189	S	6	6	12	0.00000
Bacillus paranthracis	2026186	S	2	85	87	0.00000
Bacillus luti	2026191	S	2	1	3	0.00000
Bacillus bombysepticus	658666	S	1	57	58	0.00000
Bacillus intestinalis	1963032	S	3344	3806324	3809668	0.05365
Bacillus glycinifermentans	1664069	S	562	135	697	0.00001
Bacillus marisflavi	189381	S	305	52	357	0.00001
Bacillus safensis	561879	S	268	1051	1319	0.00002
Bacillus pumilus	1408	S	264	478	742	0.00001
Bacillus gobiensis	1441095	S	230	22	252	0.00000
Bacillus altitudinis	293387	S	208	1970	2178	0.00003
Bacillus haynesii	1925021	S	128	114	242	0.00000
Bacillus oleronius	38875	S	95	19	114	0.00000
Bacillus sporothermodurans	46224	S	92	20	112	0.00000
Bacillus vini	1476025	S	92	16	108	0.00000
Bacillus circulans	1397	S	79	10	89	0.00000
Bacillus dafuensis	1742359	S	48	6	54	0.00000
Bacillus vietnamensis	218284	S	46	7	53	0.00000
Bacillus ciccensis	1670641	S	43	5	48	0.00000
Bacillus cohnii	33932	S	26	4	30	0.00000
Bacillus freudenreichii	1783501	S	24	1	25	0.00000
Bacillus horikoshii	79883	S	23	2	25	0.00000
Bacillus cellulosilyticus	1413	S	23	1	24	0.00000
Bacillus methanolicus	1471	S	19	2	21	0.00000
Bacillus infantis	324767	S	16	1	17	0.00000
Bacillus weihaiensis	1547283	S	16	2	18	0.00000
Bacillus smithii	1479	S	12	8	20	0.00000
Bacillus beveridgei	632773	S	10	0	10	0.00000
[Brevibacterium] frigoritolerans	450367	S	6	8	14	0.00000
Bacillus xiamenensis	1178537	S	4	43	47	0.00000
Priestia megaterium	1404	S	126	1419	1545	0.00002
Priestia flexa	86664	S	11	2	13	0.00000
Priestia filamentosa	1402861	S	7	0	7	0.00000
Alkalihalobacillus clausii	79880	S	63	2	65	0.00000
Alkalihalobacillus miscanthi	2598861	S	14	0	14	0.00000
Alkalihalobacillus pseudofirmus	79885	S	6	0	6	0.00000
Alkalihalobacillus krulwichiae	199441	S	6	0	6	0.00000
Alkalihalobacillus halodurans	86665	S	5	1	6	0.00000
Alkalihalobacillus lehensis	300825	S	3	0	3	0.00000
Peribacillus simplex	1478	S	65	32	97	0.00000
Peribacillus butanolivorans	421767	S	12	2	14	0.00000
Peribacillus asahii	228899	S	6	1	7	0.00000
Peribacillus psychrosaccharolyticus	1407	S	4	0	4	0.00000
Peribacillus muralis	264697	S	2	0	2	0.00000
Lysinibacillus sphaericus	1421	S	25	263	288	0.00000
Lysinibacillus sp. SGAir0095	2070463	S	7	1	8	0.00000
Lysinibacillus sp. 2017	2169540	S	7	2	9	0.00000
Lysinibacillus sp. FJAT-51161	2590012	S	7	1	8	0.00000
Lysinibacillus sp. YS11	2072025	S	4	0	4	0.00000
Lysinibacillus timonensis	2086577	S	17	4	21	0.00000
Lysinibacillus fusiformis	28031	S	12	2	14	0.00000
Geobacillus subterraneus	129338	S	6	3	9	0.00000
Geobacillus thermodenitrificans	33940	S	3	32	35	0.00000
Geobacillus genomosp. 3	1921421	S	3	0	3	0.00000
Geobacillus sp. E263	391290	S	1	1	2	0.00000
Geobacillus sp. JS12	1813182	S	1	3	4	0.00000
Geobacillus sp. 46C-IIa	1963025	S	1	0	1	0.00000
Geobacillus stearothermophilus	1422	S	2	2	4	0.00000
Geobacillus zalihae	213419	S	1	8	9	0.00000
Geobacillus kaustophilus	1462	S	1	12	13	0.00000
Psychrobacillus glaciei	2283160	S	46	8	54	0.00000
Psychrobacillus sp. AK 1817	2303505	S	2	1	3	0.00000
Pontibacillus sp. ALD_SL1	2777185	S	30	0	30	0.00000
Pontibacillus sp. HMF3514	2692425	S	5	0	5	0.00000
Weizmannia coagulans	1398	S	34	10	44	0.00000
Metabacillus sp. KUDC1714	2745198	S	29	3	32	0.00000
Metabacillus sp. cB07	2806989	S	3	0	3	0.00000
Anoxybacillus flavithermus	33934	S	6	11	17	0.00000
Anoxybacillus caldiproteolyticus	247480	S	6	1	7	0.00000
Anoxybacillus sp. PDR2	1636720	S	1	5	6	0.00000
Anoxybacillus amylolyticus	294699	S	3	1	4	0.00000
Virgibacillus sp. MSP4-1	2700081	S	7	0	7	0.00000
Virgibacillus halodenitrificans	1482	S	5	2	7	0.00000
Virgibacillus necropolis	163877	S	4	0	4	0.00000
Virgibacillus dokdonensis	302167	S	4	3	7	0.00000
Halobacillus halophilus	1570	S	14	4	18	0.00000
Halobacillus litoralis	45668	S	5	0	5	0.00000
Halobacillus mangrovi	402384	S	1	0	1	0.00000
Oceanobacillus iheyensis	182710	S	7	0	7	0.00000
Oceanobacillus kimchii	746691	S	5	0	5	0.00000
Oceanobacillus zhaokaii	2052660	S	4	0	4	0.00000
Fictibacillus arsenicus	255247	S	9	0	9	0.00000
Fictibacillus phosphorivorans	1221500	S	7	0	7	0.00000
Neobacillus mesonae	1193713	S	8	1	9	0.00000
Neobacillus cucumis	1740721	S	7	0	7	0.00000
Mesobacillus foraminis	279826	S	11	1	12	0.00000
Mesobacillus jeotgali	129985	S	3	0	3	0.00000
Terribacillus goriensis	386490	S	13	0	13	0.00000
Cytobacillus kochii	859143	S	9	0	9	0.00000
Cytobacillus oceanisediminis	665099	S	4	0	4	0.00000
Salicibibacter kimchii	2099786	S	3	0	3	0.00000
Salicibibacter sp. NKC21-4	2743001	S	2	0	2	0.00000
Salicibibacter halophilus	2502791	S	1	1	2	0.00000
Amphibacillus xylanus	1449	S	7	0	7	0.00000
Aeribacillus pallidus	33936	S	7	4	11	0.00000
Parageobacillus thermoglucosidasius	1426	S	4	5	9	0.00000
Parageobacillus toebii	153151	S	2	2	4	0.00000
Parageobacillus genomosp. 1	1295642	S	1	0	1	0.00000
Sediminibacillus sp. DP4-553-S	2729421	S	6	0	6	0.00000
Lederbergia lentus	1467	S	6	0	6	0.00000
Pradoshia sp. D12	2651284	S	6	0	6	0.00000
Salimicrobium jeotgali	1230341	S	6	0	6	0.00000
Caldibacillus thermoamylovorans	35841	S	5	1	6	0.00000
Radiobacillus deserti	2594883	S	5	0	5	0.00000
Lentibacillus amyloliquefaciens	1472767	S	2	0	2	0.00000
Lentibacillus sp. CBA3610	2518176	S	2	0	2	0.00000
Gracilibacillus sp. SCU50	2663022	S	3	0	3	0.00000
Anaerobacillus isosaccharinicus	1532552	S	3	0	3	0.00000
Staphylococcus aureus	1280	S	1798037	9187649	10985686	0.15469
Staphylococcus cohnii	29382	S	4888	3023	7911	0.00011
Staphylococcus schweitzeri	1654388	S	4413	1425	5838	0.00008
Staphylococcus saprophyticus	29385	S	3115	912	4027	0.00006
Staphylococcus simiae	308354	S	2341	492	2833	0.00004
Staphylococcus argenteus	985002	S	1463	3663	5126	0.00007
Staphylococcus hominis	1290	S	843	364	1207	0.00002
Staphylococcus epidermidis	1282	S	728	391	1119	0.00002
Staphylococcus saccharolyticus	33028	S	522	89	611	0.00001
Staphylococcus capitis	29388	S	518	283	801	0.00001
Staphylococcus pasteuri	45972	S	457	177	634	0.00001
Staphylococcus haemolyticus	1283	S	455	223	678	0.00001
Staphylococcus lugdunensis	28035	S	427	125	552	0.00001
Staphylococcus warneri	1292	S	363	340	703	0.00001
Staphylococcus caprae	29380	S	358	133	491	0.00001
Staphylococcus debuckii	2044912	S	332	65	397	0.00001
Staphylococcus sp. 17KM0847	2583989	S	164	27	191	0.00000
Staphylococcus sp. SM3655	2807625	S	22	117248	117270	0.00165
Staphylococcus sp. MI 10-1553	1912064	S	16	2	18	0.00000
Staphylococcus sp. T93	2799681	S	16	5837	5853	0.00008
Staphylococcus sp. 11-B-312	2799680	S	14	22	36	0.00000
Staphylococcus sp. M0911	2025492	S	9	26	35	0.00000
Staphylococcus sp. SM9054	2807624	S	6	142267	142273	0.00200
Staphylococcus sp. SB1-57	2813777	S	3	13	16	0.00000
Staphylococcus sp. 693-2	373067	S	2	30	32	0.00000
Staphylococcus sp. AntiMn-1	1715860	S	2	11	13	0.00000
Staphylococcus simulans	1286	S	256	45	301	0.00000
Staphylococcus nepalensis	214473	S	188	26	214	0.00000
Staphylococcus kloosii	29384	S	188	38	226	0.00000
Staphylococcus pseudintermedius	283734	S	160	78	238	0.00000
Staphylococcus delphini	53344	S	22	4	26	0.00000
Staphylococcus felis	46127	S	185	29	214	0.00000
Staphylococcus xylosus	1288	S	164	28	192	0.00000
Staphylococcus chromogenes	46126	S	160	33	193	0.00000
Staphylococcus arlettae	29378	S	152	134	286	0.00000
Staphylococcus auricularis	29379	S	131	19	150	0.00000
Staphylococcus lutrae	155085	S	131	19	150	0.00000
Staphylococcus lloydii	2781774	S	115	20	135	0.00000
Staphylococcus pettenkoferi	170573	S	85	15	100	0.00000
Staphylococcus pseudoxylosus	2282419	S	73	19	92	0.00000
Staphylococcus condimenti	70255	S	72	11	83	0.00000
Staphylococcus succinus	61015	S	67	7	74	0.00000
Staphylococcus muscae	1294	S	64	10	74	0.00000
Staphylococcus agnetis	985762	S	63	10	73	0.00000
Staphylococcus carnosus	1281	S	62	10	72	0.00000
Staphylococcus hyicus	1284	S	54	12	66	0.00000
Staphylococcus schleiferi	1295	S	51	12	63	0.00000
Staphylococcus equorum	246432	S	50	60	110	0.00000
Mammaliicoccus sciuri	1296	S	36	13	49	0.00000
Mammaliicoccus lentus	42858	S	10	9	19	0.00000
Mammaliicoccus vitulinus	71237	S	6	1	7	0.00000
Mammaliicoccus stepanovicii	643214	S	4	0	4	0.00000
Mammaliicoccus fleurettii	150056	S	3	0	3	0.00000
Macrococcus caseolyticus	69966	S	10	5	15	0.00000
Macrococcus canis	1855823	S	3	0	3	0.00000
Macrococcus bohemicus	1903056	S	1	0	1	0.00000
Macrococcus sp. IME1552	1898474	S	1	0	1	0.00000
Jeotgalicoccus saudimassiliensis	1461582	S	11	1	12	0.00000
[Micrococcus] candicans	946432	S	2	0	2	0.00000
Abyssicoccus albus	1817405	S	3	0	3	0.00000
Salinicoccus halodurans	407035	S	1	0	1	0.00000
Listeria monocytogenes	1639	S	5988603	3046328	9034931	0.12722
Listeria innocua	1642	S	4029	3037	7066	0.00010
Listeria welshimeri	1643	S	2789	897	3686	0.00005
Listeria ivanovii	1638	S	2081	3255	5336	0.00008
Listeria seeligeri	1640	S	1506	306	1812	0.00003
Listeria grayi	1641	S	186	24	210	0.00000
Listeria weihenstephanensis	1006155	S	173	12	185	0.00000
Listeria sp. PSOL-1	1844999	S	91	8	99	0.00000
Brochothrix thermosphacta	2756	S	7	1	8	0.00000
Paenibacillus sp.	58172	S	8	14	22	0.00000
Paenibacillus sp. E222	2748863	S	3	0	3	0.00000
Paenibacillus sp. TB2019	2810347	S	2	0	2	0.00000
Paenibacillus sp. FSL H7-0737	1536775	S	2	0	2	0.00000
Paenibacillus sp. FSL H7-0357	1536774	S	2	0	2	0.00000
Paenibacillus sp. FSL R7-0273	1536772	S	2	0	2	0.00000
Paenibacillus sp. JNUCC-31	2777983	S	1	0	1	0.00000
Paenibacillus sp. CAA11	1532905	S	1	0	1	0.00000
Paenibacillus sp. FSL R7-0331	1536773	S	1	0	1	0.00000
Paenibacillus sp. IHB B 3084	867076	S	1	0	1	0.00000
Paenibacillus sp. IHBB 10380	1566358	S	1	0	1	0.00000
Paenibacillus sp. BIHB4019	1870819	S	1	0	1	0.00000
Paenibacillus sp. Cedars	1980674	S	1	0	1	0.00000
Paenibacillus sp. 37	2607911	S	1	0	1	0.00000
Paenibacillus polymyxa	1406	S	19	11	30	0.00000
Paenibacillus alvei	44250	S	9	0	9	0.00000
Paenibacillus peoriae	59893	S	9	3	12	0.00000
Paenibacillus physcomitrellae	1619311	S	5	0	5	0.00000
Paenibacillus antarcticus	253703	S	4	0	4	0.00000
Paenibacillus sonchi	373687	S	4	0	4	0.00000
Paenibacillus albus	2495582	S	4	0	4	0.00000
Paenibacillus rhizovicinus	2704463	S	4	0	4	0.00000
Paenibacillus chitinolyticus	79263	S	3	0	3	0.00000
Paenibacillus durus	44251	S	3	0	3	0.00000
Paenibacillus mucilaginosus	61624	S	2	0	2	0.00000
Paenibacillus glucanolyticus	59843	S	2	1	3	0.00000
Paenibacillus cellulositrophicus	562959	S	2	0	2	0.00000
Paenibacillus crassostreae	1763538	S	1	0	1	0.00000
Paenibacillus baekrokdamisoli	1712516	S	1	0	1	0.00000
Paenibacillus bovis	1616788	S	1	0	1	0.00000
Paenibacillus guangzhouensis	1473112	S	1	0	1	0.00000
Paenibacillus lautus	1401	S	1	0	1	0.00000
Paenibacillus beijingensis	1126833	S	1	0	1	0.00000
Paenibacillus lutimineralis	2707005	S	1	0	1	0.00000
Paenibacillus xylanilyticus	248903	S	1	0	1	0.00000
Paenibacillus odorifer	189426	S	1	0	1	0.00000
Paenibacillus brasilensis	128574	S	1	0	1	0.00000
Paenibacillus graminis	189425	S	1	0	1	0.00000
Paenibacillus borealis	160799	S	1	0	1	0.00000
Paenibacillus kribbensis	172713	S	1	0	1	0.00000
Paenibacillus naphthalenovorans	162209	S	1	0	1	0.00000
Brevibacillus sp. JNUCC-41	2778370	S	16	30	46	0.00000
Brevibacillus sp. SCSIO 07484	2496837	S	3	0	3	0.00000
Brevibacillus brevis	1393	S	6	2	8	0.00000
Brevibacillus laterosporus	1465	S	5	9	14	0.00000
Brevibacillus agri	51101	S	2	0	2	0.00000
Brevibacillus formosus	54913	S	2	2	4	0.00000
Cohnella abietis	2507935	S	6	0	6	0.00000
Cohnella sp. KS 22	2598458	S	2	0	2	0.00000
Aneurinibacillus soli	1500254	S	2	0	2	0.00000
Aneurinibacillus sp. XH2	1450761	S	2	0	2	0.00000
Thermobacillus composti	377615	S	1	0	1	0.00000
Saccharibacillus brassicae	2583377	S	1	0	1	0.00000
Sporosarcina ureae	1571	S	44	11	55	0.00000
Sporosarcina sp. P37	1930546	S	1	1	2	0.00000
Sporosarcina sp. Te-1	2818390	S	1	0	1	0.00000
Planococcus halocryophilus	1215089	S	23	5	28	0.00000
Planococcus rifietoensis	200991	S	9	2	11	0.00000
Planococcus sp. MB-3u-03	2058136	S	5	1	6	0.00000
Planococcus donghaensis	414778	S	2	0	2	0.00000
Planococcus versutus	1302659	S	1	0	1	0.00000
Planococcus massiliensis	1499687	S	1	0	1	0.00000
Kurthia sp. 11kri321	1750719	S	6	1	7	0.00000
Kurthia zopfii	1650	S	3	0	3	0.00000
Ureibacillus thermosphaericus	51173	S	4	8	12	0.00000
Ureibacillus thermophilus	367743	S	4	4	8	0.00000
Viridibacillus sp. JNUCC-6	2779527	S	5	1	6	0.00000
Solibacillus silvestris	76853	S	4	1	5	0.00000
Solibacillus sp. R5-41	2048654	S	1	0	1	0.00000
Paenisporosarcina antarctica	417367	S	2	0	2	0.00000
Paenisporosarcina sp. K2R23-3	2320858	S	1	0	1	0.00000
Jeotgalibacillus malaysiensis	1508404	S	2	0	2	0.00000
Rummeliibacillus stabekisii	241244	S	2	0	2	0.00000
Planomicrobium glaciei	459472	S	1	0	1	0.00000
Gemella haemolysans	1379	S	3	2	5	0.00000
Gemella morbillorum	29391	S	3	4	7	0.00000
Exiguobacterium sp. AT1b	360911	S	4	0	4	0.00000
Exiguobacterium sp. N4-1P	2051906	S	3	1	4	0.00000
Exiguobacterium antarcticum	132920	S	4	1	5	0.00000
Alicyclobacillus acidocaldarius	405212	S	6	0	6	0.00000
Alicyclobacillus ferrooxydans	471514	S	5	0	5	0.00000
Alicyclobacillus sp. TC	2606450	S	1	0	1	0.00000
Effusibacillus sp. skT53	2743772	S	4	0	4	0.00000
Kyrpidia spormannii	2055160	S	2	0	2	0.00000
Kroppenstedtia eburnea	714067	S	3	0	3	0.00000
Kroppenstedtia pulmonis	1380685	S	3	0	3	0.00000
Thermoactinomyces vulgaris	2026	S	3	0	3	0.00000
Novibacillus thermophilus	1471761	S	2	0	2	0.00000
Laceyella sacchari	37482	S	1	0	1	0.00000
Sporolactobacillus terrae	269673	S	3	0	3	0.00000
Limosilactobacillus fermentum	1613	S	7906977	1328308	9235285	0.13005
Limosilactobacillus reuteri	1598	S	1291	86	1377	0.00002
Limosilactobacillus mucosae	97478	S	107	5	112	0.00000
Limosilactobacillus gastricus	227942	S	23	1	24	0.00000
Limosilactobacillus pontis	35787	S	15	0	15	0.00000
Limosilactobacillus vaginalis	1633	S	8	0	8	0.00000
Limosilactobacillus frumenti	104955	S	7	0	7	0.00000
Lactobacillus delbrueckii	1584	S	422	133	555	0.00001
Lactobacillus sp. 3B(2020)	2695882	S	86	3	89	0.00000
Lactobacillus sp. CBA3606	2099789	S	2	0	2	0.00000
Lactobacillus sp. CBA3605	2099788	S	1	0	1	0.00000
Lactobacillus helveticus	1587	S	25	2	27	0.00000
Lactobacillus amylovorus	1604	S	13	1	14	0.00000
Lactobacillus acetotolerans	1600	S	11	0	11	0.00000
Lactobacillus amylolyticus	83683	S	11	0	11	0.00000
Lactobacillus johnsonii	33959	S	10	1	11	0.00000
Lactobacillus crispatus	47770	S	10	0	10	0.00000
Lactobacillus acidophilus	1579	S	9	17	26	0.00000
Lactobacillus iners	147802	S	7	2	9	0.00000
Lactobacillus apis	303541	S	7	0	7	0.00000
Lactobacillus terrae	2269374	S	6	0	6	0.00000
Lactobacillus gasseri	1596	S	5	3	8	0.00000
Lactobacillus jensenii	109790	S	4	5	9	0.00000
Lactobacillus kefiranofaciens	267818	S	3	0	3	0.00000
Lactobacillus ultunensis	227945	S	2	0	2	0.00000
Weissella paramesenteroides	1249	S	374	34	408	0.00001
Weissella cryptocerci	2506420	S	9	0	9	0.00000
Weissella hellenica	46256	S	6	0	6	0.00000
Weissella cibaria	137591	S	4	0	4	0.00000
Weissella jogaejeotgali	1631871	S	4	0	4	0.00000
Weissella sp. HDW19	2714949	S	3	0	3	0.00000
Weissella confusa	1583	S	2	0	2	0.00000
Weissella viridescens	1629	S	2	0	2	0.00000
Weissella ceti	759620	S	2	0	2	0.00000
Weissella soli	155866	S	1	0	1	0.00000
Weissella koreensis	165096	S	1	0	1	0.00000
Weissella diestrammenae	1162633	S	1	0	1	0.00000
Lactiplantibacillus plantarum	1590	S	341	361	702	0.00001
Lactiplantibacillus pentosus	1589	S	7	0	7	0.00000
Lactiplantibacillus paraplantarum	60520	S	7	0	7	0.00000
Lactiplantibacillus argentoratensis	271881	S	2	2	4	0.00000
Lacticaseibacillus paracasei	1597	S	321	52	373	0.00001
Lacticaseibacillus rhamnosus	47715	S	7	0	7	0.00000
Lacticaseibacillus casei	1582	S	1	0	1	0.00000
Lacticaseibacillus manihotivorans	88233	S	1	0	1	0.00000
Oenococcus oeni	1247	S	188	5	193	0.00000
Oenococcus sp. UCMA 16435	2259623	S	1	0	1	0.00000
Levilactobacillus brevis	1580	S	79	12	91	0.00000
Levilactobacillus suantsaii	2292255	S	5	1	6	0.00000
Levilactobacillus zymae	267363	S	4	0	4	0.00000
Levilactobacillus koreensis	637971	S	3	0	3	0.00000
Ligilactobacillus salivarius	1624	S	27	6	33	0.00000
Ligilactobacillus murinus	1622	S	22	6	28	0.00000
Ligilactobacillus ruminis	1623	S	15	1	16	0.00000
Ligilactobacillus acidipiscis	89059	S	4	0	4	0.00000
Ligilactobacillus agilis	1601	S	3	0	3	0.00000
Ligilactobacillus animalis	1605	S	3	1	4	0.00000
Ligilactobacillus saerimneri	228229	S	3	1	4	0.00000
Paucilactobacillus nenjiangensis	1296540	S	64	10	74	0.00000
Paucilactobacillus hokkaidonensis	1193095	S	4	0	4	0.00000
Loigolactobacillus bifermentans	1607	S	50	4	54	0.00000
Loigolactobacillus coryniformis	1610	S	9	2	11	0.00000
Loigolactobacillus backii	375175	S	6	0	6	0.00000
Companilactobacillus crustorum	392416	S	14	2	16	0.00000
Companilactobacillus paralimentarius	83526	S	10	0	10	0.00000
Companilactobacillus alimentarius	1602	S	5	0	5	0.00000
Companilactobacillus pabuli	2714036	S	4	0	4	0.00000
Companilactobacillus ginsenosidimutans	1007676	S	3	0	3	0.00000
Companilactobacillus allii	1847728	S	3	0	3	0.00000
Companilactobacillus farciminis	1612	S	2	0	2	0.00000
Companilactobacillus heilongjiangensis	1074467	S	1	0	1	0.00000
Latilactobacillus sakei	1599	S	16	3	19	0.00000
Latilactobacillus curvatus	28038	S	11	2	13	0.00000
Latilactobacillus graminis	60519	S	5	0	5	0.00000
Pediococcus pentosaceus	1255	S	15	7	22	0.00000
Pediococcus acidilactici	1254	S	11	0	11	0.00000
Pediococcus damnosus	51663	S	4	0	4	0.00000
Pediococcus claussenii	187452	S	3	4	7	0.00000
Leuconostoc mesenteroides	1245	S	5	3	8	0.00000
Leuconostoc lactis	1246	S	4	1	5	0.00000
Leuconostoc carnosum	1252	S	3	0	3	0.00000
Leuconostoc pseudomesenteroides	33968	S	3	0	3	0.00000
Leuconostoc falkenbergense	2766470	S	3	1	4	0.00000
Leuconostoc gelidum	1244	S	2	0	2	0.00000
Leuconostoc citreum	33964	S	1	0	1	0.00000
Leuconostoc sp. C2	979982	S	1	5	6	0.00000
Liquorilactobacillus nagelii	82688	S	11	2	13	0.00000
Liquorilactobacillus mali	1618	S	8	1	9	0.00000
Liquorilactobacillus hordei	468911	S	4	0	4	0.00000
Fructilactobacillus sanfranciscensis	1625	S	12	4	16	0.00000
Fructilactobacillus lindneri	53444	S	5	1	6	0.00000
Fructilactobacillus fructivorans	1614	S	3	0	3	0.00000
Lentilactobacillus kefiri	33962	S	7	1	8	0.00000
Lentilactobacillus buchneri	1581	S	5	1	6	0.00000
Lentilactobacillus hilgardii	1588	S	4	0	4	0.00000
Lentilactobacillus parabuchneri	152331	S	1	0	1	0.00000
Lentilactobacillus curieae	1138822	S	1	0	1	0.00000
Secundilactobacillus paracollinoides	240427	S	6	0	6	0.00000
Secundilactobacillus malefermentans	176292	S	4	0	4	0.00000
Apilactobacillus kunkeei	148814	S	5	0	5	0.00000
Apilactobacillus bombintestini	2419772	S	2	0	2	0.00000
Furfurilactobacillus rossiae	231049	S	5	0	5	0.00000
Schleiferilactobacillus harbinensis	304207	S	5	0	5	0.00000
Amylolactobacillus amylophilus	1603	S	4	1	5	0.00000
Bombilactobacillus bombi	1303590	S	3	0	3	0.00000
Acetilactobacillus jinshanensis	1720083	S	3	0	3	0.00000
Lapidilactobacillus dextrinicus	51664	S	1	0	1	0.00000
Enterococcus faecalis	1351	S	6118804	4173629	10292433	0.14493
Enterococcus faecium	1352	S	2629	8963	11592	0.00016
Enterococcus sp. DA9	2603296	S	134	624	758	0.00001
Enterococcus sp. CR-Ec1	2057791	S	1	0	1	0.00000
Enterococcus sp. M190262	2582830	S	1	0	1	0.00000
Enterococcus wangshanyuanii	2005703	S	119	4	123	0.00000
Enterococcus durans	53345	S	115	48	163	0.00000
Enterococcus cecorum	44008	S	107	27	134	0.00000
Enterococcus rotai	118060	S	98	1	99	0.00000
Enterococcus mundtii	53346	S	90	9	99	0.00000
Enterococcus hirae	1354	S	86	24	110	0.00000
Enterococcus avium	33945	S	77	18	95	0.00000
Enterococcus saigonensis	1805431	S	22	20	42	0.00000
