name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Humibacter sp. BT305	2282656	S	1	7	8	0.00001
Glaciihabitans sp. INWT7	2596912	S	1	0	1	0.00000
Aurantimicrobium sp. MWH-Mo1	1987356	S	1	0	1	0.00000
Janibacter indicus	857417	S	141	66	207	0.00014
Janibacter sp. YB324	2761047	S	25	17	42	0.00003
Janibacter limosus	53458	S	22	0	22	0.00001
Janibacter melonis	262209	S	2	0	2	0.00000
Intrasporangium calvum	53358	S	5	0	5	0.00000
Phycicoccus sp. HDW14	2714941	S	3	0	3	0.00000
Phycicoccus endophyticus	1690220	S	1	0	1	0.00000
Pedococcus dokdonensis	443156	S	3	0	3	0.00000
Tetrasphaera sp. HKS02	1813880	S	1	0	1	0.00000
Arsenicicoccus sp. oral taxon 190	1658671	S	1	0	1	0.00000
Brevibacterium sp. CS2	2575923	S	58	3	61	0.00004
Brevibacterium sp. YB235	1496080	S	1	0	1	0.00000
Brevibacterium sp. o2	2697565	S	1	0	1	0.00000
Brevibacterium sp. JNUCC-42	2777985	S	1	2	3	0.00000
Brevibacterium linens	1703	S	12	5	17	0.00001
Brevibacterium casei	33889	S	8	0	8	0.00001
Brevibacterium luteolum	199591	S	5	0	5	0.00000
Brevibacterium aurantiacum	273384	S	2	0	2	0.00000
Brevibacterium oceani	358099	S	2	0	2	0.00000
Brevibacterium siliguriense	1136497	S	1	0	1	0.00000
Brachybacterium sp. SGAir0954	2571029	S	43	2	45	0.00003
Brachybacterium sp. P6-10-X1	1903186	S	3	0	3	0.00000
Brachybacterium ginsengisoli	1331682	S	6	0	6	0.00000
Brachybacterium faecium	43669	S	4	0	4	0.00000
Brachybacterium saurashtrense	556288	S	2	0	2	0.00000
Brachybacterium avium	2017485	S	2	0	2	0.00000
Brachybacterium vulturis	2017484	S	1	0	1	0.00000
Dermabacter vaginalis	1630135	S	4	0	4	0.00000
Kytococcus sedentarius	1276	S	30	1	31	0.00002
Cellulomonas sp. H30R-01	2704467	S	5	0	5	0.00000
Cellulomonas sp. PSBB021	2003551	S	1	0	1	0.00000
Cellulomonas sp. Y8	2591145	S	1	0	1	0.00000
Cellulomonas sp. JZ18	2654191	S	1	0	1	0.00000
Cellulomonas shaoxiangyii	2566013	S	4	0	4	0.00000
Cellulomonas taurus	2729175	S	3	0	3	0.00000
Cellulomonas fimi	1708	S	2	0	2	0.00000
Cellulomonas flavigena	1711	S	2	0	2	0.00000
Oerskovia sp. KBS0722	1179673	S	4	0	4	0.00000
Pseudactinotalea sp. HY158	2654547	S	1	0	1	0.00000
Serinicoccus profundi	1078471	S	8	1	9	0.00001
Serinicoccus marinus	247333	S	1	0	1	0.00000
Serinicoccus hydrothermalis	1758689	S	1	0	1	0.00000
Ornithinimicrobium sp. H23M54	2594265	S	3	0	3	0.00000
Ornithinimicrobium sp. HY006	2508882	S	2	1	3	0.00000
Ornithinimicrobium flavum	1288636	S	2	0	2	0.00000
Ornithinimicrobium pratense	2593973	S	1	0	1	0.00000
Cellulosimicrobium sp. BI34T	2587808	S	2	2	4	0.00000
Cellulosimicrobium cellulans	1710	S	2	1	3	0.00000
Xylanimonas cellulosilytica	186189	S	2	0	2	0.00000
Sanguibacter keddieii	60920	S	7	0	7	0.00000
Sanguibacter sp. HDW7	2714931	S	1	0	1	0.00000
Dermatophilus congolensis	1863	S	5	0	5	0.00000
Austwickia chelonae	100225	S	2	0	2	0.00000
Georgenia sp. Z443	2589797	S	4	0	4	0.00000
Georgenia faecalis	2483799	S	1	0	1	0.00000
Haloactinobacterium sp. HY164	2675754	S	3	0	3	0.00000
Ruania sp. HY168	2603206	S	1	0	1	0.00000
Beutenbergia cavernae	84757	S	1	0	1	0.00000
Rhodococcus sp. YL-1	1045808	S	23	102	125	0.00008
Rhodococcus sp. NJ-530	2490853	S	7	36	43	0.00003
Rhodococcus sp. PBTS 2	1653479	S	5	2	7	0.00000
Rhodococcus sp. AQ5-07	2054902	S	5	17	22	0.00001
Rhodococcus sp. P-2	2795031	S	4	1	5	0.00000
Rhodococcus sp. ABRD24	2507582	S	3	0	3	0.00000
Rhodococcus sp. PBTS 1	1653478	S	3	0	3	0.00000
Rhodococcus sp. H-CA8f	1727214	S	3	13	16	0.00001
Rhodococcus sp. SGAir0479	2567884	S	2	0	2	0.00000
Rhodococcus sp. P1Y	1302308	S	2	0	2	0.00000
Rhodococcus sp. B7740	1564114	S	2	0	2	0.00000
Rhodococcus sp. 21391	2683591	S	2	9	11	0.00001
Rhodococcus sp. BH4	1807790	S	2	11	13	0.00001
Rhodococcus sp. W8901	2742603	S	1	0	1	0.00000
Rhodococcus sp. X156	2499145	S	1	0	1	0.00000
Rhodococcus sp. R79	2811421	S	1	0	1	0.00000
Rhodococcus erythropolis	1833	S	52	198	250	0.00017
Rhodococcus qingshengii	334542	S	49	255	304	0.00020
Rhodococcus fascians	1828	S	12	1	13	0.00001
Rhodococcus rhodochrous	1829	S	3	0	3	0.00000
Rhodococcus ruber	1830	S	3	0	3	0.00000
Rhodococcus hoagii	43767	S	3	1	4	0.00000
Rhodococcus opacus	37919	S	2	1	3	0.00000
Rhodococcus koreensis	99653	S	2	0	2	0.00000
Rhodococcus jostii	132919	S	2	0	2	0.00000
Rhodococcus triatomae	300028	S	1	0	1	0.00000
Nocardia brasiliensis	37326	S	6	0	6	0.00000
Nocardia arthritidis	228602	S	6	0	6	0.00000
Nocardia asteroides	1824	S	5	0	5	0.00000
Nocardia mangyaensis	2213200	S	5	0	5	0.00000
Nocardia seriolae	37332	S	4	0	4	0.00000
Nocardia sp. WCH-YHL-001	2755382	S	3	0	3	0.00000
Nocardia sp. CS682	1047172	S	1	0	1	0.00000
Nocardia otitidiscaviarum	1823	S	1	0	1	0.00000
Nocardia farcinica	37329	S	1	0	1	0.00000
Nocardia nova	37330	S	1	0	1	0.00000
Nocardia cyriacigeorgica	135487	S	1	0	1	0.00000
Nocardia wallacei	480035	S	1	0	1	0.00000
Corynebacterium kefirresidentii	1979527	S	106	21	127	0.00009
Corynebacterium sp. LMM-1652	2487892	S	18	0	18	0.00001
Corynebacterium sp. NML98-0116	702967	S	9	0	9	0.00001
Corynebacterium sp. zg-320	2768834	S	6	0	6	0.00000
Corynebacterium sp. 1864	2820399	S	4	1	5	0.00000
Corynebacterium sp. zg-917	2763010	S	4	0	4	0.00000
Corynebacterium sp. sy039	2599641	S	3	0	3	0.00000
Corynebacterium sp. 1959	2675216	S	3	0	3	0.00000
Corynebacterium sp. Marseille-Q3630	2754725	S	3	0	3	0.00000
Corynebacterium sp. L2-79-05	373068	S	2	11	13	0.00001
Corynebacterium sp. 2019	2675218	S	2	0	2	0.00000
Corynebacterium sp. ZJ-599	2709394	S	2	0	2	0.00000
Corynebacterium sp. NML93-0612	699041	S	1	0	1	0.00000
Corynebacterium sp. FDAARGOS 1242	2778078	S	1	0	1	0.00000
Corynebacterium sp. MC1420	2709392	S	1	0	1	0.00000
Corynebacterium segmentosum	43990	S	55	2	57	0.00004
Corynebacterium xerosis	1725	S	51	10	61	0.00004
Corynebacterium tuberculostearicum	38304	S	35	5	40	0.00003
Corynebacterium jeikeium	38289	S	20	12	32	0.00002
Corynebacterium glucuronolyticum	39791	S	14	0	14	0.00001
Corynebacterium urealyticum	43771	S	10	2	12	0.00001
Corynebacterium matruchotii	43768	S	10	0	10	0.00001
Corynebacterium variabile	1727	S	9	1	10	0.00001
Corynebacterium ureicelerivorans	401472	S	7	0	7	0.00000
Corynebacterium doosanense	1121358	S	7	0	7	0.00000
Corynebacterium anserum	2684406	S	6	0	6	0.00000
Corynebacterium genitalium	38288	S	6	0	6	0.00000
Corynebacterium kroppenstedtii	161879	S	5	0	5	0.00000
Corynebacterium striatum	43770	S	5	1	6	0.00000
Corynebacterium testudinoris	136857	S	5	0	5	0.00000
Corynebacterium macginleyi	38290	S	5	0	5	0.00000
Corynebacterium casei	160386	S	4	1	5	0.00000
Corynebacterium liangguodongii	2079535	S	4	0	4	0.00000
Corynebacterium lactis	1231000	S	4	0	4	0.00000
Corynebacterium sanguinis	2594913	S	4	0	4	0.00000
Corynebacterium diphtheriae	1717	S	4	0	4	0.00000
Corynebacterium aurimucosum	169292	S	3	0	3	0.00000
Corynebacterium minutissimum	38301	S	3	1	4	0.00000
Corynebacterium bovis	36808	S	3	0	3	0.00000
Corynebacterium cystitidis	35757	S	3	0	3	0.00000
Corynebacterium deserti	1408191	S	3	0	3	0.00000
Corynebacterium resistens	258224	S	3	0	3	0.00000
Corynebacterium humireducens	1223514	S	3	0	3	0.00000
Corynebacterium glutamicum	1718	S	3	13	16	0.00001
Corynebacterium efficiens	152794	S	3	0	3	0.00000
Corynebacterium aquilae	203263	S	2	0	2	0.00000
Corynebacterium glyciniphilum	1404244	S	2	0	2	0.00000
Corynebacterium mustelae	571915	S	2	0	2	0.00000
Corynebacterium renale	1724	S	2	0	2	0.00000
Corynebacterium endometrii	2488819	S	2	0	2	0.00000
Corynebacterium vitaeruminis	38305	S	2	1	3	0.00000
Corynebacterium geronticis	2079234	S	2	0	2	0.00000
Corynebacterium atypicum	191610	S	1	0	1	0.00000
Corynebacterium nuruki	1032851	S	1	0	1	0.00000
Corynebacterium epidermidicanis	1050174	S	1	0	1	0.00000
Corynebacterium pseudotuberculosis	1719	S	1	0	1	0.00000
Corynebacterium uterequi	1072256	S	1	0	1	0.00000
Corynebacterium argentoratense	42817	S	1	0	1	0.00000
Corynebacterium sphenisci	191493	S	1	0	1	0.00000
Corynebacterium glaucum	187491	S	1	0	1	0.00000
Corynebacterium singulare	161899	S	1	0	1	0.00000
Corynebacterium propinquum	43769	S	1	0	1	0.00000
Corynebacterium phocae	161895	S	1	0	1	0.00000
Corynebacterium terpenotabidum	89154	S	1	0	1	0.00000
Corynebacterium simulans	146827	S	1	0	1	0.00000
Gordonia bronchialis	2054	S	160	14	174	0.00012
Gordonia polyisoprenivorans	84595	S	30	1	31	0.00002
Gordonia sp. KTR9	337191	S	6	1	7	0.00000
Gordonia sp. YC-JH1	2059875	S	4	1	5	0.00000
Gordonia sp. 135	2676309	S	3	6	9	0.00001
Gordonia sp. JH63	2698900	S	3	4	7	0.00000
Gordonia sp. PDNC005	2811424	S	2	0	2	0.00000
Gordonia terrae	2055	S	15	6	21	0.00001
Gordonia rubripertincta	36822	S	12	5	17	0.00001
Gordonia insulae	2420509	S	8	0	8	0.00001
Gordonia iterans	1004901	S	5	0	5	0.00000
Gordonia alkanivorans	84096	S	2	4	6	0.00000
Gordonia phthalatica	1136941	S	2	0	2	0.00000
Mycolicibacterium aurum	1791	S	6	0	6	0.00000
Mycolicibacterium fortuitum	1766	S	5	0	5	0.00000
Mycolicibacterium sediminis	1286180	S	5	0	5	0.00000
Mycolicibacterium smegmatis	1772	S	4	0	4	0.00000
Mycolicibacterium aubagnense	319707	S	4	0	4	0.00000
Mycolicibacterium confluentis	28047	S	4	0	4	0.00000
Mycolicibacterium psychrotolerans	216929	S	4	0	4	0.00000
Mycolicibacterium litorale	758802	S	3	0	3	0.00000
Mycolicibacterium parafortuitum	39692	S	2	0	2	0.00000
Mycolicibacterium mucogenicum	56689	S	2	0	2	0.00000
Mycolicibacterium tokaiense	39695	S	2	0	2	0.00000
Mycolicibacterium mageritense	53462	S	2	0	2	0.00000
Mycolicibacterium doricum	126673	S	2	0	2	0.00000
Mycolicibacterium phocaicum	319706	S	2	0	2	0.00000
Mycolicibacterium arabiense	1286181	S	2	0	2	0.00000
Mycolicibacterium sarraceniae	1534348	S	2	0	2	0.00000
Mycolicibacterium helvum	1534349	S	2	0	2	0.00000
Mycolicibacterium sp. Z-34	2736649	S	1	0	1	0.00000
Mycolicibacterium sp. LJ126	2761578	S	1	0	1	0.00000
Mycolicibacterium gilvum	1804	S	2	-2	0	0.00000
Mycolicibacterium phlei	1771	S	2	0	2	0.00000
Mycolicibacterium chitae	1792	S	2	0	2	0.00000
Mycolicibacterium rhodesiae	36814	S	2	0	2	0.00000
Mycolicibacterium austroafricanum	39687	S	1	6	7	0.00000
Mycolicibacterium poriferae	39694	S	1	1	2	0.00000
Mycolicibacterium fallax	1793	S	1	0	1	0.00000
Mycolicibacterium anyangense	1431246	S	1	0	1	0.00000
Mycolicibacterium celeriflavum	1249101	S	1	0	1	0.00000
Mycolicibacterium rutilum	370526	S	1	0	1	0.00000
Mycolicibacterium aichiense	1799	S	1	0	1	0.00000
Mycolicibacterium chubuense	1800	S	1	0	1	0.00000
Mycolicibacterium moriokaense	39691	S	1	0	1	0.00000
Mycolicibacterium madagascariense	212765	S	1	0	1	0.00000
Mycolicibacterium goodii	134601	S	1	0	1	0.00000
Mycolicibacterium frederiksbergense	117567	S	1	0	1	0.00000
Mycolicibacterium pulveris	36813	S	1	0	1	0.00000
Mycobacterium sp. KMS	189918	S	2	4	6	0.00000
Mycobacterium sp. YC-RL4	1682113	S	2	0	2	0.00000
Mycobacterium sp. WY10	1920667	S	2	1	3	0.00000
Mycobacterium sp. MS1601	1936029	S	2	0	2	0.00000
Mycobacterium sp. JS623	212767	S	1	0	1	0.00000
Mycobacterium sp. ELW1	1547487	S	1	0	1	0.00000
Mycobacterium sp. DL440	2675523	S	1	0	1	0.00000
Mycobacterium florentinum	292462	S	3	0	3	0.00000
Mycobacterium stomatepiae	470076	S	2	0	2	0.00000
Mycobacterium simiae	1784	S	1	0	1	0.00000
Mycobacterium kubicae	120959	S	1	0	1	0.00000
Mycobacterium parmense	185642	S	1	0	1	0.00000
Mycobacterium saskatchewanense	220927	S	1	0	1	0.00000
Mycobacterium shigaense	722731	S	1	0	1	0.00000
Mycobacterium cookii	1775	S	7	0	7	0.00000
Mycobacterium paragordonae	1389713	S	6	0	6	0.00000
Mycobacterium paraseoulense	590652	S	6	0	6	0.00000
Mycobacterium avium	1764	S	2	0	2	0.00000
Mycobacterium paraintracellulare	1138383	S	2	2	4	0.00000
Mycobacterium marseillense	701042	S	1	0	1	0.00000
Mycobacterium shinjukuense	398694	S	4	0	4	0.00000
Mycobacterium basiliense	2094119	S	3	0	3	0.00000
Mycobacterium lacus	169765	S	3	0	3	0.00000
Mycobacterium marinum	1781	S	2	1	3	0.00000
Mycobacterium conspicuum	44010	S	2	0	2	0.00000
Mycobacterium kansasii	1768	S	2	0	2	0.00000
Mycobacterium dioxanotrophicus	482462	S	2	0	2	0.00000
Mycobacterium ulcerans	1809	S	1	0	1	0.00000
Mycobacterium grossiae	1552759	S	1	0	1	0.00000
Mycobacterium gallinarum	39689	S	1	0	1	0.00000
Mycobacterium tuberculosis	1773	S	1	0	1	0.00000
Mycobacteroides chelonae	1774	S	21	12	33	0.00002
Mycobacteroides salmoniphilum	404941	S	4	0	4	0.00000
Mycobacteroides abscessus	36809	S	2	0	2	0.00000
Mycobacteroides saopaulense	1578165	S	1	0	1	0.00000
Hoyosella subflava	639313	S	2	0	2	0.00000
Mycolicibacillus koreensis	1069220	S	2	0	2	0.00000
Mycolicibacter terrae	1788	S	1	0	1	0.00000
