name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pandoraea oxalativorans	573737	S	41	22	63	0.00002
Caballeronia sp. M1242	2814653	S	65	9	74	0.00002
Caballeronia sp. SBC1	2705548	S	10	112	122	0.00004
Caballeronia sp. SBC2	2705547	S	2	14	16	0.00000
Caballeronia insecticola	758793	S	76	10	86	0.00003
Limnobacter sp. SAORIC-580	2732163	S	237	3	240	0.00007
Chitinimonas arctica	2594795	S	191	7	198	0.00006
Lautropia mirabilis	47671	S	166	14	180	0.00006
Mycetohabitans rhizoxinica	412963	S	101	2	103	0.00003
Ephemeroptericola cinctiostellae	2268024	S	79	2	81	0.00003
Mycoavidus cysteinexigens	1553431	S	31	0	31	0.00001
Mycoavidus sp. B2-EB	2651972	S	26	1	27	0.00001
Janthinobacterium sp. HH102	1537274	S	830	1445	2275	0.00071
Janthinobacterium sp. LM6	1938606	S	736	337	1073	0.00033
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	S	610	155	765	0.00024
Janthinobacterium sp. PLB02	2808899	S	185	327	512	0.00016
Janthinobacterium sp. 17J80-10	2497863	S	160	13	173	0.00005
Janthinobacterium sp. Marseille	375286	S	134	26	160	0.00005
Janthinobacterium sp. B9-8	1236179	S	41	10	51	0.00002
Janthinobacterium agaricidamnosum	55508	S	776	1096	1872	0.00058
Janthinobacterium svalbardensis	368607	S	487	211	698	0.00022
Janthinobacterium tructae	2590869	S	473	213	686	0.00021
Janthinobacterium lividum	29581	S	416	503	919	0.00029
Massilia sp. WG5	1707785	S	262	148	410	0.00013
Massilia sp. LPB0304	2769491	S	248	51	299	0.00009
Massilia sp. NR 4-1	1678028	S	198	32	230	0.00007
Massilia sp. CCM 8941	2765360	S	144	54	198	0.00006
Massilia sp. YMA4	1593482	S	143	94	237	0.00007
Massilia sp. Dwa41.01b	2709302	S	2	248	250	0.00008
Massilia putida	1141883	S	239	101	340	0.00011
Massilia violaceinigra	2045208	S	220	79	299	0.00009
Massilia armeniaca	2072590	S	213	143	356	0.00011
Massilia lutea	321985	S	210	71	281	0.00009
Massilia plicata	321984	S	205	51	256	0.00008
Massilia oculi	945844	S	204	40	244	0.00008
Massilia flava	871742	S	196	41	237	0.00007
Massilia albidiflava	321983	S	171	83	254	0.00008
Massilia umbonata	864828	S	157	74	231	0.00007
Herbaspirillum huttiense	863372	S	352	117	469	0.00015
Herbaspirillum rubrisubalbicans	80842	S	348	93	441	0.00014
Herbaspirillum seropedicae	964	S	345	101	446	0.00014
Herbaspirillum robiniae	2014887	S	302	70	372	0.00012
Herbaspirillum frisingense	92645	S	223	54	277	0.00009
Herbaspirillum sp. meg3	2025949	S	222	15	237	0.00007
Herbaspirillum hiltneri	341045	S	168	16	184	0.00006
Collimonas fungivorans	158899	S	411	71	482	0.00015
Collimonas arenae	279058	S	314	41	355	0.00011
Collimonas pratensis	279113	S	297	61	358	0.00011
Duganella sp. GN2-R2	2728020	S	321	85	406	0.00013
Duganella sp. AF9R3	2728021	S	313	43	356	0.00011
Undibacterium sp. YM2	2058625	S	157	60	217	0.00007
Undibacterium sp. KW1	2058624	S	135	52	187	0.00006
Undibacterium parvum	401471	S	86	7	93	0.00003
Noviherbaspirillum sp. UKPF54	2601898	S	278	25	303	0.00009
Herminiimonas arsenitoxidans	1809410	S	75	13	88	0.00003
Glaciimonas sp. PAMC28666	2807626	S	69	3	72	0.00002
Oxalobacter formigenes	847	S	51	1	52	0.00002
Bordetella sp. N	1746199	S	230	23	253	0.00008
Bordetella sp. H567	1697043	S	123	9	132	0.00004
Bordetella petrii	94624	S	267	173	440	0.00014
Bordetella hinzii	103855	S	265	63	328	0.00010
Bordetella genomosp. 13	463040	S	257	60	317	0.00010
Bordetella genomosp. 9	1416803	S	200	29	229	0.00007
Bordetella avium	521	S	199	26	225	0.00007
Bordetella flabilis	463014	S	199	11	210	0.00007
Bordetella bronchialis	463025	S	186	15	201	0.00006
Bordetella holmesii	35814	S	154	26	180	0.00006
Bordetella trematum	123899	S	134	28	162	0.00005
Bordetella genomosp. 8	1416806	S	123	10	133	0.00004
Bordetella bronchiseptica	518	S	82	268	350	0.00011
Bordetella pseudohinzii	1331258	S	82	23	105	0.00003
Bordetella parapertussis	519	S	49	292	341	0.00011
Bordetella genomosp. 6	463024	S	17	24	41	0.00001
Bordetella pertussis	520	S	16	77	93	0.00003
Achromobacter xylosoxidans	85698	S	685	611	1296	0.00040
Achromobacter spanius	217203	S	432	85	517	0.00016
Achromobacter sp. AONIH1	1758194	S	131	51	182	0.00006
Achromobacter sp. B7	2282475	S	106	18	124	0.00004
Achromobacter sp. MFA1 R4	1881016	S	94	23	117	0.00004
Achromobacter denitrificans	32002	S	250	156	406	0.00013
Achromobacter insolitus	217204	S	120	27	147	0.00005
Achromobacter pestifer	1353889	S	96	62	158	0.00005
Achromobacter deleyi	1353891	S	71	97	168	0.00005
Achromobacter ruhlandii	72557	S	8	376	384	0.00012
Alcaligenes faecalis	511	S	319	144	463	0.00014
Alcaligenes sp. SORT26	2813780	S	58	14	72	0.00002
Alcaligenes aquatilis	323284	S	14	52	66	0.00002
Pigmentiphaga aceris	1940612	S	273	9	282	0.00009
Pigmentiphaga sp. H8	2488560	S	207	16	223	0.00007
Pusillimonas sp. T7-7	1007105	S	98	7	105	0.00003
Pusillimonas sp. DMV24BSW_D	2716226	S	70	4	74	0.00002
Pusillimonas thiosulfatoxidans	2028345	S	78	7	85	0.00003
Orrella dioscoreae	1851544	S	158	31	189	0.00006
Castellaniella defragrans	75697	S	126	25	151	0.00005
Kerstersia gyiorum	206506	S	114	17	131	0.00004
Advenella kashmirensis	310575	S	54	1	55	0.00002
Advenella mimigardefordensis	302406	S	52	1	53	0.00002
Algicoccus marinus	2163011	S	43	2	45	0.00001
Paenalcaligenes hominis	643674	S	38	1	39	0.00001
Oligella ureolytica	90244	S	25	6	31	0.00001
Oligella urethralis	90245	S	5	0	5	0.00000
Taylorella equigenitalis	29575	S	13	29	42	0.00001
Taylorella asinigenitalis	84590	S	8	0	8	0.00000
Pelistega ratti	2652177	S	17	1	18	0.00001
Basilea psittacipulmonis	1472345	S	4	0	4	0.00000
Sutterella megalosphaeroides	2494234	S	36	3	39	0.00001
Sutterella wadsworthensis	40545	S	20	0	20	0.00001
Sutterella faecalis	2584944	S	15	0	15	0.00000
Turicimonas muris	1796652	S	10	0	10	0.00000
Azoarcus sp. M9-3-2	2016596	S	228	13	241	0.00008
Azoarcus sp. DD4	2027405	S	199	67	266	0.00008
Azoarcus sp. CIB	198107	S	190	55	245	0.00008
Azoarcus sp. KH32C	748247	S	136	9	145	0.00005
Azoarcus sp. DN11	356837	S	124	30	154	0.00005
Azoarcus communis	41977	S	309	40	349	0.00011
Azoarcus olearius	418699	S	255	56	311	0.00010
Azoarcus pumilus	2067960	S	103	9	112	0.00003
Thauera sp. K11	2005884	S	209	61	270	0.00008
Thauera sp. MZ1T	85643	S	169	97	266	0.00008
Thauera humireducens	1134435	S	169	29	198	0.00006
Thauera aromatica	59405	S	116	65	181	0.00006
Thauera hydrothermalis	2184083	S	99	12	111	0.00003
Thauera chlorobenzoica	96773	S	71	31	102	0.00003
Azospira sp. I09	1765049	S	453	417	870	0.00027
Azospira oryzae	146939	S	216	194	410	0.00013
Azospira restricta	404405	S	202	39	241	0.00008
Oryzomicrobium terrae	1735038	S	436	39	475	0.00015
Aromatoleum aromaticum	551760	S	129	16	145	0.00005
Aromatoleum petrolei	76116	S	119	32	151	0.00005
Aromatoleum bremense	76115	S	73	11	84	0.00003
Niveibacterium sp. HC41	2811415	S	176	8	184	0.00006
Rugosibacter aromaticivorans	1565605	S	77	6	83	0.00003
Dechloromonas sp. TW-R-39-2	2654218	S	232	14	246	0.00008
Dechloromonas sp. HYN0024	2231055	S	130	8	138	0.00004
Dechloromonas aromatica	259537	S	268	15	283	0.00009
Fluviibacter phosphoraccumulans	1751046	S	117	12	129	0.00004
Chromobacterium vaccinii	1108595	S	150	35	185	0.00006
Chromobacterium paludis	2605945	S	126	28	154	0.00005
Chromobacterium phragmitis	2202141	S	84	22	106	0.00003
Chromobacterium violaceum	536	S	83	29	112	0.00003
Chromobacterium sp. ATCC 53434	2059672	S	35	6	41	0.00001
Chromobacterium sp. Rain0013	2292447	S	28	22	50	0.00002
Chromobacterium rhizoryzae	1778675	S	32	135	167	0.00005
Chromobacterium haemolyticum	394935	S	25	144	169	0.00005
Iodobacter sp. H11R3	2496266	S	37	7	44	0.00001
Iodobacter fluviatilis	537	S	24	4	28	0.00001
Aquitalea aquatilis	1537400	S	109	24	133	0.00004
Aquitalea denitrificans	519081	S	94	37	131	0.00004
Aquitalea sp. USM4	1590041	S	75	32	107	0.00003
Aquitalea magnusonii	332411	S	71	32	103	0.00003
Pseudogulbenkiania sp. NH8B	748280	S	215	40	255	0.00008
Vogesella sp. LIG4	1192162	S	181	21	202	0.00006
Laribacter hongkongensis	168471	S	166	37	203	0.00006
Aquaspirillum sp. LM1	1938604	S	164	11	175	0.00005
Jeongeupia sp. USM3	1906741	S	75	14	89	0.00003
Jeongeupia sp. HS-3	1009682	S	71	11	82	0.00003
Chitinibacter sp. 2T18	2739434	S	48	41	89	0.00003
Chitinibacter fontanus	1737446	S	24	14	38	0.00001
Microvirgula aerodenitrificans	57480	S	107	9	116	0.00004
Deefgea sp. D17	2739061	S	26	3	29	0.00001
Vitreoscilla filiformis	63	S	818	85	903	0.00028
Vitreoscilla sp. C1	96942	S	8	0	8	0.00000
Neisseria meningitidis	487	S	59	136	195	0.00006
Neisseria sp. KEM232	655307	S	16	1	17	0.00001
Neisseria sp. ZJ785	2709396	S	15	1	16	0.00000
Neisseria sp. oral taxon 014	641148	S	14	3	17	0.00001
Neisseria sp. 10022	1853276	S	9	0	9	0.00000
Neisseria elongata	495	S	28	9	37	0.00001
Neisseria shayeganii	607712	S	24	2	26	0.00001
Neisseria dentiae	194197	S	23	1	24	0.00001
Neisseria musculi	1815583	S	19	0	19	0.00001
Neisseria wadsworthii	607711	S	19	2	21	0.00001
Neisseria subflava	28449	S	17	4	21	0.00001
Neisseria sicca	490	S	16	6	22	0.00001
Neisseria bacilliformis	267212	S	16	2	18	0.00001
Neisseria lactamica	486	S	15	8	23	0.00001
Neisseria canis	493	S	13	1	14	0.00000
Neisseria cinerea	483	S	12	4	16	0.00000
Neisseria weaveri	28091	S	11	1	12	0.00000
Neisseria animaloris	326522	S	11	1	12	0.00000
Neisseria mucosa	488	S	10	4	14	0.00000
Neisseria animalis	492	S	9	0	9	0.00000
Neisseria chenwenguii	1853278	S	9	0	9	0.00000
Neisseria zoodegmatis	326523	S	9	1	10	0.00000
Neisseria zalophi	640030	S	8	0	8	0.00000
Neisseria brasiliensis	2666100	S	6	1	7	0.00000
Neisseria gonorrhoeae	485	S	5	2	7	0.00000
Neisseria polysaccharea	489	S	2	1	3	0.00000
Neisseria flavescens	484	S	2	0	2	0.00000
Chitinolyticbacter meiyuanensis	682798	S	163	9	172	0.00005
Crenobacter cavernae	2290923	S	141	22	163	0.00005
Eikenella corrodens	539	S	26	18	44	0.00001
Eikenella exigua	2528037	S	14	11	25	0.00001
Kingella denitrificans	502	S	26	13	39	0.00001
Kingella oralis	505	S	22	3	25	0.00001
Kingella kingae	504	S	7	1	8	0.00000
Snodgrassella alvi	1196083	S	23	1	24	0.00001
Conchiformibius steedae	153493	S	16	1	17	0.00001
Simonsiella muelleri	72	S	14	1	15	0.00000
Alysiella filiformis	194196	S	12	1	13	0.00000
Denitratisoma sp. DHT3	1981880	S	209	109	318	0.00010
Denitratisoma oestradiolicum	311182	S	122	17	139	0.00004
Methyloversatilis sp. RAC08	1842540	S	314	19	333	0.00010
Sulfuritalea hydrogenivorans	748811	S	175	14	189	0.00006
Sterolibacterium denitrificans	157592	S	115	10	125	0.00004
Methylotenera mobilis	359408	S	167	24	191	0.00006
Methylotenera versatilis	1055487	S	80	12	92	0.00003
Methylophilus sp. TWE2	1662285	S	108	11	119	0.00004
Methylophilus medardicus	2588534	S	60	8	68	0.00002
Methylovorus glucosotrophus	266009	S	62	31	93	0.00003
Methylovorus sp. MP688	887061	S	62	35	97	0.00003
Candidatus Methylopumilus turicensis	1581680	S	43	6	49	0.00002
Candidatus Methylopumilus rimovensis	2588535	S	27	5	32	0.00001
Candidatus Methylopumilus universalis	2588536	S	16	9	25	0.00001
Candidatus Methylopumilus planktonicus	1581557	S	8	5	13	0.00000
Methylobacillus flagellatus	405	S	58	8	66	0.00002
Nitrosomonas sp. Is79A3	261292	S	217	9	226	0.00007
Nitrosomonas sp. AL212	153948	S	5	6	11	0.00000
Nitrosomonas europaea	915	S	26	2	28	0.00001
Nitrosomonas ureae	44577	S	22	13	35	0.00001
Nitrosomonas communis	44574	S	20	0	20	0.00001
Nitrosomonas eutropha	916	S	18	1	19	0.00001
Nitrosomonas stercoris	1444684	S	11	0	11	0.00000
Nitrosospira multiformis	1231	S	32	1	33	0.00001
Nitrosospira lacus	1288494	S	30	1	31	0.00001
Nitrosospira briensis	35799	S	8	0	8	0.00000
Sulfuriferula sp. AH1	1985873	S	80	8	88	0.00003
Sulfuriferula nivalis	2675298	S	76	6	82	0.00003
Sulfuriferula plumbiphila	171865	S	63	7	70	0.00002
