name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Halomonas sp. JS92-SW72	2306583	S	26	3	29	0.0023929367
Delftia lacustris	558537	S	6	23	29	0.0023929367
Alicycliphilus denitrificans	179636	S	15	14	29	0.0023929367
Variovorax sp. PAMC26660	2762322	S	25	3	28	0.0023104217
Acidovorax sp. RAC01	1842533	S	23	5	28	0.0023104217
Comamonas aquatica	225991	S	24	4	28	0.0023104217
Janthinobacterium sp. LM6	1938606	S	21	7	28	0.0023104217
Staphylococcus epidermidis	1282	S	24	4	28	0.0023104217
Myroides odoratimimus	76832	S	14	14	28	0.0023104217
Pedobacter sp. SW-16	2766984	S	22	6	28	0.0023104217
Cloacibacterium normanense	237258	S	24	3	27	0.0022279066
Variovorax sp. PAMC 28711	1795631	S	25	1	26	0.0021453915
Limnohabitans sp. 63ED37-2	1678128	S	25	1	26	0.0021453915
Streptomyces lividans	1916	S	3	23	26	0.0021453915
Hydrogenophaga sp. RAC07	1842537	S	18	6	24	0.0019803614
Polaromonas sp. JS666	296591	S	17	7	24	0.0019803614
Rhizobacter sp. AJA081-3	2753607	S	21	3	24	0.0019803614
Rubrivivax gelatinosus	28068	S	20	4	24	0.0019803614
Rhodococcus sp. YL-1	1045808	S	6	18	24	0.0019803614
Rhodoferax koreense	1842727	S	18	5	23	0.0018978464
Curvibacter sp. AEP1-3	1844971	S	23	0	23	0.0018978464
Pseudomonas sp. 13159349	2662034	S	3	19	22	0.0018153313
Acidovorax ebreus	721785	S	3	19	22	0.0018153313
Comamonas testosteroni	285	S	14	8	22	0.0018153313
Ottowia oryzae	2109914	S	21	1	22	0.0018153313
Sphingomonas melonis	152682	S	8	14	22	0.0018153313
Pseudomonas stutzeri	316	S	16	5	21	0.0017328162
Aquabacterium olei	1296669	S	18	3	21	0.0017328162
Pseudonocardia sp. AL041005-10	445576	S	20	1	21	0.0017328162
Urbifossiella limnaea	2528023	S	19	2	21	0.0017328162
Lactococcus garvieae	1363	S	15	5	20	0.0016503012
Roseateles depolymerans	76731	S	17	2	19	0.0015677861
Rhodococcus sp. 008	1723645	S	4	15	19	0.0015677861
Anabaena cylindrica	1165	S	13	6	19	0.0015677861
Limnoglobus roseus	2598579	S	18	1	19	0.0015677861
Acidovorax sp. 1608163	2478662	S	17	1	18	0.0014852711
Mitsuaria sp. 7	1658665	S	16	2	18	0.0014852711
Sphaerotilus natans	34103	S	15	3	18	0.0014852711
Micrococcus luteus	1270	S	10	8	18	0.0014852711
Microcystis aeruginosa	1126	S	14	4	18	0.0014852711
Acinetobacter johnsonii	40214	S	9	8	17	0.0014027560
Flavobacterium johnsoniae	986	S	12	5	17	0.0014027560
Rhodoferax sp. AJA081-3	2752316	S	16	0	16	0.0013202409
Rhodoferax sediminis	2509614	S	15	1	16	0.0013202409
Hydrogenophaga sp. PBL-H3	434010	S	11	5	16	0.0013202409
Sphingomonas sp. IC081	304378	S	3	13	16	0.0013202409
Elizabethkingia bruuniana	1756149	S	5	11	16	0.0013202409
Flavobacterium phage vB_FspS_mymlan6-1	2686266	S	5	11	16	0.0013202409
Serratia marcescens	615	S	12	3	15	0.0012377259
Hydrogenophaga sp. NH-16	2184519	S	8	7	15	0.0012377259
Janthinobacterium lividum	29581	S	8	7	15	0.0012377259
Sorangium cellulosum	56	S	10	5	15	0.0012377259
Cutibacterium avidum	33010	S	15	0	15	0.0012377259
Flavobacterium sp. Sr18	935222	S	13	2	15	0.0012377259
Pedobacter sp. G11	2482728	S	12	3	15	0.0012377259
Pseudomonas alcaligenes	43263	S	13	1	14	0.0011552108
Variovorax sp. HW608	1034889	S	14	0	14	0.0011552108
Hydrogenophaga sp. YM1	2806262	S	11	3	14	0.0011552108
Comamonas thiooxydans	363952	S	9	5	14	0.0011552108
Janthinobacterium tructae	2590869	S	11	3	14	0.0011552108
Rhizobacter gummiphilus	946333	S	13	1	14	0.0011552108
Bradyrhizobium diazoefficiens	1355477	S	5	9	14	0.0011552108
Methylorubrum populi	223967	S	11	3	14	0.0011552108
Paracoccus yeei	147645	S	7	7	14	0.0011552108
Lactiplantibacillus plantarum	1590	S	5	9	14	0.0011552108
Enterococcus faecalis	1351	S	13	1	14	0.0011552108
Flavobacterium psychrophilum	96345	S	13	1	14	0.0011552108
Variovorax sp. WDL1	207745	S	8	5	13	0.0010726958
Variovorax sp. PBL-H6	434009	S	7	6	13	0.0010726958
Variovorax sp. SRS16	282217	S	5	8	13	0.0010726958
Diaphorobacter sp. JS3050	2735554	S	1	12	13	0.0010726958
Rhodoferax sp. BAB1	2741720	S	12	1	13	0.0010726958
Rhodoferax antarcticus	81479	S	13	0	13	0.0010726958
Ottowia sp. 27C	2816950	S	13	0	13	0.0010726958
Ralstonia solanacearum	305	S	9	4	13	0.0010726958
Achromobacter xylosoxidans	85698	S	9	4	13	0.0010726958
Rhodococcus sp. NJ-530	2490853	S	3	10	13	0.0010726958
Lactococcus lactis	1358	S	11	2	13	0.0010726958
Staphylococcus capitis	29388	S	12	1	13	0.0010726958
Dolichospermum compactum	136073	S	3	10	13	0.0010726958
Pedobacter roseus	336820	S	8	5	13	0.0010726958
Pseudobacter ginsenosidimutans	661488	S	11	2	13	0.0010726958
Klebsiella aerogenes	548	S	12	0	12	0.0009901807
Aeromonas caviae	648	S	7	5	12	0.0009901807
Diaphorobacter sp. JS3051	2792224	S	1	11	12	0.0009901807
Ramlibacter tataouinensis	94132	S	12	0	12	0.0009901807
Janthinobacterium sp. PLB02	2808899	S	5	7	12	0.0009901807
Massilia sp. CCM 8941	2765360	S	9	3	12	0.0009901807
Sphingorhabdus lacus	392610	S	12	0	12	0.0009901807
Rothia terrae	396015	S	10	2	12	0.0009901807
Candidatus Planktophila sulfonica	1884904	S	12	0	12	0.0009901807
Pedobacter sp. HDW13	2714940	S	10	2	12	0.0009901807
Acidovorax avenae	80867	S	9	2	11	0.0009076656
Hydrogenophaga sp. BPS33	2651974	S	9	2	11	0.0009076656
Comamonas sp. 7D-2	1232667	S	1	10	11	0.0009076656
Schlegelella thermodepolymerans	215580	S	10	1	11	0.0009076656
Melaminivora sp. SC2-9	2109913	S	9	2	11	0.0009076656
Leptothrix cholodnii	34029	S	9	2	11	0.0009076656
Bradyrhizobium sp. TM102	2599819	S	1	10	11	0.0009076656
Rhodopseudomonas palustris	1076	S	9	2	11	0.0009076656
Sphingopyxis sp. MG	1866325	S	2	9	11	0.0009076656
Rhodococcus sp. AQ5-07	2054902	S	3	8	11	0.0009076656
Microbacterium paraoxydans	199592	S	2	9	11	0.0009076656
Nostoc sp. NIES-2111	1973475	S	4	7	11	0.0009076656
Frigoriglobus tundricola	2774151	S	9	2	11	0.0009076656
Acinetobacter lwoffii	28090	S	4	6	10	0.0008251506
Pseudomonas palleroniana	191390	S	10	0	10	0.0008251506
Variovorax sp. PAMC28562	2762323	S	10	0	10	0.0008251506
Variovorax sp. PBS-H4	434008	S	8	2	10	0.0008251506
Variovorax sp. RA8	662548	S	7	3	10	0.0008251506
Rhodoferax ferrireducens	192843	S	10	0	10	0.0008251506
Cupriavidus metallidurans	119219	S	7	3	10	0.0008251506
Methylibium sp. Pch-M	2082386	S	7	3	10	0.0008251506
Phycicoccus sp. HDW14	2714941	S	10	0	10	0.0008251506
Stanieria cyanosphaera	102116	S	5	5	10	0.0008251506
Thermus scotoductus	37636	S	10	0	10	0.0008251506
Kaistella jeonii	266749	S	10	0	10	0.0008251506
Acinetobacter haemolyticus	29430	S	8	1	9	0.0007426355
Pseudomonas veronii	76761	S	3	6	9	0.0007426355
Enterobacter roggenkampii	1812935	S	7	2	9	0.0007426355
Xanthomonas campestris	339	S	9	0	9	0.0007426355
Pseudoxanthomonas mexicana	128785	S	9	0	9	0.0007426355
Acidovorax sp. HDW3	2714923	S	8	1	9	0.0007426355
Delftia sp. Cs1-4	742013	S	3	6	9	0.0007426355
Simplicispira suum	2109915	S	8	1	9	0.0007426355
Ralstonia pickettii	329	S	7	2	9	0.0007426355
Bosea sp. ANAM02	2020412	S	7	2	9	0.0007426355
Methylobacterium sp. WL1	2603276	S	8	1	9	0.0007426355
Sphingopyxis sp. EG6	1874061	S	7	2	9	0.0007426355
Novosphingobium sp. KA1	164608	S	2	7	9	0.0007426355
Caulobacter sp. FWC26	69665	S	7	2	9	0.0007426355
Acaryochloris marina	155978	S	9	0	9	0.0007426355
Flavobacterium sp. SLB02	2665645	S	5	4	9	0.0007426355
Gemmata obscuriglobus	114	S	8	1	9	0.0007426355
Citrobacter freundii	546	S	2	6	8	0.0006601205
Salmonella enterica	28901	S	2	6	8	0.0006601205
Burkholderia pseudomallei	28450	S	3	5	8	0.0006601205
Inhella inkyongensis	392593	S	8	0	8	0.0006601205
Methylobacterium sp. C1	1479019	S	1	7	8	0.0006601205
Aminobacter sp. MDW-2	2666139	S	2	6	8	0.0006601205
Sphingomonas sp. AAP5	1523415	S	7	1	8	0.0006601205
Sphingomonas sp. FARSPH	2219696	S	6	2	8	0.0006601205
Sphingomonas panacisoli	1813879	S	8	0	8	0.0006601205
Sphingopyxis sp. PAMC25046	2565556	S	6	2	8	0.0006601205
Sphingobium sp. YG1	2082188	S	6	2	8	0.0006601205
Sulfitobacter sp. AM1-D1	1917485	S	4	4	8	0.0006601205
Brevundimonas sp. Bb-A	2560058	S	7	1	8	0.0006601205
Minicystis rosea	888845	S	5	3	8	0.0006601205
Rhodococcus sp. p52	935199	S	2	6	8	0.0006601205
Rhodococcus sp. H-CA8f	1727214	S	2	6	8	0.0006601205
Corynebacterium tuberculostearicum	38304	S	7	1	8	0.0006601205
Leuconostoc mesenteroides	1245	S	8	0	8	0.0006601205
Calothrix brevissima	938406	S	4	4	8	0.0006601205
Flavobacterium haoranii	683124	S	6	2	8	0.0006601205
Pseudomonas sp. LH1G9	2083055	S	2	5	7	0.0005776054
Pantoea rwandensis	1076550	S	7	0	7	0.0005776054
Stenotrophomonas rhizophila	216778	S	7	0	7	0.0005776054
Aeromonas hydrophila	644	S	6	1	7	0.0005776054
Rhodoferax saidenbachensis	1484693	S	7	0	7	0.0005776054
Hydrogenophaga crassostreae	1763535	S	7	0	7	0.0005776054
Comamonas sp. NLF-7-7	2597701	S	6	1	7	0.0005776054
Polaromonas naphthalenivorans	216465	S	6	1	7	0.0005776054
Verminephrobacter eiseniae	364317	S	7	0	7	0.0005776054
Herbaspirillum huttiense	863372	S	6	1	7	0.0005776054
Undibacterium sp. KW1	2058624	S	3	4	7	0.0005776054
Undibacterium sp. YM2	2058625	S	3	4	7	0.0005776054
Undibacterium parvum	401471	S	6	1	7	0.0005776054
Paraburkholderia caribensis	75105	S	6	1	7	0.0005776054
Methylibium petroleiphilum	105560	S	5	2	7	0.0005776054
Bordetella hinzii	103855	S	7	0	7	0.0005776054
Bordetella parapertussis	519	S	3	4	7	0.0005776054
Vitreoscilla filiformis	63	S	7	0	7	0.0005776054
Bradyrhizobium sp. CCBAU 53421	1325120	S	6	1	7	0.0005776054
Rhizobium pusense	648995	S	1	6	7	0.0005776054
Aminobacter sp. MSH1	374606	S	6	1	7	0.0005776054
Pyruvatibacter mobilis	1712261	S	7	0	7	0.0005776054
Brucella melitensis	29459	S	3	4	7	0.0005776054
Sphingomonas sp. LM7	1938607	S	7	0	7	0.0005776054
Sphingomonas alpina	653931	S	7	0	7	0.0005776054
Sphingopyxis fribergensis	1515612	S	6	1	7	0.0005776054
Novosphingobium pentaromativorans	205844	S	2	5	7	0.0005776054
Porphyrobacter sp. YT40	2547601	S	4	3	7	0.0005776054
Cereibacter sphaeroides	1063	S	7	0	7	0.0005776054
Tabrizicola piscis	2494374	S	7	0	7	0.0005776054
Brevundimonas vancanneytii	1325724	S	2	5	7	0.0005776054
Azospirillum lipoferum	193	S	5	2	7	0.0005776054
Mycolicibacterium psychrotolerans	216929	S	7	0	7	0.0005776054
Corynebacterium sp. L2-79-05	373068	S	1	6	7	0.0005776054
Gordonia bronchialis	2054	S	7	0	7	0.0005776054
Curtobacterium flaccumfaciens	2035	S	6	1	7	0.0005776054
Leuconostoc sp. C2	979982	S	2	5	7	0.0005776054
Lactobacillus gasseri	1596	S	4	3	7	0.0005776054
Oxynema sp. AP17	2064643	S	5	2	7	0.0005776054
Flavobacterium sp. HYN0086	2249356	S	5	2	7	0.0005776054
Blattabacterium cuenoti	1653831	S	7	0	7	0.0005776054
Spirosoma radiotolerans	1379870	S	7	0	7	0.0005776054
Bremerella volcania	2527984	S	6	1	7	0.0005776054
Luteolibacter luteus	2728835	S	7	0	7	0.0005776054
Pseudomonas sp. THAF7b	2587845	S	3	3	6	0.0004950904
Pseudomonas monteilii	76759	S	4	2	6	0.0004950904
Pseudomonas moraviensis	321662	S	4	2	6	0.0004950904
Klebsiella variicola	244366	S	5	1	6	0.0004950904
Pantoea sp. MSR2	2052056	S	6	0	6	0.0004950904
Acidovorax cattleyae	80868	S	5	1	6	0.0004950904
Acidovorax citrulli	80869	S	4	2	6	0.0004950904
Diaphorobacter sp. HDW4B	2714925	S	6	0	6	0.0004950904
Janthinobacterium svalbardensis	368607	S	5	1	6	0.0004950904
Herbaspirillum seropedicae	964	S	6	0	6	0.0004950904
Collimonas fungivorans	158899	S	6	0	6	0.0004950904
Polynucleobacter necessarius	576610	S	6	0	6	0.0004950904
Burkholderia cenocepacia	95486	S	2	4	6	0.0004950904
Burkholderia sp. KJ006	416344	S	1	5	6	0.0004950904
Thiomonas intermedia	926	S	3	3	6	0.0004950904
Azospira sp. I09	1765049	S	3	3	6	0.0004950904
Bradyrhizobium sp. CCBAU 51765	1325102	S	5	1	6	0.0004950904
Bosea sp. RAC05	1842539	S	5	1	6	0.0004950904
Bosea vaviloviae	1526658	S	5	1	6	0.0004950904
Methylobacterium brachiatum	269660	S	5	1	6	0.0004950904
Methylobacterium radiotolerans	31998	S	2	4	6	0.0004950904
Mesorhizobium sp. Pch-S	2082387	S	6	0	6	0.0004950904
Mesorhizobium loti	381	S	1	5	6	0.0004950904
Sphingomonas sp. LMO-1	2681549	S	6	0	6	0.0004950904
Sphingomonas paucimobilis	13689	S	5	1	6	0.0004950904
Sphingopyxis sp. FD7	1914525	S	5	1	6	0.0004950904
Sphingopyxis sp. 113P3	292913	S	4	2	6	0.0004950904
Sphingopyxis macrogoltabida	33050	S	5	1	6	0.0004950904
Sphingobium hydrophobicum	1673076	S	3	3	6	0.0004950904
Novosphingobium sp. ES2-1	2780074	S	4	2	6	0.0004950904
Blastomonas fulva	1550728	S	3	3	6	0.0004950904
Caulobacter soli	2708539	S	5	1	6	0.0004950904
Cutibacterium granulosum	33011	S	6	0	6	0.0004950904
Rhodococcus sp. 2G	1570939	S	2	4	6	0.0004950904
Rhodococcus sp. DMU1	2722825	S	2	4	6	0.0004950904
Microbacterium hominis	162426	S	5	1	6	0.0004950904
Herbiconiux sp. SALV-R1	2735133	S	5	1	6	0.0004950904
Streptomyces sp. WAC 06738	2203210	S	2	4	6	0.0004950904
Streptococcus oralis	1303	S	5	1	6	0.0004950904
Faecalitalea cylindroides	39483	S	4	2	6	0.0004950904
Nostoc edaphicum	264686	S	4	2	6	0.0004950904
Thermus thermophilus	274	S	5	1	6	0.0004950904
Flavobacterium branchiophilum	55197	S	6	0	6	0.0004950904
Flavobacterium nitrogenifigens	1617283	S	4	2	6	0.0004950904
Flavobacterium anhuiense	459526	S	4	2	6	0.0004950904
Aquirufa nivalisilvae	2516557	S	6	0	6	0.0004950904
Hymenobacter radiodurans	2496028	S	2	4	6	0.0004950904
Mucilaginibacter rubeus	2027860	S	1	5	6	0.0004950904
Chitinophaga sp. MD30	2033437	S	1	5	6	0.0004950904
Flavihumibacter sp. SB-02	2676868	S	5	1	6	0.0004950904
Gemmata massiliana	1210884	S	5	1	6	0.0004950904
Human betaherpesvirus 7	10372	S	6	0	6	0.0004950904
Pseudomonas citronellolis	53408	S	3	2	5	0.0004125753
Pantoea agglomerans	549	S	5	0	5	0.0004125753
Buchnera aphidicola	9	S	5	0	5	0.0004125753
Lysobacter arenosi	2795387	S	5	0	5	0.0004125753
Pseudoxanthomonas suwonensis	314722	S	5	0	5	0.0004125753
Pseudoalteromonas agarivorans	176102	S	2	3	5	0.0004125753
Shewanella sp. YLB-06	2593655	S	1	4	5	0.0004125753
Immundisolibacter cernigliae	1810504	S	5	0	5	0.0004125753
Acidovorax monticola	1926868	S	5	0	5	0.0004125753
Diaphorobacter polyhydroxybutyrativorans	1546149	S	1	4	5	0.0004125753
Hydrogenophaga sp. PAMC20947	2565558	S	5	0	5	0.0004125753
Comamonas koreensis	160825	S	5	0	5	0.0004125753
Comamonas serinivorans	1082851	S	5	0	5	0.0004125753
Comamonas piscis	1562974	S	5	0	5	0.0004125753
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	S	5	0	5	0.0004125753
Massilia armeniaca	2072590	S	3	2	5	0.0004125753
Herbaspirillum rubrisubalbicans	80842	S	5	0	5	0.0004125753
Cupriavidus basilensis	68895	S	4	1	5	0.0004125753
Cupriavidus taiwanensis	164546	S	3	2	5	0.0004125753
Aromatoleum aromaticum	551760	S	3	2	5	0.0004125753
Oryzomicrobium terrae	1735038	S	5	0	5	0.0004125753
Bradyrhizobium sp. CCBAU 53340	1325112	S	3	2	5	0.0004125753
Bradyrhizobium sp. LCT2	2493093	S	1	4	5	0.0004125753
Bradyrhizobium icense	1274631	S	5	0	5	0.0004125753
Bradyrhizobium paxllaeri	190148	S	5	0	5	0.0004125753
Bradyrhizobium symbiodeficiens	1404367	S	4	1	5	0.0004125753
Rhizobium sp. TCK	136098	S	1	4	5	0.0004125753
Methylobacterium sp. 17Sr1-43	2202828	S	5	0	5	0.0004125753
Methylorubrum extorquens	408	S	4	1	5	0.0004125753
Aureimonas sp. AU12	1638161	S	1	4	5	0.0004125753
Sphingobium fuliginis	336203	S	2	3	5	0.0004125753
Novosphingobium sp. P6W	1609758	S	5	0	5	0.0004125753
Sphingosinithalassobacter sp. zrk23	2711215	S	4	1	5	0.0004125753
Defluviimonas alba	1335048	S	4	1	5	0.0004125753
Brevundimonas diminuta	293	S	2	3	5	0.0004125753
Roseococcus sp. NIBR12	2771361	S	5	0	5	0.0004125753
Bdellovibrio bacteriovorus	959	S	5	0	5	0.0004125753
Nocardia arthritidis	228602	S	5	0	5	0.0004125753
Gordonia ajococcus	1292359	S	1	4	5	0.0004125753
Tsukamurella tyrosinosolvens	57704	S	5	0	5	0.0004125753
Microbacterium sp. Y-01	2048898	S	3	2	5	0.0004125753
Microbacterium chocolatum	84292	S	5	0	5	0.0004125753
Paenarthrobacter aurescens	43663	S	1	4	5	0.0004125753
Kocuria palustris	71999	S	5	0	5	0.0004125753
Kocuria rhizophila	72000	S	5	0	5	0.0004125753
Brevibacterium sp. JNUCC-42	2777985	S	1	4	5	0.0004125753
Pseudonocardia sp. HH130629-09	1641402	S	5	0	5	0.0004125753
Actinomyces naeslundii	1655	S	5	0	5	0.0004125753
Lactobacillus crispatus	47770	S	5	0	5	0.0004125753
Staphylococcus hominis	1290	S	5	0	5	0.0004125753
Romboutsia sp. CE17	2724150	S	5	0	5	0.0004125753
Dehalobacterium formicoaceticum	51515	S	4	1	5	0.0004125753
Crinalium epipsammum	241425	S	5	0	5	0.0004125753
Nostoc linckia	92942	S	3	2	5	0.0004125753
Cylindrospermum stagnale	142864	S	3	2	5	0.0004125753
Calothrix parasitica	1973486	S	5	0	5	0.0004125753
Flavobacterium sp. CS20	2775246	S	4	1	5	0.0004125753
Flavobacterium sp. MDT1-60	1979344	S	4	1	5	0.0004125753
Flavobacterium sp. 140616W15	2478552	S	4	1	5	0.0004125753
Flavobacterium columnare	996	S	4	1	5	0.0004125753
Chryseobacterium nakagawai	1241982	S	2	3	5	0.0004125753
Kaistella carnis	1241979	S	5	0	5	0.0004125753
Kaistella flava (ex Peng et al. 2021)	2038776	S	5	0	5	0.0004125753
Epilithonimonas vandammei	2487072	S	3	2	5	0.0004125753
Sphingobacterium multivorum	28454	S	3	2	5	0.0004125753
Lacibacter sp. S13-6-6	2760713	S	5	0	5	0.0004125753
Haliscomenobacter hydrossis	2350	S	5	0	5	0.0004125753
Verrucomicrobium sp. GAS474	1882831	S	4	1	5	0.0004125753
Acinetobacter pittii	48296	S	2	2	4	0.0003300602
Acinetobacter sp. WCHA45	2004644	S	3	1	4	0.0003300602
Pseudomonas sp. IzPS59	2774459	S	3	1	4	0.0003300602
Pseudomonas sp. J380	2605424	S	3	1	4	0.0003300602
Pseudomonas sp. Y39-6	2749807	S	1	3	4	0.0003300602
Pseudomonas putida	303	S	3	1	4	0.0003300602
Pseudomonas chlororaphis	587753	S	3	1	4	0.0003300602
Kluyvera intermedia	61648	S	4	0	4	0.0003300602
Providencia sp. 2.29	2791982	S	1	3	4	0.0003300602
Xanthomonas hyacinthi	56455	S	4	0	4	0.0003300602
Thermomonas carbonis	1463158	S	4	0	4	0.0003300602
Haemophilus parainfluenzae	729	S	4	0	4	0.0003300602
Shewanella putrefaciens	24	S	1	3	4	0.0003300602
Aeromonas sp. CU5	2033033	S	4	0	4	0.0003300602
Thioalkalivibrio sulfidiphilus	1033854	S	4	0	4	0.0003300602
Kineobactrum salinum	2708301	S	4	0	4	0.0003300602
Acidovorax antarcticus	2743470	S	4	0	4	0.0003300602
Rhodoferax sp. PAMC29310	2822760	S	4	0	4	0.0003300602
Hydrogenophaga sp. BA0156	2716225	S	3	1	4	0.0003300602
Hydrogenophaga pseudoflava	47421	S	3	1	4	0.0003300602
Pulveribacter suum	2116657	S	4	0	4	0.0003300602
Massilia oculi	945844	S	4	0	4	0.0003300602
Massilia albidiflava	321983	S	3	1	4	0.0003300602
Massilia umbonata	864828	S	3	1	4	0.0003300602
Collimonas arenae	279058	S	4	0	4	0.0003300602
Burkholderia sp. IDO3	1705310	S	2	2	4	0.0003300602
Cupriavidus oxalaticus	96344	S	3	1	4	0.0003300602
Cupriavidus campinensis	151783	S	3	1	4	0.0003300602
Lautropia mirabilis	47671	S	4	0	4	0.0003300602
Achromobacter sp. MFA1 R4	1881016	S	4	0	4	0.0003300602
Pigmentiphaga sp. H8	2488560	S	4	0	4	0.0003300602
Neisseria subflava	28449	S	2	2	4	0.0003300602
Neisseria meningitidis	487	S	1	3	4	0.0003300602
Thauera humireducens	1134435	S	4	0	4	0.0003300602
Dechloromonas sp. TW-R-39-2	2654218	S	4	0	4	0.0003300602
Usitatibacter palustris	2732487	S	4	0	4	0.0003300602
Bradyrhizobium erythrophlei	1437360	S	4	0	4	0.0003300602
Bradyrhizobium japonicum	375	S	2	2	4	0.0003300602
Agrobacterium tumefaciens	358	S	2	2	4	0.0003300602
Neorhizobium sp. SOG26	2060726	S	4	0	4	0.0003300602
Candidatus Liberibacter africanus	34020	S	4	0	4	0.0003300602
Shinella sp. PSBB067	2715959	S	2	2	4	0.0003300602
Mesorhizobium sp. AA22	1854057	S	2	2	4	0.0003300602
Devosia sp. A16	1736675	S	4	0	4	0.0003300602
Azorhizobium caulinodans	7	S	4	0	4	0.0003300602
Pannonibacter phragmitetus	121719	S	2	2	4	0.0003300602
Nordella sp. HKS 07	2712222	S	4	0	4	0.0003300602
Sphingomonas sp. MK52	2711156	S	4	0	4	0.0003300602
Sphingomonas sp. HMP9	1517554	S	4	0	4	0.0003300602
Sphingomonas sp. HMP6	1517551	S	4	0	4	0.0003300602
Sphingomonas sp. ERG5	1381597	S	2	2	4	0.0003300602
Novosphingobium sp. THN1	1016987	S	4	0	4	0.0003300602
Citromicrobium sp. JL477	1634516	S	3	1	4	0.0003300602
Rhizorhabdus dicambivorans	1850238	S	2	2	4	0.0003300602
Tardibacter chloracetimidivorans	1921510	S	2	2	4	0.0003300602
Erythrobacter neustonensis	1112	S	4	0	4	0.0003300602
Erythrobacter litoralis	39960	S	4	0	4	0.0003300602
Porphyrobacter sp. HT-58-2	2023229	S	4	0	4	0.0003300602
Pelagibaca abyssi	1250539	S	3	1	4	0.0003300602
Brevundimonas sp. SGAir0440	2579977	S	4	0	4	0.0003300602
Azospirillum brasilense	192	S	3	1	4	0.0003300602
Gluconobacter albidus	318683	S	3	1	4	0.0003300602
Labilithrix luteola	1391654	S	4	0	4	0.0003300602
Nocardioides sp. CF8	110319	S	3	1	4	0.0003300602
Corynebacterium kroppenstedtii	161879	S	4	0	4	0.0003300602
Corynebacterium kefirresidentii	1979527	S	4	0	4	0.0003300602
Microbacterium sp. BH-3-3-3	1906742	S	4	0	4	0.0003300602
