name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacillus sp. PAMC26543	2762329	S	588	8703	9291	0.0001314411
Bacillus anthracis	1392	S	89	9052	9141	0.0001293191
Klebsiella pneumoniae	573	S	2585	6481	9066	0.0001282580
Bacillus sp. MD-5	2009331	S	721	7812	8533	0.0001207176
Streptococcus agalactiae	1311	S	2654	5564	8218	0.0001162612
Citrobacter freundii	546	S	3315	4689	8004	0.0001132338
Staphylococcus cohnii	29382	S	4888	3023	7911	0.0001119181
Bacillus sp. JS	1127744	S	611	7075	7686	0.0001087350
Listeria innocua	1642	S	4029	3037	7066	0.0000999637
Escherichia fergusonii	564	S	2053	4957	7010	0.0000991715
Vibrio anguillarum	55601	S	6012	91	6103	0.0000863400
Salmonella sp. SJTUF14178	2745895	S	9	6010	6019	0.0000851517
Shigella dysenteriae	622	S	1394	4623	6017	0.0000851234
Staphylococcus sp. T93	2799681	S	16	5837	5853	0.0000828032
Staphylococcus schweitzeri	1654388	S	4413	1425	5838	0.0000825910
Listeria ivanovii	1638	S	2081	3255	5336	0.0000754892
Salmonella sp. SAL-020	2816953	S	7	5229	5236	0.0000740745
Staphylococcus argenteus	985002	S	1463	3663	5126	0.0000725183
Salmonella sp. SJTUF14152	2745892	S	19	4741	4760	0.0000673404
Bacillus sp. FJAT-14266	1837130	S	10	4617	4627	0.0000654588
Salmonella sp. SAL-045	2816951	S	4	4594	4598	0.0000650486
Salmonella bongori	54736	S	2894	1293	4187	0.0000592341
Escherichia albertii	208962	S	3201	930	4131	0.0000584419
Xanthomonas euvesicatoria	456327	S	187	3884	4071	0.0000575930
Staphylococcus saprophyticus	29385	S	3115	912	4027	0.0000569706
Pseudomonas sp. THAF187a	2587863	S	1	3922	3923	0.0000554993
Listeria welshimeri	1643	S	2789	897	3686	0.0000521464
Bacillus sp. LJBS06	2809036	S	261	3174	3435	0.0000485954
Salmonella sp. SJTUF14076	2745890	S	8	3275	3283	0.0000464451
Enterobacter hormaechei	158836	S	1255	1992	3247	0.0000459358
Escherichia marmotae	1499973	S	2591	545	3136	0.0000443654
Staphylococcus simiae	308354	S	2341	492	2833	0.0000400789
Bacillus siamensis	659243	S	312	2440	2752	0.0000389329
Actinomyces oris	544580	S	2530	123	2653	0.0000375324
Salmonella sp. SJTUF14146	2745891	S	3	2559	2562	0.0000362450
Escherichia sp. E4742	2044467	S	1787	537	2324	0.0000328780
Bacillus sp. DM2	2267265	S	10	2221	2231	0.0000315623
Bacillus altitudinis	293387	S	208	1970	2178	0.0000308125
Bacillus sp. YP1	1574141	S	7	1870	1877	0.0000265542
Listeria seeligeri	1640	S	1506	306	1812	0.0000256346
Pseudomonas sp. FDAARGOS_761	2545800	S	113	1571	1684	0.0000238238
Salmonella sp. SSDFZ69	2500543	S	140	1450	1590	0.0000224940
Bacillus licheniformis	1402	S	39	1542	1581	0.0000223666
Priestia megaterium	1404	S	126	1419	1545	0.0000218573
Limosilactobacillus reuteri	1598	S	1291	86	1377	0.0000194806
Bacillus sp. ZY-1-1	2093834	S	9	1326	1335	0.0000188864
Bacillus safensis	561879	S	268	1051	1319	0.0000186601
Escherichia sp. SCLE84	2725997	S	26	1199	1225	0.0000173303
Salmonella sp. SJTUF14154	2745893	S	5	1213	1218	0.0000172312
Staphylococcus hominis	1290	S	843	364	1207	0.0000170756
Staphylococcus epidermidis	1282	S	728	391	1119	0.0000158307
Enterobacter cloacae	550	S	545	500	1045	0.0000147838
Serratia marcescens	615	S	903	105	1008	0.0000142603
Raoultella ornithinolytica	54291	S	451	499	950	0.0000134398
Raoultella sp. XY-1	2799495	S	91	812	903	0.0000127749
Streptococcus constellatus	76860	S	5	877	882	0.0000124778
Staphylococcus capitis	29388	S	518	283	801	0.0000113319
Enterococcus sp. DA9	2603296	S	134	624	758	0.0000107235
Halomonas sp. JS92-SW72	2306583	S	707	39	746	0.0000105538
Bacillus pumilus	1408	S	264	478	742	0.0000104972
Pseudomonas putida	303	S	451	291	742	0.0000104972
Cutibacterium acnes	1747	S	701	18	719	0.0000101718
Bacillus mycoides	1405	S	452	262	714	0.0000101011
Staphylococcus warneri	1292	S	363	340	703	0.0000099454
Lactiplantibacillus plantarum	1590	S	341	361	702	0.0000099313
Bacillus glycinifermentans	1664069	S	562	135	697	0.0000098606
Staphylococcus haemolyticus	1283	S	455	223	678	0.0000095918
Pseudomonas stutzeri	316	S	562	87	649	0.0000091815
Bacillus sp. NSP9.1	1071078	S	604	43	647	0.0000091532
Staphylococcus pasteuri	45972	S	457	177	634	0.0000089693
Staphylococcus saccharolyticus	33028	S	522	89	611	0.0000086439
Enterobacteria phage UAB_Phi20	876449	S	106	502	608	0.0000086015
Enterobacter roggenkampii	1812935	S	339	260	599	0.0000084741
Clostridioides difficile	1496	S	9	586	595	0.0000084176
Bacillus paralicheniformis	1648923	S	259	297	556	0.0000078658
Lactobacillus delbrueckii	1584	S	422	133	555	0.0000078517
Staphylococcus lugdunensis	28035	S	427	125	552	0.0000078092
Enterobacter kobei	208224	S	193	351	544	0.0000076960
Alcanivorax sp. N3-2A	2014542	S	417	122	539	0.0000076253
Pseudomonas fluorescens	294	S	384	138	522	0.0000073848
Staphylococcus virus Andhra	2732591	S	516	0	516	0.0000072999
Staphylococcus caprae	29380	S	358	133	491	0.0000069462
Bacillus sonorensis	119858	S	374	97	471	0.0000066633
Citrobacter portucalensis	1639133	S	113	321	434	0.0000061399
Weissella paramesenteroides	1249	S	374	34	408	0.0000057720
Cupriavidus metallidurans	119219	S	5	403	408	0.0000057720
Clostridium botulinum	1491	S	384	21	405	0.0000057296
Staphylococcus debuckii	2044912	S	332	65	397	0.0000056164
Pseudomonas tolaasii	29442	S	350	31	381	0.0000053901
Klebsiella quasipneumoniae	1463165	S	207	173	380	0.0000053759
Lacticaseibacillus paracasei	1597	S	321	52	373	0.0000052769
Enterobacter asburiae	61645	S	216	147	363	0.0000051354
Bacillus marisflavi	189381	S	305	52	357	0.0000050505
Citrobacter sp. RHB25-C09	2742624	S	331	22	353	0.0000049939
Bacillus sp. Pc3	1446792	S	2	350	352	0.0000049798
Klebsiella aerogenes	548	S	280	62	342	0.0000048383
Citrobacter youngae	133448	S	156	185	341	0.0000048242
Klebsiella michiganensis	1134687	S	118	218	336	0.0000047534
Pseudomonas chlororaphis	587753	S	263	72	335	0.0000047393
Streptomyces lividans	1916	S	244	83	327	0.0000046261
Salmonella sp. SCFS4	2725417	S	3	318	321	0.0000045412
Citrobacter amalonaticus	35703	S	202	111	313	0.0000044281
[Enterobacter] lignolyticus	1334193	S	294	17	311	0.0000043998
Staphylococcus simulans	1286	S	256	45	301	0.0000042583
Klebsiella variicola	244366	S	191	109	300	0.0000042441
Leclercia adecarboxylata	83655	S	165	132	297	0.0000042017
Lysinibacillus sphaericus	1421	S	25	263	288	0.0000040744
Citrobacter sp. RHBSTW-00881	2742667	S	45	243	288	0.0000040744
Staphylococcus arlettae	29378	S	152	134	286	0.0000040461
Yersinia pestis	632	S	17	257	274	0.0000038763
Yokenella regensburgei	158877	S	234	32	266	0.0000037631
Spirosoma pollinicola	2057025	S	251	8	259	0.0000036641
Bacillus gobiensis	1441095	S	230	22	252	0.0000035651
Bacillus haynesii	1925021	S	128	114	242	0.0000034236
Klebsiella oxytoca	571	S	190	51	241	0.0000034095
Citrobacter rodentium	67825	S	221	18	239	0.0000033812
Staphylococcus pseudintermedius	283734	S	160	78	238	0.0000033670
Citrobacter sp. R56	1573676	S	222	14	236	0.0000033387
Klebsiella sp. WP3-W18-ESBL-02	2675710	S	13	215	228	0.0000032255
Enterobacter sp. SA187	1914861	S	220	7	227	0.0000032114
Staphylococcus kloosii	29384	S	188	38	226	0.0000031973
Streptococcus pneumoniae	1313	S	10	212	222	0.0000031407
Pseudomonas mendocina	300	S	203	18	221	0.0000031265
Scandinavium goeteborgense	1851514	S	211	7	218	0.0000030841
Staphylococcus nepalensis	214473	S	188	26	214	0.0000030275
Staphylococcus felis	46127	S	185	29	214	0.0000030275
Listeria grayi	1641	S	186	24	210	0.0000029709
Pseudomonas knackmussii	65741	S	194	9	203	0.0000028719
Bacillus sp. OxB-1	98228	S	168	30	198	0.0000028011
Klebsiella huaxiensis	2153354	S	168	30	198	0.0000028011
Pseudomonas sp. TUM18999	2725477	S	182	13	195	0.0000027587
Cronobacter sp. JZ38	1906275	S	74	120	194	0.0000027445
Staphylococcus chromogenes	46126	S	160	33	193	0.0000027304
Oenococcus oeni	1247	S	188	5	193	0.0000027304
Staphylococcus xylosus	1288	S	164	28	192	0.0000027163
Hydrogenophaga sp. NH-16	2184519	S	170	22	192	0.0000027163
Staphylococcus sp. 17KM0847	2583989	S	164	27	191	0.0000027021
Kosakonia cowanii	208223	S	112	79	191	0.0000027021
Listeria weihenstephanensis	1006155	S	173	12	185	0.0000026172
Leclercia sp. LSNIH3	1920116	S	7	174	181	0.0000025606
Enterobacter sp. 638	399742	S	163	10	173	0.0000024475
Cedecea neteri	158822	S	154	13	167	0.0000023626
Pseudomonas sp. ATCC 13867	1294143	S	156	9	165	0.0000023343
Citrobacter werkmanii	67827	S	101	63	164	0.0000023201
Enterococcus durans	53345	S	115	48	163	0.0000023060
Jejubacter calystegiae	2579935	S	159	3	162	0.0000022918
Klebsiella grimontii	2058152	S	61	96	157	0.0000022211
Enterobacter sp. RHBSTW-00994	2742676	S	147	8	155	0.0000021928
Enterobacter sp. RHBSTW-00175	2742639	S	137	18	155	0.0000021928
Enterobacter sp. JUb54	2724468	S	147	7	154	0.0000021787
Citrobacter tructae	2562449	S	134	19	153	0.0000021645
Pseudomonas sp. PDNC002	2811422	S	143	10	153	0.0000021645
Pseudomonas otitidis	319939	S	146	6	152	0.0000021504
Staphylococcus auricularis	29379	S	131	19	150	0.0000021221
Staphylococcus lutrae	155085	S	131	19	150	0.0000021221
Leclercia sp. 4-9-1-25	2815358	S	142	8	150	0.0000021221
Bacillus sp. AM1(2019)	2665175	S	3	144	147	0.0000020796
Enterobacter sp. E76	2596949	S	124	22	146	0.0000020655
Kluyvera genomosp. 3	2774055	S	137	9	146	0.0000020655
Enterobacter ludwigii	299767	S	85	58	143	0.0000020230
Salmonella phage TS13	2500149	S	140	0	140	0.0000019806
Lelliottia amnigena	61646	S	132	7	139	0.0000019665
Bacillus sp. DSL-17	2567941	S	121	16	137	0.0000019382
Citrobacter cronae	1748967	S	35	101	136	0.0000019240
Phytobacter ursingii	1972431	S	98	38	136	0.0000019240
Staphylococcus lloydii	2781774	S	115	20	135	0.0000019099
Enterococcus cecorum	44008	S	107	27	134	0.0000018957
Pseudomonas protegens	380021	S	124	9	133	0.0000018816
Pseudomonas denitrificans (nom. rej.)	43306	S	122	8	130	0.0000018391
Tetragenococcus halophilus	51669	S	110	18	128	0.0000018108
Citrobacter farmeri	67824	S	90	38	128	0.0000018108
Enterococcus wangshanyuanii	2005703	S	119	4	123	0.0000017401
Kosakonia oryzae	497725	S	67	56	123	0.0000017401
Citrobacter sp. RHBSTW-00424	2742647	S	1	120	121	0.0000017118
Pseudomonas syringae	317	S	65	56	121	0.0000017118
Bacillus sp. CS13	2728853	S	108	12	120	0.0000016977
Bacillus pseudomycoides	64104	S	100	19	119	0.0000016835
Citrobacter sp. ABFQG	2529121	S	1	118	119	0.0000016835
Cronobacter dublinensis	413497	S	104	14	118	0.0000016694
Pseudomonas furukawaii	1149133	S	113	5	118	0.0000016694
Pseudomonas oryzihabitans	47885	S	110	8	118	0.0000016694
Leclercia sp. W17	2282309	S	40	77	117	0.0000016552
Kluyvera intermedia	61648	S	97	20	117	0.0000016552
Bacillus sp. FJAT-18017	1705566	S	104	12	116	0.0000016411
Bacillus sp. 1NLA3E	666686	S	102	13	115	0.0000016269
Bacillus sp. BS98	2608254	S	4	111	115	0.0000016269
Bacillus oleronius	38875	S	95	19	114	0.0000016128
Bacillus sporothermodurans	46224	S	92	20	112	0.0000015845
Limosilactobacillus mucosae	97478	S	107	5	112	0.0000015845
Pseudomonas sp. SCB32	2653853	S	108	4	112	0.0000015845
Pseudomonas lalkuanensis	2604832	S	108	4	112	0.0000015845
Bacillus sp. SDLI1	1774743	S	1	109	110	0.0000015562
Staphylococcus equorum	246432	S	50	60	110	0.0000015562
Enterococcus hirae	1354	S	86	24	110	0.0000015562
Bacillus vini	1476025	S	92	16	108	0.0000015279
Klebsiella sp. BDA134-6	2787706	S	81	26	107	0.0000015137
Bacillus sp. HBCD-sjtu	2053832	S	11	93	104	0.0000014713
Leclercia sp. 29361	2714951	S	93	11	104	0.0000014713
Bacillus sp. THAF10	2587848	S	91	11	102	0.0000014430
Pseudomonas citronellolis	53408	S	70	32	102	0.0000014430
Bacillus sp. LJBV19	2821409	S	3	98	101	0.0000014289
Enterobacter cancerogenus	69218	S	95	6	101	0.0000014289
Staphylococcus pettenkoferi	170573	S	85	15	100	0.0000014147
Citrobacter koseri	545	S	62	38	100	0.0000014147
Pseudescherichia vulneris	566	S	99	1	100	0.0000014147
Stenotrophomonas maltophilia	40324	S	25	75	100	0.0000014147
Listeria sp. PSOL-1	1844999	S	91	8	99	0.0000014006
Enterococcus rotai	118060	S	98	1	99	0.0000014006
Enterococcus mundtii	53346	S	90	9	99	0.0000014006
Cronobacter sakazakii	28141	S	63	36	99	0.0000014006
Cedecea sp. FDAARGOS_727	2545798	S	93	5	98	0.0000013864
Peribacillus simplex	1478	S	65	32	97	0.0000013723
Enterobacter sp. R4-368	1166130	S	58	39	97	0.0000013723
Aquabacterium olei	1296669	S	93	4	97	0.0000013723
Kosakonia radicincitans	283686	S	51	45	96	0.0000013581
Enterococcus avium	33945	S	77	18	95	0.0000013440
Atlantibacter hermannii	565	S	91	4	95	0.0000013440
Citrobacter telavivum	2653932	S	74	20	94	0.0000013298
Kosakonia sp. MUSA4	2067958	S	55	39	94	0.0000013298
Enterobacter oligotrophicus	2478464	S	86	7	93	0.0000013157
Bacillus sp. N3536	2666127	S	57	35	92	0.0000013015
Staphylococcus pseudoxylosus	2282419	S	73	19	92	0.0000013015
Pseudomonas sp. JY-Q	1338689	S	14	78	92	0.0000013015
Vibrio cholerae	666	S	21	71	92	0.0000013015
Levilactobacillus brevis	1580	S	79	12	91	0.0000012874
Pseudomonas nitroreducens	46680	S	63	28	91	0.0000012874
Citrobacter braakii	57706	S	29	61	90	0.0000012732
Kosakonia sacchari	1158459	S	58	32	90	0.0000012732
Pseudomonas alcaligenes	43263	S	83	7	90	0.0000012732
Bacillus circulans	1397	S	79	10	89	0.0000012591
Lactobacillus sp. 3B(2020)	2695882	S	86	3	89	0.0000012591
Bacillus paranthracis	2026186	S	2	85	87	0.0000012308
Pseudomonas monteilii	76759	S	56	31	87	0.0000012308
Pseudomonas oryzae	1392877	S	82	5	87	0.0000012308
Aeromonas sp. Ne-1	1675689	S	47	40	87	0.0000012308
Selenomonas ruminantium	971	S	83	2	85	0.0000012025
Buttiauxella agrestis	82977	S	72	13	85	0.0000012025
Bacillus sp. FJAT-42376	2014076	S	73	11	84	0.0000011884
Edwardsiella tarda	636	S	71	13	84	0.0000011884
Pseudomonas psychrotolerans	237610	S	78	6	84	0.0000011884
Staphylococcus condimenti	70255	S	72	11	83	0.0000011742
Acinetobacter baumannii	470	S	28	55	83	0.0000011742
Pseudomonas sp. ADPe	2774873	S	35	46	81	0.0000011459
Pseudomonas multiresinivorans	95301	S	51	29	80	0.0000011318
Pluralibacter gergoviae	61647	S	74	5	79	0.0000011176
Jeotgalibaca arthritidis	1868794	S	53	25	78	0.0000011035
Pseudomonas resinovorans	53412	S	71	6	77	0.0000010893
Streptococcus thermophilus	1308	S	23	53	76	0.0000010752
Pseudomonas sp. K2W31S-8	2320867	S	74	2	76	0.0000010752
Vagococcus coleopterorum	2714946	S	66	9	75	0.0000010610
Aquareovirus A	56094	S	75	0	75	0.0000010610
Staphylococcus succinus	61015	S	67	7	74	0.0000010469
Staphylococcus muscae	1294	S	64	10	74	0.0000010469
Paucilactobacillus nenjiangensis	1296540	S	64	10	74	0.0000010469
Pseudomonas balearica	74829	S	63	11	74	0.0000010469
Staphylococcus agnetis	985762	S	63	10	73	0.0000010327
Pseudomonas sp. S1-A32-2	2731681	S	72	1	73	0.0000010327
Staphylococcus carnosus	1281	S	62	10	72	0.0000010186
Shimwellia blattae	563	S	69	2	71	0.0000010044
Pseudomonas amygdali	47877	S	8	62	70	0.0000009903
Pseudomonas entomophila	312306	S	65	5	70	0.0000009903
Streptomyces cyaneochromogenes	2496836	S	68	1	69	0.0000009762
Pseudomonas alkylphenolica	237609	S	67	2	69	0.0000009762
Pseudomonas sp. DY-1	1755504	S	67	1	68	0.0000009620
Pseudomonas fulva	47880	S	59	9	68	0.0000009620
Staphylococcus hyicus	1284	S	54	12	66	0.0000009337
Pseudomonas guangdongensis	1245526	S	64	2	66	0.0000009337
Alkalihalobacillus clausii	79880	S	63	2	65	0.0000009196
Bacillus sp. ms-22	2683680	S	5	58	63	0.0000008913
Staphylococcus schleiferi	1295	S	51	12	63	0.0000008913
Enterobacter sp. BWH 37	1329836	S	1	62	63	0.0000008913
Citrobacter sp. LY-1	2546350	S	54	8	62	0.0000008771
Citrobacter sp. RHBSTW-01013	2742677	S	2	60	62	0.0000008771
Buttiauxella sp. 3AFRM03	2479367	S	54	7	61	0.0000008630
Mycolicibacterium neoaurum	1795	S	1	59	60	0.0000008488
Pseudomonas parafulva	157782	S	53	7	60	0.0000008488
Acidovorax sp. T1	1858609	S	26	34	60	0.0000008488
Bacillus bombysepticus	658666	S	1	57	58	0.0000008205
Streptococcus mutans	1309	S	2	54	56	0.0000007922
Raoultella planticola	575	S	44	12	56	0.0000007922
Pseudomonas sp. TCU-HL1	1856685	S	55	1	56	0.0000007922
Sporosarcina ureae	1571	S	44	11	55	0.0000007781
Carnobacterium sp. 17-4	208596	S	48	7	55	0.0000007781
Pseudomonas corrugata	47879	S	51	4	55	0.0000007781
Delftia acidovorans	80866	S	29	26	55	0.0000007781
Bacillus sp. RZ2MS9	1806216	S	1	53	54	0.0000007639
Bacillus dafuensis	1742359	S	48	6	54	0.0000007639
Psychrobacillus glaciei	2283160	S	46	8	54	0.0000007639
Loigolactobacillus bifermentans	1607	S	50	4	54	0.0000007639
Kosakonia arachidis	551989	S	47	7	54	0.0000007639
Pseudomonas sp. CC6-YY-74	1930532	S	54	0	54	0.0000007639
Pseudomonas sp. LPB0260	2614442	S	53	1	54	0.0000007639
Burkholderia pseudomallei	28450	S	6	48	54	0.0000007639
Bacillus vietnamensis	218284	S	46	7	53	0.0000007498
Diaphorobacter sp. JS3051	2792224	S	8	45	53	0.0000007498
Pseudomonas synxantha	47883	S	35	17	52	0.0000007357
Citrobacter sp. CRE-46	1703250	S	13	38	51	0.0000007215
Enterobacter soli	885040	S	49	2	51	0.0000007215
Bacillus sp. Y-01	2052936	S	3	47	50	0.0000007074
Proteus mirabilis	584	S	18	32	50	0.0000007074
Mammaliicoccus sciuri	1296	S	36	13	49	0.0000006932
Streptomyces sp. NEAU-S7GS2	2202000	S	49	0	49	0.0000006932
Kosakonia sp. SMBL-WEM22	2725560	S	36	13	49	0.0000006932
Burkholderia thailandensis	57975	S	4	45	49	0.0000006932
Bacillus ciccensis	1670641	S	43	5	48	0.0000006791
Citrobacter sp. RHBSTW-00986	2742675	S	6	42	48	0.0000006791
Bacillus xiamenensis	1178537	S	4	43	47	0.0000006649
Streptomyces sp. S1A1-8	2594460	S	1	46	47	0.0000006649
Citrobacter sp. TSA-1	184912	S	8	39	47	0.0000006649
Citrobacter sp. RHB36-C18	2742627	S	6	41	47	0.0000006649
Cedecea lapagei	158823	S	43	4	47	0.0000006649
Pantoea sp. 201603H	2479547	S	43	4	47	0.0000006649
Acinetobacter junii	40215	S	45	2	47	0.0000006649
Brevibacillus sp. JNUCC-41	2778370	S	16	30	46	0.0000006508
Citrobacter sp. RHBSTW-00887	2742668	S	7	39	46	0.0000006508
Cronobacter condimenti	1163710	S	42	4	46	0.0000006508
Pectobacterium brasiliense	180957	S	40	6	46	0.0000006508
Streptococcus suis	1307	S	15	30	45	0.0000006366
Citrobacter sp. TBCP-5362	2576406	S	2	43	45	0.0000006366
Kosakonia pseudosacchari	1646340	S	33	12	45	0.0000006366
Proteus vulgaris	585	S	13	32	45	0.0000006366
Pseudomonas orientalis	76758	S	40	5	45	0.0000006366
Pseudomonas viridiflava	33069	S	44	1	45	0.0000006366
Weizmannia coagulans	1398	S	34	10	44	0.0000006225
Pseudomonas eucalypticola	2599595	S	43	1	44	0.0000006225
Cupriavidus pauculus	82633	S	43	1	44	0.0000006225
Cloacibacterium normanense	237258	S	40	4	44	0.0000006225
Bacillus sp. PDNC022	2812759	S	5	38	43	0.0000006083
Bacillus sp. FDAARGOS_235	1839798	S	1	42	43	0.0000006083
Klebsiella sp. STW0522-44	2681387	S	23	20	43	0.0000006083
Pseudomonas xanthomarina	271420	S	41	2	43	0.0000006083
Pseudomonas brassicacearum	930166	S	18	25	43	0.0000006083
Burkholderia gladioli	28095	S	40	3	43	0.0000006083
Bacillus sp. Y1	352858	S	37	5	42	0.0000005942
Enterococcus saigonensis	1805431	S	22	20	42	0.0000005942
Halanaerobium praevalens	2331	S	42	0	42	0.0000005942
Chondrocystis sp. NIES-4102	2005460	S	35	7	42	0.0000005942
Moraxella osloensis	34062	S	42	0	42	0.0000005942
Stenotrophomonas sp. CW117	2775920	S	1	41	42	0.0000005942
Kluyvera ascorbata	51288	S	19	22	41	0.0000005800
Pantoea agglomerans	549	S	35	6	41	0.0000005800
Enterobacter bugandensis	881260	S	35	5	40	0.0000005659
Pseudomonas sp. ABC1	2748080	S	39	1	40	0.0000005659
Bacillus sp. PAMC26568	2760090	S	37	2	39	0.0000005517
Streptococcus mitis	28037	S	34	5	39	0.0000005517
Kosakonia sp. CCTCC M2018092	2492396	S	20	19	39	0.0000005517
Pseudomonas sp. DG56-2	2320270	S	39	0	39	0.0000005517
Pseudomonas pohangensis	364197	S	39	0	39	0.0000005517
Lactococcus sp. LG592	2816911	S	4	34	38	0.0000005376
Citrobacter sp. 172116965	2683822	S	5	33	38	0.0000005376
Enterobacter cloacae complex sp.	2027919	S	18	20	38	0.0000005376
Lelliottia sp. WB101	2153385	S	29	9	38	0.0000005376
Enterobacteriaceae endosymbiont of Macroplea mutica	2675791	S	37	1	38	0.0000005376
Pseudomonas sp. NS1(2017)	2025658	S	34	4	38	0.0000005376
Sphingobium yanoikuyae	13690	S	17	21	38	0.0000005376
Lactococcus garvieae	1363	S	25	12	37	0.0000005234
Caloranaerobacter azorensis	116090	S	37	0	37	0.0000005234
Pseudomonas cremoricolorata	157783	S	36	1	37	0.0000005234
Enterococcus phage vB_EfaS_IME197	1747326	S	24	13	37	0.0000005234
Staphylococcus sp. 11-B-312	2799680	S	14	22	36	0.0000005093
Pseudomonas sp. CMR5c	658630	S	35	1	36	0.0000005093
Pseudomonas sp. StFLB209	1028989	S	35	1	36	0.0000005093
Pseudomonas sp. HLS-6	2049589	S	34	2	36	0.0000005093
Pseudomonas agarici	46677	S	36	0	36	0.0000005093
Geobacillus thermodenitrificans	33940	S	3	32	35	0.0000004952
Staphylococcus sp. M0911	2025492	S	9	26	35	0.0000004952
Citrobacter sp. RHB35-C21	2742626	S	5	30	35	0.0000004952
Bacillus sp. HD4P25	2779776	S	30	4	34	0.0000004810
Bacillus sp. BS-02	887059	S	2	32	34	0.0000004810
Pseudomonas plecoglossicida	70775	S	25	9	34	0.0000004810
Novosphingobium ginsenosidimutans	1176536	S	34	0	34	0.0000004810
Ligilactobacillus salivarius	1624	S	27	6	33	0.0000004669
Pseudomonas sp. BIGb0427	2724470	S	32	1	33	0.0000004669
Alcaligenes faecalis	511	S	32	1	33	0.0000004669
Alistipes shahii	328814	S	1	32	33	0.0000004669
Bacillus sp. 3a	580459	S	2	30	32	0.0000004527
Metabacillus sp. KUDC1714	2745198	S	29	3	32	0.0000004527
Staphylococcus sp. 693-2	373067	S	2	30	32	0.0000004527
Enterobacter chengduensis	2494701	S	27	5	32	0.0000004527
Cronobacter universalis	535744	S	25	7	32	0.0000004527
Pseudomonas sp. MSPm1	2726956	S	30	2	32	0.0000004527
Pseudomonas azotoformans	47878	S	26	6	32	0.0000004527
Bacillus sp. TK-2	2801342	S	1	30	31	0.0000004386
Bacillus cytotoxicus	580165	S	25	6	31	0.0000004386
Citrobacter sp. RHBSTW-00570	2742655	S	2	29	31	0.0000004386
Proteus terrae	1574161	S	2	29	31	0.0000004386
Pseudomonas saudiphocaensis	1499686	S	30	1	31	0.0000004386
Rheinheimera sp. F8	1763998	S	31	0	31	0.0000004386
Bacillus sp. S3	486398	S	27	3	30	0.0000004244
Bacillus cohnii	33932	S	26	4	30	0.0000004244
Pontibacillus sp. ALD_SL1	2777185	S	30	0	30	0.0000004244
Paenibacillus polymyxa	1406	S	19	11	30	0.0000004244
Bacillus sp. SYJ	2529386	S	4	25	29	0.0000004103
Vagococcus carniphilus	218144	S	21	8	29	0.0000004103
Streptococcus gallolyticus	315405	S	9	20	29	0.0000004103
Citrobacter sp. RHBSTW-00524	2742653	S	4	25	29	0.0000004103
Providencia stuartii	588	S	2	27	29	0.0000004103
