name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Polynucleobacter asymbioticus	576611	S	50	8	58	0.0012115389
Sphingomonas melonis	152682	S	18	40	58	0.0012115389
Flavobacterium psychrophilum	96345	S	43	15	58	0.0012115389
Cupriavidus taiwanensis	164546	S	34	23	57	0.0011906503
Janthinobacterium sp. HH102	1537274	S	20	37	57	0.0011906503
Flavobacterium sp. SLB02	2665645	S	43	14	57	0.0011906503
Sphingobacterium sp. UDSM-2020	2795738	S	50	6	56	0.0011697617
Spirosoma sp. KUDC1026	2745947	S	53	3	56	0.0011697617
Lacunisphaera limnophila	1838286	S	51	5	56	0.0011697617
Sorangium cellulosum	56	S	49	6	55	0.0011488731
Ramlibacter tataouinensis	94132	S	47	7	54	0.0011279845
Ralstonia solanacearum	305	S	28	26	54	0.0011279845
Bradyrhizobium diazoefficiens	1355477	S	17	37	54	0.0011279845
Methylobacterium mesophilicum	39956	S	49	5	54	0.0011279845
Flavobacterium sp. MDT1-60	1979344	S	44	10	54	0.0011279845
Citrobacter freundii	546	S	19	34	53	0.0011070959
Aquabacterium olei	1296669	S	42	11	53	0.0011070959
Plantibacter sp. PA-3-X8	2480625	S	32	21	53	0.0011070959
Parabacteroides distasonis	823	S	31	22	53	0.0011070959
Limnoglobus roseus	2598579	S	52	1	53	0.0011070959
Diaphorobacter polyhydroxybutyrativorans	1546149	S	6	46	52	0.0010862073
Flavobacterium sp. CLA17	2724135	S	44	8	52	0.0010862073
Janthinobacterium lividum	29581	S	24	27	51	0.0010653187
Vitreoscilla filiformis	63	S	45	6	51	0.0010653187
Bosea sp. RAC05	1842539	S	38	13	51	0.0010653187
Staphylococcus epidermidis	1282	S	38	13	51	0.0010653187
Flavobacterium commune	1306519	S	46	5	51	0.0010653187
Acidovorax antarcticus	2743470	S	37	13	50	0.0010444301
Akkermansia muciniphila	239935	S	47	3	50	0.0010444301
Variovorax boronicumulans	436515	S	29	20	49	0.0010235415
Polaromonas sp. JS666	296591	S	47	2	49	0.0010235415
Sphingobium hydrophobicum	1673076	S	24	25	49	0.0010235415
Rhodococcus qingshengii	334542	S	8	41	49	0.0010235415
Variovorax sp. 38R	2774875	S	24	24	48	0.0010026529
Rhodoferax sp. PAMC29310	2822760	S	40	8	48	0.0010026529
Massilia sp. WG5	1707785	S	27	21	48	0.0010026529
Rhodopseudomonas palustris	1076	S	38	10	48	0.0010026529
Ottowia oryzae	2109914	S	43	4	47	0.0009817643
Massilia sp. CCM 8941	2765360	S	33	14	47	0.0009817643
Roseomonas mucosa	207340	S	11	36	47	0.0009817643
Blautia obeum	40520	S	31	16	47	0.0009817643
Cloacibacterium normanense	237258	S	41	6	47	0.0009817643
Pseudomonas stutzeri	316	S	38	8	46	0.0009608757
Comamonas thiooxydans	363952	S	26	20	46	0.0009608757
Paucibacter sp. KCTC 42545	1768242	S	39	7	46	0.0009608757
Rubrivivax gelatinosus	28068	S	36	10	46	0.0009608757
Methylorubrum extorquens	408	S	27	19	46	0.0009608757
Candidatus Planktophila lacus	1884913	S	45	1	46	0.0009608757
Alistipes onderdonkii	328813	S	41	5	46	0.0009608757
Pyruvatibacter mobilis	1712261	S	42	3	45	0.0009399870
Caulobacter vibrioides	155892	S	32	13	45	0.0009399870
Rhodoluna lacicola	529884	S	41	4	45	0.0009399870
Variovorax sp. PBL-E5	434014	S	11	33	44	0.0009190984
Sphingobium sp. KCTC 72723	2733867	S	41	3	44	0.0009190984
Clostridium botulinum	1491	S	34	10	44	0.0009190984
Diaphorobacter sp. JS3051	2792224	S	2	41	43	0.0008982098
Janibacter indicus	857417	S	32	11	43	0.0008982098
Nostoc carneum	374162	S	11	32	43	0.0008982098
Lacipirellula limnantheis	2528024	S	41	2	43	0.0008982098
Variovorax sp. PDNC026	2811425	S	1	41	42	0.0008773212
Simplicispira suum	2109915	S	33	9	42	0.0008773212
Achromobacter ruhlandii	72557	S	4	38	42	0.0008773212
Bradyrhizobium lablabi	722472	S	12	30	42	0.0008773212
Bacteroides caccae	47678	S	41	1	42	0.0008773212
Methanothrix soehngenii	2223	S	42	0	42	0.0008773212
Janthinobacterium tructae	2590869	S	28	13	41	0.0008564326
Corallococcus coralloides	184914	S	33	8	41	0.0008564326
Acidovorax sp. HDW3	2714923	S	32	8	40	0.0008355440
Polaromonas sp. E5S	1840267	S	1	39	40	0.0008355440
Diaphorobacter aerolatus	1288495	S	20	20	40	0.0008355440
Undibacterium sp. KW1	2058624	S	31	9	40	0.0008355440
Pseudomonas sp. LH1G9	2083055	S	9	30	39	0.0008146554
Acidovorax avenae	80867	S	28	11	39	0.0008146554
Rhodoferax antarcticus	81479	S	36	3	39	0.0008146554
Janthinobacterium svalbardensis	368607	S	27	12	39	0.0008146554
Bradyrhizobium erythrophlei	1437360	S	37	2	39	0.0008146554
Sphingomonas alpina	653931	S	39	0	39	0.0008146554
Candidatus Planktophila versatilis	1884905	S	37	2	39	0.0008146554
Buchnera aphidicola	9	S	39	-1	38	0.0007937668
Rhodoferax ferrireducens	192843	S	35	3	38	0.0007937668
Methylobacterium sp. WL1	2603276	S	35	3	38	0.0007937668
Methylobacterium phyllosphaerae	418223	S	11	27	38	0.0007937668
Sphingomonas koreensis	93064	S	22	16	38	0.0007937668
Novosphingobium sp. ABRDHK2	2571749	S	26	12	38	0.0007937668
Bacteroides xylanisolvens	371601	S	21	17	38	0.0007937668
Urbifossiella limnaea	2528023	S	35	3	38	0.0007937668
Acinetobacter indicus	756892	S	27	10	37	0.0007728782
Hydrogenophaga sp. NH-16	2184519	S	14	23	37	0.0007728782
Comamonas aquatica	225991	S	29	8	37	0.0007728782
Paraburkholderia sp. SOS3	1926494	S	35	2	37	0.0007728782
Massilia oculi	945844	S	30	7	37	0.0007728782
Stigmatella aurantiaca	41	S	28	9	37	0.0007728782
Cutibacterium avidum	33010	S	36	1	37	0.0007728782
Candidatus Planktophila vernalis	1884907	S	36	1	37	0.0007728782
Elizabethkingia bruuniana	1756149	S	8	29	37	0.0007728782
Pseudomonas fragi	296	S	19	17	36	0.0007519896
Staphylococcus pasteuri	45972	S	18	18	36	0.0007519896
Roseimicrobium sp. ORNL1	2711231	S	35	1	36	0.0007519896
Variovorax sp. RA8	662548	S	20	15	35	0.0007311010
Verminephrobacter eiseniae	364317	S	34	1	35	0.0007311010
Dechloromonas sp. TW-R-39-2	2654218	S	32	3	35	0.0007311010
Sphingopyxis sp. EG6	1874061	S	26	9	35	0.0007311010
Brevundimonas vesicularis	41276	S	12	23	35	0.0007311010
Caulobacter sp. K31	366602	S	28	7	35	0.0007311010
Arcobacter suis	1278212	S	31	4	35	0.0007311010
Staphylococcus capitis	29388	S	28	7	35	0.0007311010
Acinetobacter lanii	2715163	S	33	1	34	0.0007102124
Schlegelella thermodepolymerans	215580	S	27	7	34	0.0007102124
Sphingomonas sp. AAP5	1523415	S	29	5	34	0.0007102124
Novosphingobium sp. P6W	1609758	S	32	2	34	0.0007102124
Schaalia sp. JY-X169	2758572	S	34	0	34	0.0007102124
Opitutus sp. GAS368	1882749	S	31	3	34	0.0007102124
Xanthomonas campestris	339	S	33	0	33	0.0006893238
Lysobacter enzymogenes	69	S	29	4	33	0.0006893238
Rhodoferax sp. BAB1	2741720	S	27	6	33	0.0006893238
Massilia violaceinigra	2045208	S	25	8	33	0.0006893238
Methylobacterium brachiatum	269660	S	26	7	33	0.0006893238
Myxococcus xanthus	34	S	22	11	33	0.0006893238
Kocuria palustris	71999	S	30	3	33	0.0006893238
Lawsonella clevelandensis	1528099	S	32	1	33	0.0006893238
Bifidobacterium catenulatum	1686	S	29	4	33	0.0006893238
Blattabacterium cuenoti	1653831	S	32	1	33	0.0006893238
Pseudomonas sp. PONIH3	1636610	S	8	24	32	0.0006684352
Variovorax sp. RKNM96	2681552	S	25	7	32	0.0006684352
Hydrogenophaga sp. PBC	795665	S	20	12	32	0.0006684352
Polynucleobacter wuianus	1743168	S	25	7	32	0.0006684352
Roseateles depolymerans	76731	S	27	5	32	0.0006684352
Xylophilus rhododendri	2697032	S	25	7	32	0.0006684352
Achromobacter xylosoxidans	85698	S	21	11	32	0.0006684352
Rhizobium leguminosarum	384	S	22	10	32	0.0006684352
Pyxidicoccus sp. SCPEA002	2813578	S	28	4	32	0.0006684352
Microbacterium oxydans	82380	S	27	5	32	0.0006684352
Prochlorococcus marinus	1219	S	21	11	32	0.0006684352
Flavobacterium sp. 140616W15	2478552	S	27	5	32	0.0006684352
Flavobacterium columnare	996	S	27	5	32	0.0006684352
Acinetobacter guillouiae	106649	S	26	5	31	0.0006475466
Hydrogenophaga sp. PAMC20947	2565558	S	30	1	31	0.0006475466
Hydrogenophaga sp. BPS33	2651974	S	19	12	31	0.0006475466
Duganella sp. GN2-R2	2728020	S	22	9	31	0.0006475466
Undibacterium sp. YM2	2058625	S	24	7	31	0.0006475466
Sphingobium sp. MI1205	407020	S	10	21	31	0.0006475466
Paracoccus sanguinis	1545044	S	27	4	31	0.0006475466
Arcobacter venerupis	1054033	S	28	3	31	0.0006475466
Rhodoluna limnophila	232537	S	29	2	31	0.0006475466
Corynebacterium tuberculostearicum	38304	S	25	6	31	0.0006475466
Corynebacterium glutamicum	1718	S	3	28	31	0.0006475466
Nibricoccus aquaticus	2576891	S	31	0	31	0.0006475466
Acinetobacter sp. WCHA45	2004644	S	15	15	30	0.0006266580
Variovorax sp. PAMC28562	2762323	S	29	1	30	0.0006266580
Sphingomonas taxi	1549858	S	28	2	30	0.0006266580
Corynebacterium xerosis	1725	S	25	5	30	0.0006266580
Rhodococcus sp. 008	1723645	S	5	25	30	0.0006266580
Pseudomonas chlororaphis	587753	S	18	11	29	0.0006057694
Acinetobacter haemolyticus	29430	S	22	7	29	0.0006057694
Variovorax sp. WDL1	207745	S	14	15	29	0.0006057694
Hydrogenophaga sp. BA0156	2716225	S	19	10	29	0.0006057694
Hydrogenophaga pseudoflava	47421	S	14	15	29	0.0006057694
Massilia sp. LPB0304	2769491	S	16	13	29	0.0006057694
Cereibacter sphaeroides	1063	S	26	3	29	0.0006057694
Bacillus subtilis	1423	S	10	19	29	0.0006057694
Erwinia billingiae	182337	S	5	23	28	0.0005848808
Serratia fonticola	47917	S	25	3	28	0.0005848808
Variovorax sp. SRS16	282217	S	8	20	28	0.0005848808
Massilia putida	1141883	S	20	8	28	0.0005848808
Janthinobacterium sp. LM6	1938606	S	17	11	28	0.0005848808
Candidatus Methylopumilus rimovensis	2588535	S	26	2	28	0.0005848808
Novosphingobium sp. THN1	1016987	S	21	7	28	0.0005848808
Tabrizicola piscis	2494374	S	26	2	28	0.0005848808
Azospirillum brasilense	192	S	16	12	28	0.0005848808
Cutibacterium granulosum	33011	S	27	1	28	0.0005848808
Flavobacterium crocinum	2183896	S	21	7	28	0.0005848808
Variovorax sp. HW608	1034889	S	25	2	27	0.0005639922
Diaphorobacter sp. HDW4A	2714924	S	16	11	27	0.0005639922
Sphingopyxis terrae	33052	S	22	5	27	0.0005639922
Gemmobacter sp. HYN0069	2169400	S	24	3	27	0.0005639922
Brevundimonas sp. Bb-A	2560058	S	9	18	27	0.0005639922
Brevundimonas mediterranea	74329	S	23	4	27	0.0005639922
Cystobacter fuscus	43	S	17	10	27	0.0005639922
Dolichospermum flos-aquae	1166	S	2	25	27	0.0005639922
Flavobacterium sp. I3-2	2748319	S	15	12	27	0.0005639922
Flavobacterium sediminis	2201181	S	17	10	27	0.0005639922
Chryseobacterium balustinum	246	S	20	7	27	0.0005639922
Gemmata massiliana	1210884	S	21	6	27	0.0005639922
Polaromonas vacuolata	37448	S	23	3	26	0.0005431036
Diaphorobacter sp. HDW4B	2714925	S	25	1	26	0.0005431036
Mitsuaria sp. 7	1658665	S	22	4	26	0.0005431036
Bradyrhizobium sp.	376	S	9	17	26	0.0005431036
Bradyrhizobium guangdongense	1325090	S	12	14	26	0.0005431036
Mesorhizobium loti	381	S	6	20	26	0.0005431036
Porphyrobacter sp. LM 6	1896196	S	19	7	26	0.0005431036
Roseomonas sp. FDAARGOS_362	2018065	S	8	18	26	0.0005431036
Ruminococcus bicirculans	1160721	S	23	3	26	0.0005431036
Bacillus cereus	1396	S	10	16	26	0.0005431036
Lactococcus cremoris	1359	S	21	5	26	0.0005431036
Flavobacterium sp. BB8	2816357	S	21	5	26	0.0005431036
Flavobacterium sp. HYN0086	2249356	S	19	7	26	0.0005431036
Flavobacterium faecale	1355330	S	24	2	26	0.0005431036
Flavobacterium crassostreae	1763534	S	22	4	26	0.0005431036
Chryseobacterium indoltheticum	254	S	22	4	26	0.0005431036
Bacteroides cellulosilyticus	246787	S	25	1	26	0.0005431036
Pedobacter sp. KBS0701	2578106	S	21	5	26	0.0005431036
Acinetobacter sp. NEB 394	2743575	S	10	15	25	0.0005222150
Aeromonas salmonicida	645	S	19	6	25	0.0005222150
Dechloromonas aromatica	259537	S	23	2	25	0.0005222150
Caulobacter henricii	69395	S	22	3	25	0.0005222150
Streptococcus salivarius	1304	S	15	10	25	0.0005222150
Meiothermus silvanus	52022	S	25	0	25	0.0005222150
Flavobacterium anhuiense	459526	S	17	8	25	0.0005222150
Muricauda sp. 501str8	2698672	S	16	9	25	0.0005222150
Aquirufa nivalisilvae	2516557	S	23	2	25	0.0005222150
Pantoea agglomerans	549	S	20	4	24	0.0005013264
Comamonas kerstersii	225992	S	20	4	24	0.0005013264
Hylemonella gracilis	80880	S	23	1	24	0.0005013264
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	S	18	6	24	0.0005013264
Collimonas pratensis	279113	S	21	3	24	0.0005013264
Sphingobium sp. TKS	1315974	S	9	15	24	0.0005013264
Sphingobium amiense	135719	S	8	16	24	0.0005013264
Porphyrobacter sp. YT40	2547601	S	13	11	24	0.0005013264
Croceicoccus marinus	450378	S	14	10	24	0.0005013264
Brevundimonas sp. DS20	1532555	S	8	16	24	0.0005013264
Corallococcus macrosporus	35	S	14	10	24	0.0005013264
Plantibacter sp. M259	2583822	S	15	9	24	0.0005013264
Brevibacterium sp. CS2	2575923	S	22	2	24	0.0005013264
Rhodococcus fascians	1828	S	18	6	24	0.0005013264
Candidatus Nanopelagicus limnes	1884634	S	20	4	24	0.0005013264
Flavobacterium sp. LPB0248	2614441	S	14	10	24	0.0005013264
Bacteroides sp. A1C1	2528203	S	7	17	24	0.0005013264
Paramecium bursaria Chlorella virus A1	381899	S	24	0	24	0.0005013264
Acinetobacter sp. CS-2	2798861	S	17	6	23	0.0004804378
Burkholderia vietnamiensis	60552	S	6	17	23	0.0004804378
Massilia armeniaca	2072590	S	15	8	23	0.0004804378
Sulfuritalea hydrogenivorans	748811	S	21	2	23	0.0004804378
Agrobacterium tumefaciens	358	S	10	13	23	0.0004804378
Sphingomonas sp. NIC1	1961362	S	10	13	23	0.0004804378
Sphingopyxis sp. MG	1866325	S	4	19	23	0.0004804378
Brevundimonas sp. LVF2	2774190	S	22	1	23	0.0004804378
Brevundimonas sp. CS1	2813778	S	15	8	23	0.0004804378
Candidatus Planktophila limnetica	573600	S	23	0	23	0.0004804378
Bacillus thuringiensis	1428	S	9	14	23	0.0004804378
Urechidicola croceus	1850246	S	14	9	23	0.0004804378
Parabacteroides sp. CT06	2025876	S	4	19	23	0.0004804378
Spirosoma pollinicola	2057025	S	22	1	23	0.0004804378
Pseudomonas sp. phDV1	253237	S	7	15	22	0.0004595492
Pseudomonas psychrotolerans	237610	S	20	2	22	0.0004595492
Pseudomonas moraviensis	321662	S	14	8	22	0.0004595492
Hydrogenophaga sp. YM1	2806262	S	16	6	22	0.0004595492
Cupriavidus basilensis	68895	S	15	7	22	0.0004595492
Inhella inkyongensis	392593	S	19	3	22	0.0004595492
Dechloromonas sp. HYN0024	2231055	S	20	2	22	0.0004595492
Candidatus Methylopumilus turicensis	1581680	S	20	2	22	0.0004595492
Sphingomonas sp. NBWT7	2596913	S	18	4	22	0.0004595492
Tsuneonella amylolytica	2338327	S	20	2	22	0.0004595492
Brevundimonas sp. GW460-12-10-14-LB2	1827469	S	11	11	22	0.0004595492
Anaerobutyricum hallii	39488	S	16	6	22	0.0004595492
Mucilaginibacter rubeus	2027860	S	3	19	22	0.0004595492
Paludisphaera borealis	1387353	S	16	6	22	0.0004595492
Lactococcus phage P335 sensu lato	354260	S	2	20	22	0.0004595492
Variovorax sp. PAMC 28711	1795631	S	20	1	21	0.0004386606
Comamonas koreensis	160825	S	18	3	21	0.0004386606
Cupriavidus metallidurans	119219	S	12	9	21	0.0004386606
Massilia sp. YMA4	1593482	S	12	9	21	0.0004386606
Noviherbaspirillum sp. UKPF54	2601898	S	19	2	21	0.0004386606
Bradyrhizobium sp. CCBAU 051011	858422	S	18	3	21	0.0004386606
Bradyrhizobium japonicum	375	S	9	12	21	0.0004386606
Sphingomonas sp. DH-S5	2759526	S	20	1	21	0.0004386606
Sphingomonas wittichii	160791	S	13	8	21	0.0004386606
Brevundimonas diminuta	293	S	8	13	21	0.0004386606
Minicystis rosea	888845	S	20	1	21	0.0004386606
Clavibacter michiganensis	28447	S	14	7	21	0.0004386606
Flavobacterium nitrogenifigens	1617283	S	13	8	21	0.0004386606
Belliella baltica	232259	S	17	4	21	0.0004386606
Pseudomonas tolaasii	29442	S	16	4	20	0.0004177720
Pseudoxanthomonas mexicana	128785	S	18	2	20	0.0004177720
Legionella pneumophila	446	S	11	9	20	0.0004177720
Pasteurella multocida	747	S	13	7	20	0.0004177720
Variovorax sp. PAMC26660	2762322	S	18	2	20	0.0004177720
Polynucleobacter difficilis	556054	S	19	1	20	0.0004177720
Massilia umbonata	864828	S	14	6	20	0.0004177720
Herbaspirillum seropedicae	964	S	13	7	20	0.0004177720
Azospira restricta	404405	S	16	4	20	0.0004177720
Bradyrhizobium canariense	255045	S	19	1	20	0.0004177720
Sphingobium sp. RSMS	520734	S	3	17	20	0.0004177720
Sphingopyxis macrogoltabida	33050	S	15	5	20	0.0004177720
Novosphingobium ginsenosidimutans	1176536	S	20	0	20	0.0004177720
Aliarcobacter skirrowii	28200	S	17	3	20	0.0004177720
Streptomyces sp. RLB1-9	2594454	S	1	19	20	0.0004177720
Alicyclobacillus acidocaldarius	405212	S	20	0	20	0.0004177720
Flavobacterium sp. CJ74	2294119	S	19	1	20	0.0004177720
Epilithonimonas vandammei	2487072	S	11	9	20	0.0004177720
Luteolibacter luteus	2728835	S	20	0	20	0.0004177720
Acinetobacter sp. TTH0-4	1646498	S	17	2	19	0.0003968834
Acinetobacter schindleri	108981	S	13	6	19	0.0003968834
Aeromonas veronii	654	S	15	4	19	0.0003968834
Hydrogenophaga crassostreae	1763535	S	19	0	19	0.0003968834
Comamonas serinivorans	1082851	S	17	2	19	0.0003968834
Massilia sp. NR 4-1	1678028	S	15	4	19	0.0003968834
Niveibacterium sp. HC41	2811415	S	18	1	19	0.0003968834
Rhodoplanes sp. Z2-YC6860	674703	S	18	1	19	0.0003968834
Sphingomonas paucimobilis	13689	S	14	5	19	0.0003968834
Novosphingobium sp. KA1	164608	S	4	15	19	0.0003968834
Novosphingobium aromaticivorans	48935	S	13	6	19	0.0003968834
Haematobacter massiliensis	195105	S	11	8	19	0.0003968834
Archangium gephyra	48	S	12	7	19	0.0003968834
Sandaracinus amylolyticus	927083	S	19	0	19	0.0003968834
Microbacterium foliorum	104336	S	17	2	19	0.0003968834
Roseburia hominis	301301	S	13	6	19	0.0003968834
Longibaculum sp. KGMB06250	2584943	S	7	12	19	0.0003968834
Flavobacterium gilvum	1492737	S	17	2	19	0.0003968834
Bacteroides eggerthii	28111	S	17	2	19	0.0003968834
Runella sp. HYN0085	2259595	S	19	0	19	0.0003968834
Gemmata obscuriglobus	114	S	18	1	19	0.0003968834
Verrucomicrobium sp. GAS474	1882831	S	18	1	19	0.0003968834
Pseudomonas sp. NC02	2067572	S	5	13	18	0.0003759948
Pseudomonas synxantha	47883	S	13	5	18	0.0003759948
Pseudomonas brassicacearum	930166	S	6	12	18	0.0003759948
Acinetobacter wuhouensis	1879050	S	14	4	18	0.0003759948
Ahniella affigens	2021234	S	18	0	18	0.0003759948
Yersinia intermedia	631	S	5	13	18	0.0003759948
Comamonas piscis	1562974	S	17	1	18	0.0003759948
Delftia sp. Cs1-4	742013	S	7	11	18	0.0003759948
Paraburkholderia caribensis	75105	S	13	5	18	0.0003759948
Cupriavidus pauculus	82633	S	14	4	18	0.0003759948
Massilia flava	871742	S	15	3	18	0.0003759948
Massilia lutea	321985	S	14	4	18	0.0003759948
Herbaspirillum hiltneri	341045	S	16	2	18	0.0003759948
Methylibium petroleiphilum	105560	S	9	9	18	0.0003759948
