name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Acinetobacter baumannii	470	S	3	8	11	0.0008089425
Enterobacter asburiae	61645	S	6	5	11	0.0008089425
Limnohabitans sp. 103DPR2	1678129	S	11	0	11	0.0008089425
Diaphorobacter aerolatus	1288495	S	8	3	11	0.0008089425
Curvibacter sp. AEP1-3	1844971	S	11	0	11	0.0008089425
Sphingopyxis sp. FD7	1914525	S	9	2	11	0.0008089425
Brevundimonas sp. CS1	2813778	S	7	4	11	0.0008089425
Staphylococcus hominis	1290	S	11	0	11	0.0008089425
Hydrogenophaga pseudoflava	47421	S	6	4	10	0.0007354023
Polaromonas naphthalenivorans	216465	S	9	1	10	0.0007354023
Delftia lacustris	558537	S	2	8	10	0.0007354023
Ottowia oryzae	2109914	S	10	0	10	0.0007354023
Alicycliphilus denitrificans	179636	S	5	5	10	0.0007354023
Collimonas pratensis	279113	S	9	1	10	0.0007354023
Methylobacterium brachiatum	269660	S	9	1	10	0.0007354023
Brevundimonas sp. GW460-12-10-14-LB2	1827469	S	5	5	10	0.0007354023
Rothia mucilaginosa	43675	S	10	0	10	0.0007354023
Dolosigranulum pigrum	29394	S	10	0	10	0.0007354023
Blautia obeum	40520	S	8	2	10	0.0007354023
Coprococcus comes	410072	S	8	2	10	0.0007354023
[Ruminococcus] torques	33039	S	8	2	10	0.0007354023
Flavobacterium sp. KBS0721	1179672	S	8	2	10	0.0007354023
Buchnera aphidicola	9	S	9	0	9	0.0006618620
Methylomonas sp. LL1	2785785	S	9	0	9	0.0006618620
Variovorax sp. PBS-H4	434008	S	8	1	9	0.0006618620
Acidovorax sp. RAC01	1842533	S	8	1	9	0.0006618620
Acidovorax antarcticus	2743470	S	8	1	9	0.0006618620
Rhodoferax saidenbachensis	1484693	S	9	0	9	0.0006618620
Delftia sp. Cs1-4	742013	S	3	6	9	0.0006618620
Cupriavidus taiwanensis	164546	S	6	3	9	0.0006618620
Methylorubrum populi	223967	S	8	1	9	0.0006618620
Sphingobium yanoikuyae	13690	S	4	5	9	0.0006618620
Novosphingobium sp. KA1	164608	S	2	7	9	0.0006618620
Brevundimonas sp. LVF1	2774189	S	8	1	9	0.0006618620
Paracoccus sanguinis	1545044	S	8	1	9	0.0006618620
Microbacterium sp. WY121	2782168	S	8	1	9	0.0006618620
Corynebacterium segmentosum	43990	S	9	0	9	0.0006618620
Corynebacterium striatum	43770	S	7	2	9	0.0006618620
Alicyclobacillus acidocaldarius	405212	S	9	0	9	0.0006618620
[Ruminococcus] gnavus	33038	S	7	2	9	0.0006618620
Chryseobacterium manosquense	2754694	S	4	5	9	0.0006618620
Kaistella jeonii	266749	S	9	0	9	0.0006618620
Acinetobacter indicus	756892	S	7	1	8	0.0005883218
Yersinia aldovae	29483	S	2	6	8	0.0005883218
Variovorax sp. HW608	1034889	S	8	0	8	0.0005883218
Massilia sp. LPB0304	2769491	S	4	4	8	0.0005883218
Burkholderia cepacia	292	S	6	2	8	0.0005883218
Polynucleobacter necessarius	576610	S	8	0	8	0.0005883218
Ralstonia solanacearum	305	S	5	3	8	0.0005883218
Methylobacterium radiotolerans	31998	S	4	4	8	0.0005883218
Sphingomonas sanxanigenens	397260	S	6	2	8	0.0005883218
Nocardioides sp. S5	2017486	S	6	2	8	0.0005883218
Brevibacterium sp. CS2	2575923	S	8	0	8	0.0005883218
Actinomyces oris	544580	S	5	3	8	0.0005883218
Streptococcus sanguinis	1305	S	8	0	8	0.0005883218
Coprococcus catus	116085	S	7	1	8	0.0005883218
Clostridium perfringens	1502	S	8	0	8	0.0005883218
Flavobacterium sangjuense	2518177	S	8	0	8	0.0005883218
Methanobacterium paludis	868131	S	8	0	8	0.0005883218
Nitrosarchaeum sp. AC2	2259673	S	8	0	8	0.0005883218
Pseudomonas syringae	317	S	4	3	7	0.0005147816
Psychrobacter maritimus	256325	S	2	5	7	0.0005147816
Stenotrophomonas sp. WZN-1	2005046	S	6	1	7	0.0005147816
Stenotrophomonas sp. G4	2303750	S	5	2	7	0.0005147816
Stenotrophomonas rhizophila	216778	S	7	0	7	0.0005147816
Phytobacter ursingii	1972431	S	6	1	7	0.0005147816
Variovorax sp. PAMC26660	2762322	S	7	0	7	0.0005147816
Acidovorax sp. 1608163	2478662	S	7	0	7	0.0005147816
Acidovorax monticola	1926868	S	7	0	7	0.0005147816
Rhodoferax sp. AJA081-3	2752316	S	7	0	7	0.0005147816
Hydrogenophaga sp. RAC07	1842537	S	5	2	7	0.0005147816
Delftia acidovorans	80866	S	3	4	7	0.0005147816
Diaphorobacter sp. JS3051	2792224	S	1	6	7	0.0005147816
Serpentinomonas raichei	1458425	S	7	0	7	0.0005147816
Ramlibacter tataouinensis	94132	S	7	0	7	0.0005147816
Kinneretia sp. DAIF2	2714952	S	7	0	7	0.0005147816
Undibacterium parvum	401471	S	7	0	7	0.0005147816
Cupriavidus gilardii	82541	S	2	5	7	0.0005147816
Candidatus Methylopumilus turicensis	1581680	S	7	0	7	0.0005147816
Nitrosomonas sp. Is79A3	261292	S	7	0	7	0.0005147816
Bradyrhizobium paxllaeri	190148	S	6	1	7	0.0005147816
Bradyrhizobium diazoefficiens	1355477	S	2	5	7	0.0005147816
Rhodopseudomonas palustris	1076	S	6	1	7	0.0005147816
Methylorubrum extorquens	408	S	5	2	7	0.0005147816
Pannonibacter phragmitetus	121719	S	4	3	7	0.0005147816
Sphingomonas sp. CL5.1	2653203	S	6	1	7	0.0005147816
Sphingomonas paucimobilis	13689	S	6	1	7	0.0005147816
Sphingomonas koreensis	93064	S	5	2	7	0.0005147816
Sphingobium herbicidovorans	76947	S	5	2	7	0.0005147816
Sphingopyxis sp. 113P3	292913	S	5	2	7	0.0005147816
Brevundimonas sp. AJA228-03	2752515	S	7	0	7	0.0005147816
Brevundimonas sp. Bb-A	2560058	S	3	4	7	0.0005147816
Archangium violaceum	83451	S	5	2	7	0.0005147816
Microbacterium foliorum	104336	S	6	1	7	0.0005147816
Leifsonia sp. 21MFCrub1.1	1798223	S	7	0	7	0.0005147816
Janibacter indicus	857417	S	5	2	7	0.0005147816
Corynebacterium sp. LMM-1652	2487892	S	7	0	7	0.0005147816
Candidatus Planktophila versatilis	1884905	S	7	0	7	0.0005147816
Candidatus Planktophila lacus	1884913	S	7	0	7	0.0005147816
Bacillus cereus	1396	S	4	3	7	0.0005147816
Flavobacterium sp. 140616W15	2478552	S	7	0	7	0.0005147816
Flavobacterium sp. MDT1-60	1979344	S	6	1	7	0.0005147816
Flavobacterium nackdongense	2547394	S	7	0	7	0.0005147816
Chryseobacterium bernardetii	1241978	S	4	3	7	0.0005147816
Cloacibacterium normanense	237258	S	7	0	7	0.0005147816
Blattabacterium cuenoti	1653831	S	7	0	7	0.0005147816
Bacteroides xylanisolvens	371601	S	4	3	7	0.0005147816
Pedobacter sp. G11	2482728	S	7	0	7	0.0005147816
Pedobacter cryoconitis	188932	S	7	0	7	0.0005147816
Lacibacter sp. S13-6-6	2760713	S	7	0	7	0.0005147816
Verrucomicrobium spinosum	2736	S	7	0	7	0.0005147816
Methanosarcina barkeri	2208	S	6	1	7	0.0005147816
Flavobacterium phage vB_FspS_mymlan6-1	2686266	S	2	5	7	0.0005147816
Human betaherpesvirus 7	10372	S	7	0	7	0.0005147816
Pseudomonas sp. R76	1573711	S	5	1	6	0.0004412414
Pseudomonas sp. BIOMIG1BAC	1758730	S	4	2	6	0.0004412414
Pseudomonas sp. LH1G9	2083055	S	2	4	6	0.0004412414
Pseudomonas palleroniana	191390	S	6	0	6	0.0004412414
Acinetobacter sp. MYb10	1827285	S	6	0	6	0.0004412414
Vibrio anguillarum	55601	S	6	0	6	0.0004412414
Hydrogenophaga sp. NH-16	2184519	S	3	3	6	0.0004412414
Comamonas aquatica	225991	S	6	0	6	0.0004412414
Comamonas kerstersii	225992	S	6	0	6	0.0004412414
Polaromonas sp.	1869339	S	1	5	6	0.0004412414
Diaphorobacter sp. HDW4A	2714924	S	5	1	6	0.0004412414
Undibacterium sp. YM2	2058625	S	6	0	6	0.0004412414
Burkholderia contaminans	488447	S	5	1	6	0.0004412414
Burkholderia glumae	337	S	5	1	6	0.0004412414
Cupriavidus oxalaticus	96344	S	5	1	6	0.0004412414
Ralstonia pickettii	329	S	5	1	6	0.0004412414
Mitsuaria sp. 7	1658665	S	6	0	6	0.0004412414
Achromobacter spanius	217203	S	6	0	6	0.0004412414
Bradyrhizobium icense	1274631	S	6	0	6	0.0004412414
Bosea sp. ANAM02	2020412	S	5	1	6	0.0004412414
Methylobacterium phyllosphaerae	418223	S	3	3	6	0.0004412414
Rhizobium pusense	648995	S	2	4	6	0.0004412414
Sphingomonas sp. DH-S5	2759526	S	6	0	6	0.0004412414
Sphingomonas sp. AAP5	1523415	S	6	0	6	0.0004412414
Sphingomonas hengshuiensis	1609977	S	6	0	6	0.0004412414
Caulobacter vibrioides	155892	S	5	1	6	0.0004412414
Dinoroseobacter shibae	215813	S	3	3	6	0.0004412414
Arthrobacter sp. ZXY-2	1806905	S	2	4	6	0.0004412414
Rhodococcus sp. 008	1723645	S	1	5	6	0.0004412414
Corynebacterium testudinoris	136857	S	6	0	6	0.0004412414
Saccharothrix espanaensis	103731	S	4	2	6	0.0004412414
Actinoplanes sp. N902-109	649831	S	3	3	6	0.0004412414
Bacillus subtilis	1423	S	1	5	6	0.0004412414
Veillonella parvula	29466	S	6	0	6	0.0004412414
Flavobacterium sp. M31R6	2739062	S	6	0	6	0.0004412414
Flavobacterium sp. LPB0248	2614441	S	5	1	6	0.0004412414
Kaistella carnis	1241979	S	6	0	6	0.0004412414
Kaistella flava (ex Peng et al. 2021)	2038776	S	6	0	6	0.0004412414
Bacteroides eggerthii	28111	S	6	0	6	0.0004412414
Mucilaginibacter sp. 14171R-50	2703789	S	4	2	6	0.0004412414
Frigoriglobus tundricola	2774151	S	6	0	6	0.0004412414
Urbifossiella limnaea	2528023	S	6	0	6	0.0004412414
Pseudomonas synxantha	47883	S	4	1	5	0.0003677011
Pseudomonas sp. DTU12.3	2073078	S	5	0	5	0.0003677011
Pseudomonas frederiksbergensis	104087	S	5	0	5	0.0003677011
Acinetobacter guillouiae	106649	S	5	0	5	0.0003677011
Citrobacter freundii	546	S	2	3	5	0.0003677011
Acidovorax citrulli	80869	S	3	2	5	0.0003677011
Rhodoferax ferrireducens	192843	S	5	0	5	0.0003677011
Hydrogenophaga sp. BPS33	2651974	S	5	0	5	0.0003677011
Hydrogenophaga sp. PBL-H3	434010	S	4	1	5	0.0003677011
Hydrogenophaga sp. YM1	2806262	S	4	1	5	0.0003677011
Melaminivora sp. SC2-9	2109913	S	5	0	5	0.0003677011
Simplicispira suum	2109915	S	5	0	5	0.0003677011
Massilia putida	1141883	S	5	0	5	0.0003677011
Undibacterium sp. KW1	2058624	S	5	0	5	0.0003677011
Burkholderia cenocepacia	95486	S	2	3	5	0.0003677011
Methylibium petroleiphilum	105560	S	3	2	5	0.0003677011
Aquabacterium olei	1296669	S	5	0	5	0.0003677011
Bordetella avium	521	S	2	3	5	0.0003677011
Methylotenera versatilis	1055487	S	5	0	5	0.0003677011
Denitratisoma sp. DHT3	1981880	S	4	1	5	0.0003677011
Bradyrhizobium symbiodeficiens	1404367	S	4	1	5	0.0003677011
Bradyrhizobium betae	244734	S	3	2	5	0.0003677011
Methylobacterium sp. C1	1479019	S	2	3	5	0.0003677011
Methylobacterium aquaticum	270351	S	5	0	5	0.0003677011
Agrobacterium tumefaciens	358	S	4	1	5	0.0003677011
Labrys sp. KNU-23	2789216	S	5	0	5	0.0003677011
Aureimonas sp. OT7	2816454	S	3	2	5	0.0003677011
Sphingomonas sp. PAMC26645	2565555	S	5	0	5	0.0003677011
Sphingobium sp. CAP-1	2676077	S	3	2	5	0.0003677011
Sphingobium amiense	135719	S	2	3	5	0.0003677011
Novosphingobium sp. PP1Y	702113	S	4	1	5	0.0003677011
Novosphingobium sp. ABRDHK2	2571749	S	4	1	5	0.0003677011
Qipengyuania sediminis	1532023	S	5	0	5	0.0003677011
Brevundimonas sp. LM2	1938605	S	5	0	5	0.0003677011
Brevundimonas sp. M20	2591463	S	5	0	5	0.0003677011
Brevundimonas subvibrioides	74313	S	5	0	5	0.0003677011
Caulobacter henricii	69395	S	5	0	5	0.0003677011
Arcobacter suis	1278212	S	3	2	5	0.0003677011
Bdellovibrio exovorus	453816	S	5	0	5	0.0003677011
Microbacterium sp. Se63.02b	2709304	S	3	2	5	0.0003677011
Microbacterium lemovicicum	1072463	S	5	0	5	0.0003677011
Janibacter sp. YB324	2761047	S	3	2	5	0.0003677011
Amycolatopsis mediterranei	33910	S	5	0	5	0.0003677011
Actinomyces naeslundii	1655	S	5	0	5	0.0003677011
Bifidobacterium breve	1685	S	4	1	5	0.0003677011
Staphylococcus haemolyticus	1283	S	5	0	5	0.0003677011
Staphylococcus cohnii	29382	S	4	1	5	0.0003677011
Bacillus thuringiensis	1428	S	3	2	5	0.0003677011
Streptococcus thermophilus	1308	S	5	0	5	0.0003677011
Lactococcus garvieae	1363	S	4	1	5	0.0003677011
Ruminococcus bicirculans	1160721	S	3	2	5	0.0003677011
Desulfosporosinus youngiae	339862	S	5	0	5	0.0003677011
Eubacterium sp. NSJ-61	2764325	S	4	1	5	0.0003677011
Veillonella nakazawae	2682456	S	5	0	5	0.0003677011
Leptolyngbya sp. BL0902	1115757	S	5	0	5	0.0003677011
Flavobacterium haoranii	683124	S	5	0	5	0.0003677011
Flavobacterium gilvum	1492737	S	5	0	5	0.0003677011
Flavobacterium johnsoniae	986	S	4	1	5	0.0003677011
Chryseobacterium carnipullorum	1124835	S	5	0	5	0.0003677011
Elizabethkingia miricola	172045	S	1	4	5	0.0003677011
Bacteroides sp. M10	2763022	S	2	3	5	0.0003677011
Bacteroides fragilis	817	S	3	2	5	0.0003677011
Bacteroides ovatus	28116	S	3	2	5	0.0003677011
Pedobacter sp. HDW13	2714940	S	5	0	5	0.0003677011
Aquirufa nivalisilvae	2516557	S	5	0	5	0.0003677011
Pseudomonas sp. FDAARGOS_380	2018067	S	3	1	4	0.0002941609
Pseudomonas sp. RU47	2005388	S	3	1	4	0.0002941609
Pseudomonas sp. URMO17WK12:I11	1283291	S	3	1	4	0.0002941609
Pseudomonas sihuiensis	1274359	S	3	1	4	0.0002941609
Acinetobacter sp. TTH0-4	1646498	S	4	0	4	0.0002941609
Acinetobacter lactucae	1785128	S	4	0	4	0.0002941609
Acinetobacter bereziniae	106648	S	4	0	4	0.0002941609
Psychrobacter sp. YP14	2203895	S	4	0	4	0.0002941609
Stenotrophomonas sp. ESTM1D_MKCIP4_1	2072414	S	4	0	4	0.0002941609
Xanthomonas campestris	339	S	4	0	4	0.0002941609
Lysobacter sp. HDW10	2714936	S	4	0	4	0.0002941609
Luteimonas yindakuii	2565782	S	4	0	4	0.0002941609
Enterobacter cloacae	550	S	3	1	4	0.0002941609
Citrobacter rodentium	67825	S	4	0	4	0.0002941609
Halomonas sp. MCCC 1A11059	2733484	S	1	3	4	0.0002941609
Acidovorax avenae	80867	S	3	1	4	0.0002941609
Comamonas koreensis	160825	S	4	0	4	0.0002941609
Comamonas piscis	1562974	S	4	0	4	0.0002941609
Serpentinomonas mccroryi	1458426	S	4	0	4	0.0002941609
Schlegelella thermodepolymerans	215580	S	4	0	4	0.0002941609
Janthinobacterium sp. 17J80-10	2497863	S	4	0	4	0.0002941609
Massilia sp. WG5	1707785	S	3	1	4	0.0002941609
Herbaspirillum robiniae	2014887	S	4	0	4	0.0002941609
Burkholderia ubonensis	101571	S	2	2	4	0.0002941609
Burkholderia ambifaria	152480	S	2	2	4	0.0002941609
Polynucleobacter asymbioticus	576611	S	4	0	4	0.0002941609
Ralstonia insidiosa	190721	S	4	0	4	0.0002941609
Thiomonas arsenitoxydans	426114	S	2	2	4	0.0002941609
Sphaerotilus natans	34103	S	4	0	4	0.0002941609
Xylophilus rhododendri	2697032	S	4	0	4	0.0002941609
Roseateles depolymerans	76731	S	4	0	4	0.0002941609
Alcaligenes faecalis	511	S	4	0	4	0.0002941609
Fluviibacter phosphoraccumulans	1751046	S	4	0	4	0.0002941609
Bradyrhizobium sp. ORS 285	115808	S	3	1	4	0.0002941609
Bradyrhizobium sp. CCBAU 53340	1325112	S	2	2	4	0.0002941609
Bradyrhizobium arachidis	858423	S	3	1	4	0.0002941609
Afipia sp. GAS231	1882747	S	2	2	4	0.0002941609
Methylobacterium sp. 17Sr1-1	2202826	S	4	0	4	0.0002941609
Methylobacterium sp. WL1	2603276	S	4	0	4	0.0002941609
Aminobacter sp. MDW-2	2666139	S	1	3	4	0.0002941609
Sphingomonas sp. C33	2698679	S	4	0	4	0.0002941609
Sphingomonas sp. HMP6	1517551	S	4	0	4	0.0002941609
Sphingomonas sp. C8-2	2492837	S	3	1	4	0.0002941609
Sphingomonas sp. NIC1	1961362	S	3	1	4	0.0002941609
Sphingomonas insulae	424800	S	4	0	4	0.0002941609
Sphingobium sp. MI1205	407020	S	2	2	4	0.0002941609
Sphingopyxis terrae	33052	S	4	0	4	0.0002941609
Sphingopyxis fribergensis	1515612	S	4	0	4	0.0002941609
Novosphingobium sp. THN1	1016987	S	4	0	4	0.0002941609
Sphingorhabdus lacus	392610	S	4	0	4	0.0002941609
Croceicoccus marinus	450378	S	3	1	4	0.0002941609
Brevundimonas naejangsanensis	588932	S	4	0	4	0.0002941609
Sulfitobacter sp. THAF37	2587855	S	2	2	4	0.0002941609
Cereibacter sphaeroides	1063	S	4	0	4	0.0002941609
Tabrizicola piscis	2494374	S	4	0	4	0.0002941609
Azospirillum brasilense	192	S	3	1	4	0.0002941609
Aliarcobacter cibarius	255507	S	4	0	4	0.0002941609
Campylobacter sp. RM16704	1500960	S	4	0	4	0.0002941609
Corallococcus coralloides	184914	S	3	1	4	0.0002941609
Desulfobacterium autotrophicum	2296	S	4	0	4	0.0002941609
Geobacter sp. FeAm09	2597769	S	4	0	4	0.0002941609
Nocardioides sp. dk884	2662361	S	3	1	4	0.0002941609
Microbacterium sp. PAMC 28756	1795053	S	1	3	4	0.0002941609
Microbacterium aurum	36805	S	4	0	4	0.0002941609
Microbacterium chocolatum	84292	S	4	0	4	0.0002941609
Herbiconiux sp. SALV-R1	2735133	S	4	0	4	0.0002941609
Cnuibacter physcomitrellae	1619308	S	1	3	4	0.0002941609
Glutamicibacter mishrai	1775880	S	4	0	4	0.0002941609
Brachybacterium ginsengisoli	1331682	S	4	0	4	0.0002941609
Brachybacterium sp. P6-10-X1	1903186	S	4	0	4	0.0002941609
Rhodococcus sp. W8901	2742603	S	4	0	4	0.0002941609
Rhodococcus sp. AQ5-07	2054902	S	1	3	4	0.0002941609
Corynebacterium argentoratense	42817	S	4	0	4	0.0002941609
Corynebacterium genitalium	38288	S	4	0	4	0.0002941609
Mycolicibacterium insubricum	444597	S	4	0	4	0.0002941609
Mycolicibacterium fortuitum	1766	S	4	0	4	0.0002941609
Mycolicibacterium boenickei	146017	S	1	3	4	0.0002941609
Gordonia polyisoprenivorans	84595	S	4	0	4	0.0002941609
Dietzia sp. oral taxon 368	712270	S	2	2	4	0.0002941609
Streptomyces fagopyri	2662397	S	4	0	4	0.0002941609
Amycolatopsis albispora	1804986	S	3	1	4	0.0002941609
Actinomyces sp. oral taxon 169	712116	S	3	1	4	0.0002941609
Jatrophihabitans sp. GAS493	1907575	S	4	0	4	0.0002941609
Collinsella aerofaciens	74426	S	4	0	4	0.0002941609
Acidimicrobium ferrooxidans	53635	S	4	0	4	0.0002941609
Staphylococcus xylosus	1288	S	4	0	4	0.0002941609
Staphylococcus saprophyticus	29385	S	4	0	4	0.0002941609
Streptococcus periodonticum	2490633	S	2	2	4	0.0002941609
Limosilactobacillus reuteri	1598	S	4	0	4	0.0002941609
Latilactobacillus curvatus	28038	S	4	0	4	0.0002941609
Lactiplantibacillus plantarum	1590	S	2	2	4	0.0002941609
Enterococcus cecorum	44008	S	4	0	4	0.0002941609
Enterococcus gilvus	160453	S	4	0	4	0.0002941609
Carnobacterium maltaromaticum	2751	S	4	0	4	0.0002941609
Lachnoclostridium sp. YL32	1834196	S	2	2	4	0.0002941609
Clostridium novyi	1542	S	2	2	4	0.0002941609
Faecalibacterium prausnitzii	853	S	4	0	4	0.0002941609
Romboutsia ilealis	1115758	S	4	0	4	0.0002941609
Clostridioides difficile	1496	S	4	0	4	0.0002941609
