name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Diaphorobacter sp. HDW4B	2714925	S	641	36	677	0.0007743896
Comamonas sp. NLF-7-7	2597701	S	532	135	667	0.0007629510
Variovorax sp. PBL-E5	434014	S	216	441	657	0.0007515125
Corynebacterium glutamicum	1718	S	5	648	653	0.0007469370
Methylorubrum extorquens	408	S	347	302	649	0.0007423616
Bibersteinia trehalosi	47735	S	22	625	647	0.0007400739
Xylophilus rhododendri	2697032	S	524	117	641	0.0007332108
Planktothrix rubescens	59512	S	386	248	634	0.0007252038
Sphingorhabdus lacus	392610	S	617	5	622	0.0007114776
Kocuria rhizophila	72000	S	348	271	619	0.0007080460
Vibrio anguillarum	55601	S	592	19	611	0.0006988952
Burkholderia sp. 2002721687	1468409	S	2	591	593	0.0006783058
Nostoc carneum	374162	S	327	264	591	0.0006760181
Corynebacterium sp. zg-917	2763010	S	528	59	587	0.0006714426
Acidovorax cattleyae	80868	S	376	208	584	0.0006680111
Sphingopyxis sp. 113P3	292913	S	412	171	583	0.0006668672
Pseudoxanthomonas mexicana	128785	S	553	28	581	0.0006645795
Salmonella enterica	28901	S	130	441	571	0.0006531410
Burkholderia cenocepacia	95486	S	211	351	562	0.0006428463
Flavobacterium phage vB_FspS_tooticki6-1	2686279	S	128	433	561	0.0006417024
Bradyrhizobium erythrophlei	1437360	S	523	32	555	0.0006348393
Ralstonia insidiosa	190721	S	459	93	552	0.0006314077
Salinicoccus halodurans	407035	S	514	34	548	0.0006268323
Bradyrhizobium lablabi	722472	S	195	352	547	0.0006256885
Variovorax sp. SRS16	282217	S	205	340	545	0.0006234007
Cupriavidus necator	106590	S	443	102	545	0.0006234007
Sorangium cellulosum	56	S	480	60	540	0.0006176815
Microbacterium hominis	162426	S	422	114	536	0.0006131061
Ralstonia mannitolilytica	105219	S	336	197	533	0.0006096745
Candidatus Planktophila sulfonica	1884904	S	501	32	533	0.0006096745
Gemmata obscuriglobus	114	S	462	63	525	0.0006005237
Diaphorobacter ruginosibacter	1715720	S	476	42	518	0.0005925167
Tabrizicola piscis	2494374	S	487	31	518	0.0005925167
Achromobacter spanius	217203	S	432	85	517	0.0005913728
Flavobacterium nackdongense	2547394	S	485	32	517	0.0005913728
Rhodococcus sp. AQ5-07	2054902	S	118	398	516	0.0005902290
Mycobacteroides chelonae	1774	S	257	259	516	0.0005902290
Janthinobacterium sp. PLB02	2808899	S	185	327	512	0.0005856535
Pedobacter sp. KBS0701	2578106	S	395	114	509	0.0005822220
Microcystis aeruginosa	1126	S	434	74	508	0.0005810781
Sphingopyxis sp. EG6	1874061	S	385	121	506	0.0005787904
Pedobacter sp. JBR3-12	2789740	S	471	34	505	0.0005776466
Flavobacterium johnsoniae	986	S	364	140	504	0.0005765027
Calothrix parasitica	1973486	S	494	8	502	0.0005742150
Methylorubrum populi	223967	S	352	145	497	0.0005684957
Delftia sp. Cs1-4	742013	S	147	348	495	0.0005662080
Epilithonimonas vandammei	2487072	S	229	262	491	0.0005616326
Acidovorax citrulli	80869	S	270	214	484	0.0005536256
Sphingopyxis macrogoltabida	33050	S	363	121	484	0.0005536256
Collimonas fungivorans	158899	S	411	71	482	0.0005513379
Comamonas piscis	1562974	S	435	45	480	0.0005490502
Rhodococcus sp. BH4	1807790	S	77	402	479	0.0005479063
Oryzomicrobium terrae	1735038	S	436	39	475	0.0005433309
Cupriavidus pauculus	82633	S	380	90	470	0.0005376117
Herbaspirillum huttiense	863372	S	352	117	469	0.0005364678
Bosea sp. ANAM02	2020412	S	359	110	469	0.0005364678
Alcaligenes faecalis	511	S	319	144	463	0.0005296047
Bradyrhizobium sp. CCBAU 51765	1325102	S	353	110	463	0.0005296047
Flavobacterium sp. KBS0721	1179672	S	328	133	461	0.0005273170
Pseudomonas chlororaphis	587753	S	352	108	460	0.0005261731
Chryseobacterium manosquense	2754694	S	150	308	458	0.0005238854
Rhizobium pusense	648995	S	109	346	455	0.0005204538
Sphingobium hydrophobicum	1673076	S	237	217	454	0.0005193100
Frigoriglobus tundricola	2774151	S	373	81	454	0.0005193100
Bradyrhizobium sp. CCBAU 051011	858422	S	392	58	450	0.0005147346
Herbaspirillum seropedicae	964	S	345	101	446	0.0005101591
Pseudobacter ginsenosidimutans	661488	S	408	38	446	0.0005101591
Ottowia sp. oral taxon 894	1658672	S	426	19	445	0.0005090153
Sphingopyxis fribergensis	1515612	S	355	88	443	0.0005067276
Herbaspirillum rubrisubalbicans	80842	S	348	93	441	0.0005044399
Cupriavidus oxalaticus	96344	S	332	108	440	0.0005032960
Bordetella petrii	94624	S	267	173	440	0.0005032960
Polynucleobacter necessarius	576610	S	419	20	439	0.0005021522
Bradyrhizobium paxllaeri	190148	S	379	58	437	0.0004998645
Bradyrhizobium icense	1274631	S	389	47	436	0.0004987206
Burkholderia multivorans	87883	S	313	122	435	0.0004975767
Brevibacterium sp. CS2	2575923	S	359	76	435	0.0004975767
Bosea sp. RAC05	1842539	S	347	86	433	0.0004952890
Staphylococcus capitis	29388	S	359	72	431	0.0004930013
Pedobacter suwonensis	332999	S	339	90	429	0.0004907136
Flavobacterium phage vB_FspS_mymlan6-1	2686266	S	115	313	428	0.0004895698
Serpentinomonas mccroryi	1458426	S	354	71	425	0.0004861382
Nostoc sp. CENA543	1869241	S	409	15	424	0.0004849943
Thiomonas sp. OC7	2493107	S	2	420	422	0.0004827066
Thiomonas sp. X19	1050370	S	400	13	413	0.0004724119
Xanthomonas campestris	339	S	407	6	413	0.0004724119
Acinetobacter haemolyticus	29430	S	327	84	411	0.0004701242
Massilia sp. WG5	1707785	S	262	148	410	0.0004689804
Azospira oryzae	146939	S	216	194	410	0.0004689804
Serratia marcescens	615	S	253	157	410	0.0004689804
Azospirillum brasilense	192	S	259	151	410	0.0004689804
Flavobacterium sp. SLB02	2665645	S	314	95	409	0.0004678365
Duganella sp. GN2-R2	2728020	S	321	85	406	0.0004644050
Achromobacter denitrificans	32002	S	250	156	406	0.0004644050
Pandoraea pnomenusa	93220	S	284	118	402	0.0004598295
Buchnera aphidicola	9	S	403	-2	401	0.0004586857
Lactococcus cremoris	1359	S	269	129	398	0.0004552541
Kaistella flava (ex Peng et al. 2021)	2038776	S	354	41	395	0.0004518226
Acinetobacter lwoffii	28090	S	182	212	394	0.0004506787
Agrobacterium tumefaciens	358	S	233	159	392	0.0004483910
Cupriavidus campinensis	151783	S	287	103	390	0.0004461033
Thiomonas intermedia	926	S	331	58	389	0.0004449594
Nesterenkonia sp. NBAIMH1	2600320	S	380	6	386	0.0004415279
Achromobacter ruhlandii	72557	S	8	376	384	0.0004392402
Roseimicrobium sp. ORNL1	2711231	S	365	16	381	0.0004358086
Serpentinomonas raichei	1458425	S	318	62	380	0.0004346647
Limnohabitans sp. 103DPR2	1678129	S	361	18	379	0.0004335209
Rickettsia endosymbiont of Ixodes pacificus	1133329	S	341	37	378	0.0004323770
Jeotgalicoccus saudimassiliensis	1461582	S	369	7	376	0.0004300893
Pseudomonas citronellolis	53408	S	269	105	374	0.0004278016
Herbaspirillum robiniae	2014887	S	302	70	372	0.0004255139
Blattabacterium cuenoti	1653831	S	319	50	369	0.0004220823
Sphingomonas sp. IC081	304378	S	82	284	366	0.0004186508
Paracoccus yeei	147645	S	164	202	366	0.0004186508
Cereibacter sphaeroides	1063	S	333	33	366	0.0004186508
Sphingomonas sp. FARSPH	2219696	S	247	117	364	0.0004163631
Arthrobacter sp. ZXY-2	1806905	S	24	338	362	0.0004140754
Elizabethkingia bruuniana	1756149	S	106	256	362	0.0004140754
Clostridioides difficile	1496	S	141	219	360	0.0004117877
Collimonas pratensis	279113	S	297	61	358	0.0004094999
Cupriavidus pinatubonensis	248026	S	241	116	357	0.0004083561
Verrucomicrobium spinosum	2736	S	315	42	357	0.0004083561
Massilia armeniaca	2072590	S	213	143	356	0.0004072122
Duganella sp. AF9R3	2728021	S	313	43	356	0.0004072122
Collimonas arenae	279058	S	314	41	355	0.0004060684
Bordetella bronchiseptica	518	S	82	268	350	0.0004003491
Azoarcus communis	41977	S	309	40	349	0.0003992052
Sphingopyxis sp. MG	1866325	S	64	285	349	0.0003992052
Aeromonas dhakensis	196024	S	255	90	345	0.0003946298
Microbacterium paraoxydans	199592	S	31	312	343	0.0003923421
Bordetella parapertussis	519	S	49	292	341	0.0003900544
Massilia putida	1141883	S	239	101	340	0.0003889106
Methylobacterium sp. XJLW	739141	S	33	307	340	0.0003889106
Rothia terrae	396015	S	204	136	340	0.0003889106
Methyloversatilis sp. RAC08	1842540	S	314	19	333	0.0003809036
Nocardioides sp. HDW12B	2714939	S	277	55	332	0.0003797597
Sphingobium amiense	135719	S	119	210	329	0.0003763282
Bordetella hinzii	103855	S	265	63	328	0.0003751843
Janibacter indicus	857417	S	194	134	328	0.0003751843
Sphingomonas sp. AAP5	1523415	S	278	47	325	0.0003717527
Delftia sp. HK171	1920191	S	87	234	321	0.0003671773
Burkholderia gladioli	28095	S	279	39	318	0.0003637458
Denitratisoma sp. DHT3	1981880	S	209	109	318	0.0003637458
Bordetella genomosp. 13	463040	S	257	60	317	0.0003626019
Gemmobacter sp. HYN0069	2169400	S	288	28	316	0.0003614580
Luteolibacter luteus	2728835	S	310	6	316	0.0003614580
Anabaena cylindrica	1165	S	296	19	315	0.0003603142
Pseudomonas mendocina	300	S	291	22	313	0.0003580265
Tardiphaga robiniae	943830	S	279	34	313	0.0003580265
Polynucleobacter duraquae	1835254	S	285	26	311	0.0003557388
Azoarcus olearius	418699	S	255	56	311	0.0003557388
Sphingobacterium multivorum	28454	S	138	173	311	0.0003557388
Brevundimonas diminuta	293	S	140	170	310	0.0003545949
Prochlorococcus marinus	1219	S	241	67	308	0.0003523072
Sphingobium sp. YG1	2082188	S	223	83	306	0.0003500195
Corynebacterium kefirresidentii	1979527	S	232	72	304	0.0003477318
Noviherbaspirillum sp. UKPF54	2601898	S	278	25	303	0.0003465879
Nostoc sphaeroides	446679	S	250	51	301	0.0003443002
Massilia sp. LPB0304	2769491	S	248	51	299	0.0003420125
Massilia violaceinigra	2045208	S	220	79	299	0.0003420125
Sphingopyxis granuli	267128	S	66	233	299	0.0003420125
Sphingomonas alpina	653931	S	293	5	298	0.0003408687
Sphingobium cloacae	120107	S	103	194	297	0.0003397248
Sphingomonas sp. DH-S5	2759526	S	279	14	293	0.0003351494
Microbacterium sp. No. 7	1714373	S	215	78	293	0.0003351494
Sphingomonas sp. MM-1	745310	S	129	161	290	0.0003317178
Flavobacterium sangjuense	2518177	S	273	17	290	0.0003317178
Staphylococcus saprophyticus	29385	S	248	41	289	0.0003305740
Calothrix brevissima	938406	S	240	49	289	0.0003305740
Chryseobacterium indoltheticum	254	S	254	34	288	0.0003294301
Sphingomonas sp. CL5.1	2653203	S	239	46	285	0.0003259986
Flavobacterium sp. M31R6	2739062	S	249	36	285	0.0003259986
Sphingopyxis sp. FD7	1914525	S	225	59	284	0.0003248547
Dechloromonas aromatica	259537	S	268	15	283	0.0003237108
Chryseobacterium indologenes	253	S	217	66	283	0.0003237108
Pigmentiphaga aceris	1940612	S	273	9	282	0.0003225670
Massilia lutea	321985	S	210	71	281	0.0003214231
Stenotrophomonas acidaminiphila	128780	S	178	103	281	0.0003214231
Pasteurella multocida	747	S	206	74	280	0.0003202793
Sphingobium sp. TKS	1315974	S	117	163	280	0.0003202793
Novosphingobium sp. ABRDHK2	2571749	S	202	78	280	0.0003202793
Flavobacterium branchiophilum	55197	S	263	16	279	0.0003191354
Sphingomonas sp. HMP9	1517554	S	229	49	278	0.0003179916
Sphingomonas panacisoli	1813879	S	271	7	278	0.0003179916
Herbaspirillum frisingense	92645	S	223	54	277	0.0003168477
Rhodococcus sp. PSBB049	2812863	S	13	264	277	0.0003168477
Polaromonas vacuolata	37448	S	232	44	276	0.0003157039
Sphingomonas sp. NIC1	1961362	S	141	133	274	0.0003134162
Novosphingobium pentaromativorans	205844	S	129	145	274	0.0003134162
Burkholderia ubonensis	101571	S	85	188	273	0.0003122723
Flavobacterium sp. MDT1-60	1979344	S	224	49	273	0.0003122723
Novosphingobium ginsenosidimutans	1176536	S	263	9	272	0.0003111284
Bradyrhizobium ottawaense	931866	S	29	242	271	0.0003099846
Methylobacterium aquaticum	270351	S	221	50	271	0.0003099846
Thauera sp. K11	2005884	S	209	61	270	0.0003088407
Rhizobium leguminosarum	384	S	188	82	270	0.0003088407
Gemmata sp. SH-PL17	1630693	S	184	85	269	0.0003076969
Azoarcus sp. DD4	2027405	S	199	67	266	0.0003042653
Thauera sp. MZ1T	85643	S	169	97	266	0.0003042653
Labilithrix luteola	1391654	S	256	10	266	0.0003042653
Variibacter gotjawalensis	1333996	S	253	12	265	0.0003031215
Sphingopyxis sp. PAMC25046	2565556	S	208	57	265	0.0003031215
Flavobacterium columnare	996	S	217	48	265	0.0003031215
Streptomyces sp. ICC1	2099583	S	12	252	264	0.0003019776
Chryseobacterium sp. NEB161	2724619	S	154	110	264	0.0003019776
Chryseobacterium aureum	2497456	S	234	28	262	0.0002996899
Sphingomonas sanxanigenens	397260	S	179	80	259	0.0002962583
Flavobacterium sp. Sr18	935222	S	230	29	259	0.0002962583
Paraflavitalea soli	2315862	S	237	21	258	0.0002951145
Sphingomonas sp. PAMC26645	2565555	S	223	34	257	0.0002939706
Nocardia asteroides	1824	S	196	61	257	0.0002939706
Massilia plicata	321984	S	205	51	256	0.0002928268
Pseudogulbenkiania sp. NH8B	748280	S	215	40	255	0.0002916829
Massilia albidiflava	321983	S	171	83	254	0.0002905391
Bradyrhizobium elkanii	29448	S	7	247	254	0.0002905391
Bordetella sp. N	1746199	S	230	23	253	0.0002893952
Novosphingobium sp. KA1	164608	S	64	189	253	0.0002893952
Massilia sp. Dwa41.01b	2709302	S	2	248	250	0.0002859636
Pseudomonas syringae	317	S	161	89	250	0.0002859636
Flavobacterium sp. 140616W15	2478552	S	207	41	248	0.0002836759
Xanthomonas citri	346	S	237	10	247	0.0002825321
Mesorhizobium sp. Pch-S	2082387	S	226	21	247	0.0002825321
Dechloromonas sp. TW-R-39-2	2654218	S	232	14	246	0.0002813882
Sphingomonas wittichii	160791	S	166	80	246	0.0002813882
Fischerella sp. NIES-4106	2005456	S	225	21	246	0.0002813882
Azoarcus sp. CIB	198107	S	190	55	245	0.0002802444
Rhizorhabdus dicambivorans	1850238	S	113	132	245	0.0002802444
Massilia oculi	945844	S	204	40	244	0.0002791005
Acinetobacter sp. WCHA45	2004644	S	135	109	244	0.0002791005
Aminobacter sp. MDW-2	2666139	S	41	203	244	0.0002791005
Pseudonocardia sp. AL041005-10	445576	S	199	45	244	0.0002791005
Chryseobacterium shandongense	1493872	S	166	78	244	0.0002791005
Sphingomonas paucimobilis	13689	S	191	52	243	0.0002779567
Sphingopyxis lindanitolerans	2054227	S	191	52	243	0.0002779567
Azoarcus sp. M9-3-2	2016596	S	228	13	241	0.0002756690
Azospira restricta	404405	S	202	39	241	0.0002756690
Methylobacterium sp. 17Sr1-43	2202828	S	213	28	241	0.0002756690
Sphingomonas taxi	1549858	S	227	14	241	0.0002756690
Flavobacterium commune	1306519	S	216	25	241	0.0002756690
Gemmata massiliana	1210884	S	171	70	241	0.0002756690
Limnobacter sp. SAORIC-580	2732163	S	237	3	240	0.0002745251
Acinetobacter sp. MYb10	1827285	S	203	37	240	0.0002745251
Streptomyces venezuelae	54571	S	218	22	240	0.0002745251
Panacibacter ginsenosidivorans	1813871	S	231	8	239	0.0002733812
Streptococcus phage SpSL1	1566990	S	109	129	238	0.0002722374
Massilia sp. YMA4	1593482	S	143	94	237	0.0002710935
Massilia flava	871742	S	196	41	237	0.0002710935
Herbaspirillum sp. meg3	2025949	S	222	15	237	0.0002710935
Bradyrhizobium betae	244734	S	145	92	237	0.0002710935
Flavobacterium sp. CLA17	2724135	S	201	36	237	0.0002710935
Minicystis rosea	888845	S	215	21	236	0.0002699497
Flavobacterium anhuiense	459526	S	160	76	236	0.0002699497
Hymenobacter sp. HDW8	2714932	S	92	143	235	0.0002688058
