name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pedococcus dokdonensis	443156	S	2	0	2	0.00000
Cellulomonas sp. PSBB021	2003551	S	6	1	7	0.00000
Cellulomonas sp. H30R-01	2704467	S	5	0	5	0.00000
Cellulomonas sp. Y8	2591145	S	3	0	3	0.00000
Cellulomonas sp. JZ18	2654191	S	2	0	2	0.00000
Cellulomonas shaoxiangyii	2566013	S	5	0	5	0.00000
Cellulomonas fimi	1708	S	4	0	4	0.00000
Cellulomonas gilvus	11	S	3	0	3	0.00000
Cellulomonas flavigena	1711	S	2	0	2	0.00000
Cellulomonas taurus	2729175	S	2	0	2	0.00000
Oerskovia sp. KBS0722	1179673	S	3	0	3	0.00000
Pseudactinotalea sp. HY158	2654547	S	3	0	3	0.00000
Actinotalea sp. JY-7876	2758442	S	1	0	1	0.00000
Paraoerskovia marina	545619	S	1	0	1	0.00000
Brevibacterium sp. CS2	2575923	S	7	0	7	0.00000
Brevibacterium sp. PAMC23299	2762330	S	3	3	6	0.00000
Brevibacterium sp. WO024	2697563	S	2	0	2	0.00000
Brevibacterium sp. 'Marine'	2725563	S	1	0	1	0.00000
Brevibacterium casei	33889	S	10	1	11	0.00000
Brevibacterium linens	1703	S	5	3	8	0.00000
Brevibacterium sandarakinum	629680	S	3	0	3	0.00000
Brevibacterium oceani	358099	S	2	0	2	0.00000
Brevibacterium aurantiacum	273384	S	1	0	1	0.00000
Cellulosimicrobium sp. BI34T	2587808	S	6	0	6	0.00000
Cellulosimicrobium sp. 72-3	2731680	S	1	2	3	0.00000
Cellulosimicrobium cellulans	1710	S	5	3	8	0.00000
Isoptericola dokdonensis	372663	S	7	0	7	0.00000
Isoptericola variabilis	139208	S	4	0	4	0.00000
Xylanimonas allomyrinae	2509459	S	3	0	3	0.00000
Xylanimonas cellulosilytica	186189	S	2	0	2	0.00000
Xylanimicrobium sp. FW10M-9	2509457	S	4	0	4	0.00000
Serinicoccus hydrothermalis	1758689	S	9	4	13	0.00000
Serinicoccus marinus	247333	S	2	0	2	0.00000
Serinicoccus profundi	1078471	S	2	0	2	0.00000
Serinicoccus chungangensis	767452	S	1	0	1	0.00000
Ornithinimicrobium sp. H23M54	2594265	S	5	0	5	0.00000
Ornithinimicrobium sp. AMA3305	2283195	S	3	0	3	0.00000
Ornithinimicrobium sp. HY006	2508882	S	3	0	3	0.00000
Ornithinimicrobium flavum	1288636	S	4	0	4	0.00000
Ornithinimicrobium pratense	2593973	S	2	0	2	0.00000
Brachybacterium sp. P6-10-X1	1903186	S	6	0	6	0.00000
Brachybacterium sp. SGAir0954	2571029	S	5	0	5	0.00000
Brachybacterium faecium	43669	S	7	0	7	0.00000
Brachybacterium saurashtrense	556288	S	3	0	3	0.00000
Brachybacterium ginsengisoli	1331682	S	3	0	3	0.00000
Brachybacterium vulturis	2017484	S	2	0	2	0.00000
Dermabacter vaginalis	1630135	S	2	0	2	0.00000
Georgenia sp. Z443	2589797	S	7	0	7	0.00000
Georgenia sp. Z294	2585135	S	2	0	2	0.00000
Georgenia faecalis	2483799	S	4	0	4	0.00000
Miniimonas sp. S16	2171623	S	7	1	8	0.00000
Beutenbergia cavernae	84757	S	4	0	4	0.00000
Sanguibacter keddieii	60920	S	9	0	9	0.00000
Sanguibacter sp. HDW7	2714931	S	2	0	2	0.00000
Haloactinobacterium sp. HY164	2675754	S	7	0	7	0.00000
Haloactinobacterium sp. RN3S43	2779775	S	2	0	2	0.00000
Ruania sp. HY168	2603206	S	1	0	1	0.00000
Kytococcus sedentarius	1276	S	6	0	6	0.00000
Austwickia chelonae	100225	S	4	0	4	0.00000
Mobilicoccus sp. NJES-13	2716227	S	2	0	2	0.00000
Luteimicrobium xylanilyticum	1133546	S	2	0	2	0.00000
Tropheryma whipplei	2039	S	1	-1	0	0.00000
Streptomyces sp. NHF165	2175864	S	11	0	11	0.00000
Streptomyces sp. SN-593	659352	S	10	0	10	0.00000
Streptomyces sp. NEAU-sy36	2751189	S	9	0	9	0.00000
Streptomyces sp. INR7	2607753	S	7	1	8	0.00000
Streptomyces sp. CRXT-G-22	2768066	S	7	0	7	0.00000
Streptomyces sp. PBH53	1577075	S	6	0	6	0.00000
Streptomyces sp. TLI_053	1855352	S	5	0	5	0.00000
Streptomyces sp. QHH-9511	2684468	S	5	0	5	0.00000
Streptomyces sp. SCSIO 3032	1264596	S	5	0	5	0.00000
Streptomyces sp. 769	1262452	S	5	0	5	0.00000
Streptomyces sp. SirexAA-E	862751	S	4	0	4	0.00000
Streptomyces sp. 2323.1	1938841	S	4	0	4	0.00000
Streptomyces sp. RPA4-2	2721244	S	4	0	4	0.00000
Streptomyces sp. RTd22	1841249	S	4	0	4	0.00000
Streptomyces sp. Z423-1	2730915	S	4	0	4	0.00000
Streptomyces sp. fd1-xmd	1812480	S	4	0	4	0.00000
Streptomyces sp. W1SF4	2305220	S	4	0	4	0.00000
Streptomyces sp. WAC 01529	2203205	S	4	0	4	0.00000
Streptomyces sp. CCM_MD2014	1561022	S	4	1	5	0.00000
Streptomyces sp. HM190	2695266	S	4	0	4	0.00000
Streptomyces sp. ZYC-3	2797636	S	4	0	4	0.00000
Streptomyces sp. DSM 40868	2721173	S	4	0	4	0.00000
Streptomyces sp. SCUT-3	2684469	S	4	0	4	0.00000
Streptomyces sp. CB01881	2078691	S	4	0	4	0.00000
Streptomyces sp. CMB-StM0423	2059884	S	4	0	4	0.00000
Streptomyces sp. CRPJ-33	2768068	S	4	0	4	0.00000
Streptomyces sp. Go-475	2072505	S	4	0	4	0.00000
Streptomyces sp. JB150	2714844	S	3	0	3	0.00000
Streptomyces sp. 3214.6	1882757	S	3	0	3	0.00000
Streptomyces sp. CdTB01	1725411	S	3	0	3	0.00000
Streptomyces sp. SM18	1736046	S	3	0	3	0.00000
Streptomyces sp. S063	2005885	S	3	0	3	0.00000
Streptomyces sp. P3	2135430	S	3	0	3	0.00000
Streptomyces sp. MOE7	1961713	S	3	0	3	0.00000
Streptomyces sp. RLB1-33	2721243	S	3	0	3	0.00000
Streptomyces sp. Tu 2975	2676871	S	3	0	3	0.00000
Streptomyces sp. MBT27	1488356	S	3	0	3	0.00000
Streptomyces sp. jing01	2726118	S	3	0	3	0.00000
Streptomyces sp. C8S0	2585716	S	3	0	3	0.00000
Streptomyces sp. Rer75	2750011	S	3	0	3	0.00000
Streptomyces sp. CB04723	2748873	S	3	0	3	0.00000
Streptomyces sp. S4.7	2705439	S	2	0	2	0.00000
Streptomyces sp. HF10	2692233	S	2	0	2	0.00000
Streptomyces sp. CRXT-Y-14	2768069	S	2	0	2	0.00000
Streptomyces sp. CNQ-509	444103	S	2	1	3	0.00000
Streptomyces sp. Mg1	465541	S	2	1	3	0.00000
Streptomyces sp. QMT-12	2717324	S	2	0	2	0.00000
Streptomyces sp. M2	646637	S	2	0	2	0.00000
Streptomyces sp. NA02950	2742137	S	2	0	2	0.00000
Streptomyces sp. TN58	234612	S	2	0	2	0.00000
Streptomyces sp. SS52	2563602	S	2	4	6	0.00000
Streptomyces sp. So13.3	2136173	S	2	0	2	0.00000
Streptomyces sp. NA02536	2742133	S	2	0	2	0.00000
Streptomyces sp. YIM 121038	2136401	S	2	0	2	0.00000
Streptomyces sp. endophyte_N2	2153485	S	2	0	2	0.00000
Streptomyces sp. ID38640	1265399	S	2	0	2	0.00000
Streptomyces sp. KPB2	2305221	S	2	9	11	0.00000
Streptomyces sp. WAC 06738	2203210	S	2	1	3	0.00000
Streptomyces sp. WAC 01438	2203204	S	2	0	2	0.00000
Streptomyces sp. M56	1495638	S	2	0	2	0.00000
Streptomyces sp. SYP-A7193	2662065	S	1	0	1	0.00000
Streptomyces sp. SUK 48	2582831	S	1	0	1	0.00000
Streptomyces sp. GS7	2692234	S	1	0	1	0.00000
Streptomyces sp. NEAU-S7GS2	2202000	S	1	0	1	0.00000
Streptomyces sp. CB09001	2083284	S	1	0	1	0.00000
Streptomyces sp. HSG2	2797167	S	1	0	1	0.00000
Streptomyces sp. XC 2026	2782004	S	1	0	1	0.00000
Streptomyces sp. CB00271	2750025	S	1	0	1	0.00000
Streptomyces sp. NA04227	2742136	S	1	0	1	0.00000
Streptomyces sp. AgN23	1188315	S	1	0	1	0.00000
Streptomyces sp. F12	1436084	S	1	0	1	0.00000
Streptomyces sp. RPA4-5	2721245	S	1	0	1	0.00000
Streptomyces sp. Z022	1442032	S	1	0	1	0.00000
Streptomyces sp. 604F	1476754	S	1	3	4	0.00000
Streptomyces sp. ADI95-16	1522758	S	1	0	1	0.00000
Streptomyces sp. CFMR 7	1649184	S	1	0	1	0.00000
Streptomyces sp. Tue 6075	1661694	S	1	0	1	0.00000
Streptomyces sp. VN1	1821625	S	1	0	1	0.00000
Streptomyces sp. S8	1837283	S	1	0	1	0.00000
Streptomyces sp. SAT1	1849967	S	1	0	1	0.00000
Streptomyces sp. Sge12	1972846	S	1	1	2	0.00000
Streptomyces sp. WAC00288	2094021	S	1	0	1	0.00000
Streptomyces lividans	1916	S	138	332	470	0.00000
Streptomyces venezuelae	54571	S	40	1	41	0.00000
Streptomyces tsukubensis	83656	S	14	0	14	0.00000
Streptomyces buecherae	2763006	S	12	0	12	0.00000
Streptomyces lydicus	47763	S	11	0	11	0.00000
Streptomyces griseorubiginosus	67304	S	11	0	11	0.00000
Streptomyces fagopyri	2662397	S	10	0	10	0.00000
Streptomyces chartreusis	1969	S	10	0	10	0.00000
Streptomyces griseus	1911	S	7	1	8	0.00000
Streptomyces globisporus	1908	S	1	0	1	0.00000
Streptomyces anulatus	1892	S	1	0	1	0.00000
Streptomyces capitiformicae	2014920	S	9	0	9	0.00000
Streptomyces luteoverticillatus	66425	S	9	0	9	0.00000
Streptomyces rimosus	1927	S	9	0	9	0.00000
Streptomyces griseochromogenes	68214	S	8	0	8	0.00000
Streptomyces vinaceus	1960	S	8	0	8	0.00000
Streptomyces hygroscopicus	1912	S	8	-2	6	0.00000
Streptomyces seoulensis	73044	S	8	0	8	0.00000
Streptomyces mobaraensis	35621	S	7	0	7	0.00000
Streptomyces lavendulae	1914	S	7	0	7	0.00000
Streptomyces galilaeus	33899	S	7	0	7	0.00000
Streptomyces cattleya	29303	S	7	0	7	0.00000
Streptomyces bathyalis	2710756	S	7	0	7	0.00000
Streptomyces alboflavus	67267	S	7	0	7	0.00000
Streptomyces griseoviridis	45398	S	6	0	6	0.00000
Streptomyces formicae	1616117	S	6	0	6	0.00000
Streptomyces lincolnensis	1915	S	6	0	6	0.00000
Streptomyces violaceusniger	68280	S	5	0	5	0.00000
Streptomyces aureoverticillatus	66871	S	5	0	5	0.00000
Streptomyces pratensis	1169025	S	5	0	5	0.00000
Streptomyces hundungensis	1077946	S	5	0	5	0.00000
Streptomyces griseocarneus	51201	S	5	0	5	0.00000
Streptomyces platensis	58346	S	5	0	5	0.00000
Streptomyces davaonensis	348043	S	5	0	5	0.00000
Streptomyces asterosporus	285570	S	5	0	5	0.00000
Streptomyces niveus	193462	S	5	0	5	0.00000
Streptomyces pactum	68249	S	5	0	5	0.00000
Streptomyces nodosus	40318	S	5	0	5	0.00000
Streptomyces kanamyceticus	1967	S	5	0	5	0.00000
Streptomyces dengpaensis	2049881	S	5	0	5	0.00000
Streptomyces cyaneochromogenes	2496836	S	5	0	5	0.00000
Streptomyces broussonetiae	2686304	S	5	0	5	0.00000
Streptomyces ambofaciens	1889	S	5	0	5	0.00000
Streptomyces atratus	1893	S	4	0	4	0.00000
Streptomyces roseochromogenus	285450	S	4	0	4	0.00000
Streptomyces armeniacus	83291	S	4	0	4	0.00000
Streptomyces bingchenggensis	379067	S	4	0	4	0.00000
Streptomyces koyangensis	188770	S	4	0	4	0.00000
Streptomyces actuosus	1885	S	4	0	4	0.00000
Streptomyces globosus	68209	S	4	0	4	0.00000
Streptomyces tendae	1932	S	4	0	4	0.00000
Streptomyces rapamycinicus	1226757	S	4	0	4	0.00000
Streptomyces collinus	42684	S	4	0	4	0.00000
Streptomyces hawaiiensis	67305	S	4	0	4	0.00000
Streptomyces albireticuli	1940	S	4	0	4	0.00000
Streptomyces peucetius	1950	S	4	0	4	0.00000
Streptomyces ficellus	1977088	S	4	0	4	0.00000
Streptomyces olivaceus	47716	S	4	0	4	0.00000
Streptomyces spongiicola	1690221	S	4	0	4	0.00000
Streptomyces avermitilis	33903	S	4	0	4	0.00000
Streptomyces nojiriensis	66374	S	4	0	4	0.00000
Streptomyces tirandamycinicus	2174846	S	4	0	4	0.00000
Streptomyces lunaelactis	1535768	S	4	0	4	0.00000
Streptomyces cyaneogriseus	68192	S	3	0	3	0.00000
Streptomyces albidoflavus	1886	S	1	0	1	0.00000
Streptomyces coelicolor	1902	S	1	0	1	0.00000
Streptomyces sampsonii	42239	S	1	0	1	0.00000
Streptomyces antibioticus	1890	S	3	0	3	0.00000
Streptomyces coeruleorubidus	116188	S	3	0	3	0.00000
Streptomyces pristinaespiralis	38300	S	3	0	3	0.00000
Streptomyces vietnamensis	362257	S	3	0	3	0.00000
Streptomyces rutgersensis	53451	S	3	0	3	0.00000
Streptomyces phaeolivaceus	2653200	S	3	0	3	0.00000
Streptomyces albulus	68570	S	3	0	3	0.00000
Streptomyces glaucescens	1907	S	3	0	3	0.00000
Streptomyces aquilus	2548456	S	3	0	3	0.00000
Streptomyces ferrugineus	1413221	S	3	0	3	0.00000
Streptomyces incarnatus	665007	S	3	0	3	0.00000
Streptomyces katrae	68223	S	3	0	3	0.00000
Streptomyces cadmiisoli	2184053	S	3	0	3	0.00000
Streptomyces noursei	1971	S	3	0	3	0.00000
Streptomyces antimycoticus	68175	S	3	0	3	0.00000
Streptomyces gilvosporeus	553510	S	2	0	2	0.00000
Streptomyces xiamenensis	408015	S	2	0	2	0.00000
Streptomyces paludis	2282738	S	2	0	2	0.00000
Streptomyces glomeroaurantiacus	68210	S	2	0	2	0.00000
Streptomyces leeuwenhoekii	1437453	S	2	0	2	0.00000
Streptomyces alfalfae	1642299	S	2	1	3	0.00000
Streptomyces xinghaiensis	1038928	S	2	0	2	0.00000
Streptomyces nigra	1827580	S	2	0	2	0.00000
Streptomyces gardneri	66892	S	2	0	2	0.00000
Streptomyces rectiverticillatus	173860	S	2	0	2	0.00000
Streptomyces cyanogenus	80860	S	2	0	2	0.00000
Streptomyces prasinus	67345	S	2	0	2	0.00000
Streptomyces californicus	67351	S	2	0	2	0.00000
Streptomyces albus	1888	S	1	0	1	0.00000
Streptomyces fodineus	1904616	S	1	0	1	0.00000
Streptomyces chromofuscus	42881	S	1	0	1	0.00000
Streptomyces qaidamensis	1783515	S	1	0	1	0.00000
Streptomyces murinus	33900	S	1	0	1	0.00000
Streptomyces finlayi	67296	S	1	0	1	0.00000
Streptomyces pluripotens	1355015	S	1	0	1	0.00000
Streptomyces nitrosporeus	28894	S	1	0	1	0.00000
Streptomyces violaceoruber	1935	S	1	0	1	0.00000
Streptomyces viridosporus	67581	S	1	0	1	0.00000
Streptomyces fulvissimus	68202	S	1	0	1	0.00000
Streptomyces olivoreticuli	68246	S	1	0	1	0.00000
Streptomyces spectabilis	68270	S	1	0	1	0.00000
Streptomyces fradiae	1906	S	1	0	1	0.00000
Streptomyces alboniger	132473	S	1	0	1	0.00000
Streptomyces clavuligerus	1901	S	1	0	1	0.00000
Streptomyces cacaoi	1898	S	1	0	1	0.00000
Kitasatospora sp. MMS16-BH015	2018025	S	12	0	12	0.00000
Kitasatospora sp. NA04385	2742135	S	8	0	8	0.00000
Kitasatospora setae	2066	S	5	0	5	0.00000
Kitasatospora albolonga	68173	S	5	0	5	0.00000
Streptacidiphilus sp. PB12-B1b	2705012	S	11	0	11	0.00000
Streptacidiphilus sp. P02-A3a	2704468	S	10	0	10	0.00000
Streptacidiphilus bronchialis	2126346	S	1	0	1	0.00000
Cutibacterium acnes	1747	S	777	223	1000	0.00001
Cutibacterium granulosum	33011	S	7	0	7	0.00000
Cutibacterium avidum	33010	S	4	0	4	0.00000
Propionibacterium sp. oral taxon 193	671223	S	52	3	55	0.00000
Propionibacterium freudenreichii	1744	S	2	0	2	0.00000
Propionibacterium australiense	119981	S	2	0	2	0.00000
Microlunatus soli	630515	S	8	0	8	0.00000
Microlunatus sp. KUDC0627	2596828	S	5	0	5	0.00000
Microlunatus sp. Gsoil 973	2672569	S	3	0	3	0.00000
Microlunatus phosphovorus	29405	S	7	0	7	0.00000
Microlunatus sagamiharensis	546874	S	5	0	5	0.00000
Tessaracoccus defluvii	1285901	S	14	1	15	0.00000
Tessaracoccus aquimaris	1332264	S	4	0	4	0.00000
Tessaracoccus flavescens	399497	S	1	0	1	0.00000
Tessaracoccus flavus	1610493	S	1	0	1	0.00000
Brevilactibacter sp. MC1595	2819349	S	7	0	7	0.00000
Acidipropionibacterium acidipropionici	1748	S	3	0	3	0.00000
Acidipropionibacterium jensenii	1749	S	2	0	2	0.00000
Raineyella sp. CBA3103	2662261	S	3	0	3	0.00000
Pseudopropionibacterium propionicum	1750	S	3	0	3	0.00000
Auraticoccus monumenti	675864	S	2	0	2	0.00000
Nocardioides sp. S5	2017486	S	12	2	14	0.00000
Nocardioides sp. S-1144	2582905	S	11	1	12	0.00000
Nocardioides sp. JS614	196162	S	9	0	9	0.00000
Nocardioides sp. dk884	2662361	S	8	4	12	0.00000
Nocardioides sp. MC1495	2736757	S	6	0	6	0.00000
Nocardioides sp. HDW12B	2714939	S	6	0	6	0.00000
Nocardioides sp. zg-579	2663857	S	6	1	7	0.00000
Nocardioides sp. zg-1228	2763008	S	4	0	4	0.00000
Nocardioides sp. S-713	2760089	S	4	0	4	0.00000
Nocardioides sp. dk3136	2575373	S	3	0	3	0.00000
Nocardioides sp. WS12	2486272	S	3	0	3	0.00000
Nocardioides sp. JQ2195	2592334	S	2	0	2	0.00000
Nocardioides sp. ZJ1313	2685869	S	2	1	3	0.00000
Nocardioides sp. 603	2483798	S	2	0	2	0.00000
Nocardioides sp. HDW12A	2714938	S	1	0	1	0.00000
Nocardioides humi	449461	S	8	1	9	0.00000
Nocardioides sambongensis	2589074	S	8	0	8	0.00000
Nocardioides marinisabuli	419476	S	7	1	8	0.00000
Nocardioides euryhalodurans	2518370	S	7	0	7	0.00000
Nocardioides aromaticivorans	200618	S	5	0	5	0.00000
Nocardioides anomalus	2712223	S	5	0	5	0.00000
Nocardioides ungokensis	1643322	S	4	0	4	0.00000
Nocardioides mesophilus	433659	S	3	0	3	0.00000
Nocardioides dokdonensis	450734	S	3	0	3	0.00000
Nocardioides baekrokdamisoli	1804624	S	3	0	3	0.00000
Nocardioides houyundeii	2045452	S	3	0	3	0.00000
Nocardioides cynanchi	2558918	S	3	0	3	0.00000
Nocardioides daphniae	402297	S	2	0	2	0.00000
Nocardioides seonyuensis	2518371	S	2	0	2	0.00000
Aeromicrobium sp. A1-2	2107713	S	5	0	5	0.00000
Aeromicrobium sp. zg-629	2663859	S	4	0	4	0.00000
Aeromicrobium erythreum	2041	S	5	0	5	0.00000
Aeromicrobium choanae	1736691	S	3	0	3	0.00000
Aeromicrobium marinum	219314	S	2	0	2	0.00000
Aeromicrobium yanjiei	2662028	S	2	0	2	0.00000
Friedmanniella luteola	546871	S	7	0	7	0.00000
Marmoricola scoriae	642780	S	5	0	5	0.00000
Micropruina glycogenica	75385	S	4	0	4	0.00000
Pimelobacter simplex	2045	S	3	0	3	0.00000
Mumia sp. ZJ1417	2708082	S	2	0	2	0.00000
Kribbella flavida	182640	S	7	0	7	0.00000
Kribbella qitaiheensis	1544730	S	3	0	3	0.00000
Actinopolymorpha singaporensis	117157	S	6	0	6	0.00000
Amycolatopsis sp. AA4	1896961	S	11	0	11	0.00000
Amycolatopsis sp. FDAARGOS 1241	2778070	S	10	0	10	0.00000
Amycolatopsis sp. YIM 10	2653857	S	9	1	10	0.00000
Amycolatopsis sp. Hca4	2742131	S	8	0	8	0.00000
Amycolatopsis sp. BJA-103	1911175	S	5	0	5	0.00000
Amycolatopsis mediterranei	33910	S	12	0	12	0.00000
Amycolatopsis methanolica	1814	S	6	0	6	0.00000
Amycolatopsis orientalis	31958	S	6	0	6	0.00000
Amycolatopsis keratiniphila	129921	S	6	2	8	0.00000
Amycolatopsis japonica	208439	S	6	3	9	0.00000
Amycolatopsis albispora	1804986	S	4	1	5	0.00000
Pseudonocardia sp. CGMCC 4.1532	2761535	S	7	0	7	0.00000
Pseudonocardia sp. HH130630-07	1690815	S	6	0	6	0.00000
Pseudonocardia sp. AL041005-10	445576	S	4	0	4	0.00000
Pseudonocardia sp. HH130629-09	1641402	S	4	0	4	0.00000
Pseudonocardia sp. EC080625-04	1096868	S	1	8	9	0.00000
Pseudonocardia broussonetiae	2736640	S	9	0	9	0.00000
Pseudonocardia dioxanivorans	240495	S	7	0	7	0.00000
Pseudonocardia autotrophica	2074	S	3	0	3	0.00000
Saccharopolyspora erythraea	1836	S	6	0	6	0.00000
Saccharopolyspora coralli	2665642	S	4	0	4	0.00000
Saccharopolyspora pogona	333966	S	3	10	13	0.00000
Saccharopolyspora spinosa	60894	S	1	1	2	0.00000
Saccharopolyspora sp. ASAGF58	2719023	S	1	4	5	0.00000
Saccharothrix syringae	103733	S	12	2	14	0.00000
Saccharothrix sp. 6-C	2781735	S	8	1	9	0.00000
Saccharothrix espanaensis	103731	S	3	0	3	0.00000
Saccharomonospora xinjiangensis	75294	S	5	0	5	0.00000
Saccharomonospora viridis	1852	S	4	0	4	0.00000
Saccharomonospora glauca	40990	S	4	1	5	0.00000
Saccharomonospora azurea	40988	S	2	0	2	0.00000
Saccharomonospora marina	632569	S	2	0	2	0.00000
Prauserella marina	530584	S	15	0	15	0.00000
Lentzea guizhouensis	1586287	S	12	0	12	0.00000
Actinoalloteichus hymeniacidonis	340345	S	4	0	4	0.00000
Actinoalloteichus hoggarensis	1470176	S	2	0	2	0.00000
Actinoalloteichus sp. GBA129-24	1612551	S	1	2	3	0.00000
Kibdelosporangium phytohabitans	860235	S	8	0	8	0.00000
Allokutzneria albata	211114	S	7	0	7	0.00000
Kutzneria albida	43357	S	6	0	6	0.00000
Actinosynnema mirum	40567	S	1	4	5	0.00000
Alloactinosynnema sp. L-07	1653480	S	4	0	4	0.00000
Micromonospora sp. B006	2201999	S	7	1	8	0.00000
Micromonospora sp. WMMA2032	2039870	S	5	1	6	0.00000
Micromonospora sp. HM134	2583243	S	5	0	5	0.00000
Micromonospora sp. WMMC415	2675222	S	4	0	4	0.00000
Micromonospora sp. 28ISP2-46	2749844	S	4	0	4	0.00000
Micromonospora echinospora	1877	S	10	0	10	0.00000
Micromonospora echinaurantiaca	47857	S	7	0	7	0.00000
Micromonospora krabiensis	307121	S	7	0	7	0.00000
Micromonospora narathiwatensis	299146	S	7	0	7	0.00000
Micromonospora tulbaghiae	479978	S	7	1	8	0.00000
Micromonospora carbonacea	47853	S	6	0	6	0.00000
Micromonospora craniellae	2294034	S	6	1	7	0.00000
Micromonospora auratinigra	261654	S	6	0	6	0.00000
Micromonospora zamorensis	709883	S	5	0	5	0.00000
Micromonospora coriariae	285665	S	4	0	4	0.00000
Micromonospora terminaliae	1914461	S	4	0	4	0.00000
Micromonospora siamensis	299152	S	4	0	4	0.00000
Micromonospora echinofusca	47858	S	4	0	4	0.00000
Micromonospora coxensis	356852	S	4	0	4	0.00000
Micromonospora sagamiensis	47875	S	3	0	3	0.00000
Micromonospora viridifaciens	1881	S	2	0	2	0.00000
Micromonospora purpureochromogenes	47872	S	2	0	2	0.00000
Micromonospora inositola	47865	S	2	0	2	0.00000
Micromonospora aurantiaca	47850	S	2	3	5	0.00000
Micromonospora chokoriensis	356851	S	1	0	1	0.00000
Micromonospora rifamycinica	291594	S	1	0	1	0.00000
Micromonospora maris	1003110	S	1	0	1	0.00000
Actinoplanes sp. N902-109	649831	S	9	5	14	0.00000
Actinoplanes sp. OR16	946334	S	4	4	8	0.00000
Actinoplanes derwentensis	113562	S	10	0	10	0.00000
Actinoplanes teichomyceticus	1867	S	9	0	9	0.00000
Actinoplanes missouriensis	1866	S	8	0	8	0.00000
Actinoplanes friuliensis	196914	S	6	0	6	0.00000
Phytohabitans suffuscus	624315	S	9	1	10	0.00000
Phytohabitans flavus	1076124	S	4	0	4	0.00000
Plantactinospora sp. KBS50	2024580	S	7	0	7	0.00000
Plantactinospora sp. BB1	2071627	S	1	2	3	0.00000
Plantactinospora sp. BC1	2108470	S	1	2	3	0.00000
Actinocatenispora thailandica	227318	S	5	0	5	0.00000
Salinispora tropica	168695	S	3	0	3	0.00000
Salinispora arenicola	168697	S	1	0	1	0.00000
Verrucosispora sp. NA02020	2742132	S	2	0	2	0.00000
Actinomadura sp. WMMB 499	1219491	S	12	0	12	0.00000
Actinomadura sp. WMMA1423	2591108	S	8	0	8	0.00000
Actinomadura sp. NAK00032	2742128	S	6	0	6	0.00000
Actinomadura verrucosospora	46165	S	9	0	9	0.00000
Thermomonospora curvata	2020	S	5	0	5	0.00000
Nonomuraea sp. ATCC 55076	1909395	S	9	1	10	0.00000
Nonomuraea nitratireducens	2656914	S	9	1	10	0.00000
Streptosporangium roseum	2001	S	6	1	7	0.00000
Streptosporangium sp. 'caverna'	2202249	S	6	1	7	0.00000
Nocardiopsis dassonvillei	2014	S	5	0	5	0.00000
Nocardiopsis alba	53437	S	4	0	4	0.00000
Nocardiopsis gilva	280236	S	2	0	2	0.00000
Streptomonospora sp. M2	2498135	S	5	0	5	0.00000
Thermobifida fusca	2021	S	4	0	4	0.00000
Actinomyces sp. zg-332	2708340	S	4	0	4	0.00000
Actinomyces sp. oral taxon 169	712116	S	3	1	4	0.00000
Actinomyces sp. oral taxon 414	712122	S	2	0	2	0.00000
Actinomyces sp. ZJ34	2722820	S	2	0	2	0.00000
Actinomyces sp. oral taxon 171	706438	S	1	0	1	0.00000
Actinomyces sp. Chiba101	1851395	S	1	0	1	0.00000
Actinomyces sp. zg-993	2763540	S	1	0	1	0.00000
Actinomyces sp. HMT897	2789424	S	1	0	1	0.00000
Actinomyces sp. HMT 175	2789425	S	1	1	2	0.00000
Actinomyces oris	544580	S	6	4	10	0.00000
Actinomyces radicidentis	111015	S	3	0	3	0.00000
Actinomyces naeslundii	1655	S	2	0	2	0.00000
Actinomyces viscosus	1656	S	2	0	2	0.00000
Actinomyces wuliandei	2057743	S	2	0	2	0.00000
Actinomyces israelii	1659	S	1	0	1	0.00000
Actinomyces howellii	52771	S	1	0	1	0.00000
Actinomyces gaoshouyii	1960083	S	1	0	1	0.00000
Actinomyces procaprae	2560010	S	1	0	1	0.00000
Actinomyces marmotae	2737173	S	1	0	1	0.00000
Schaalia odontolytica	1660	S	3	0	3	0.00000
Schaalia cardiffensis	181487	S	3	0	3	0.00000
Schaalia sp. JY-X169	2758572	S	2	0	2	0.00000
Schaalia meyeri	52773	S	1	0	1	0.00000
Flaviflexus sp. H23T48	2496867	S	3	0	3	0.00000
Flaviflexus sp. dk850	2758573	S	1	0	1	0.00000
Flaviflexus salsibiostraticola	1282737	S	1	0	1	0.00000
Trueperella pyogenes	1661	S	2	0	2	0.00000
Trueperella sp. 19M2397	2733571	S	1	0	1	0.00000
Boudabousia tangfeifanii	1912795	S	3	0	3	0.00000
Arcanobacterium haemolyticum	28264	S	1	0	1	0.00000
Arcanobacterium phocae	131112	S	1	0	1	0.00000
Mobiluncus curtisii	2051	S	1	0	1	0.00000
Winkia sp. C64	2692125	S	1	0	1	0.00000
Pauljensenia hongkongensis	178339	S	1	0	1	0.00000
Fannyhessea vaginae	82135	S	1	0	1	0.00000
Candidatus Planktophila sulfonica	1884904	S	35	2	37	0.00000
Candidatus Planktophila lacus	1884913	S	12	0	12	0.00000
Candidatus Planktophila vernalis	1884907	S	6	0	6	0.00000
Candidatus Planktophila dulcis	1884914	S	4	0	4	0.00000
