name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Stenotrophomonas maltophilia	40324	S	370	75	445	0.00000
Stenotrophomonas sp. ZAC14D2_NAIMI4_6	2072406	S	3	1	4	0.00000
Stenotrophomonas sp. SAU14A_NAIMI4_5	2072413	S	2	0	2	0.00000
Stenotrophomonas sp. ESTM1D_MKCIP4_1	2072414	S	2	0	2	0.00000
Stenotrophomonas sp. YAU14A_MKIMI4_1	2072408	S	1	2	3	0.00000
Stenotrophomonas sp. ASS1	2282124	S	2	1	3	0.00000
Stenotrophomonas sp. LM091	1904944	S	1	0	1	0.00000
Stenotrophomonas sp. WZN-1	2005046	S	1	0	1	0.00000
Stenotrophomonas sp. G4	2303750	S	1	0	1	0.00000
Stenotrophomonas sp. SXG-1	2682487	S	1	1	2	0.00000
Stenotrophomonas sp. NA06056	2742129	S	1	0	1	0.00000
Stenotrophomonas acidaminiphila	128780	S	4	1	5	0.00000
Stenotrophomonas rhizophila	216778	S	3	0	3	0.00000
Xanthomonas campestris	339	S	9	0	9	0.00000
Xanthomonas sacchari	56458	S	6	0	6	0.00000
Xanthomonas oryzae	347	S	5	0	5	0.00000
Xanthomonas euvesicatoria	456327	S	5	123	128	0.00000
Xanthomonas citri	346	S	3	0	3	0.00000
Xanthomonas translucens	343	S	2	-2	0	0.00000
Xanthomonas sp. GW	2724121	S	1	1	2	0.00000
Xanthomonas cucurbitae	56453	S	1	0	1	0.00000
Xanthomonas hyacinthi	56455	S	1	0	1	0.00000
Xanthomonas arboricola	56448	S	1	0	1	0.00000
Lysobacter enzymogenes	69	S	5	0	5	0.00000
Lysobacter oculi	2698682	S	3	0	3	0.00000
Lysobacter solisilvae	2763317	S	3	0	3	0.00000
Lysobacter antibioticus	84531	S	2	0	2	0.00000
Lysobacter gummosus	262324	S	2	0	2	0.00000
Lysobacter sp. CW239	2762611	S	1	0	1	0.00000
Luteimonas sp. MC1825	2761107	S	3	0	3	0.00000
Luteimonas sp. MC1750	2799326	S	3	0	3	0.00000
Luteimonas sp. MC1572	2799325	S	1	0	1	0.00000
Luteimonas yindakuii	2565782	S	2	0	2	0.00000
Luteimonas chenhongjianii	2006110	S	1	0	1	0.00000
Pseudoxanthomonas mexicana	128785	S	2	0	2	0.00000
Pseudoxanthomonas suwonensis	314722	S	2	0	2	0.00000
Pseudoxanthomonas spadix	415229	S	1	0	1	0.00000
Thermomonas sp. XSG	2771436	S	2	0	2	0.00000
Thermomonas sp. HDW16	2714945	S	1	0	1	0.00000
Thermomonas brevis	215691	S	2	0	2	0.00000
Arenimonas daejeonensis	370777	S	3	0	3	0.00000
Xylella fastidiosa	2371	S	1	0	1	0.00000
Dokdonella koreensis	323415	S	3	0	3	0.00000
Luteibacter rhizovicinus	242606	S	1	0	1	0.00000
Luteibacter pinisoli	2589080	S	1	0	1	0.00000
Rhodanobacter glycinis	582702	S	1	0	1	0.00000
Dyella sp. G9	2763498	S	1	0	1	0.00000
Ahniella affigens	2021234	S	1	0	1	0.00000
Aerosticca soli	2010829	S	1	0	1	0.00000
Klebsiella pneumoniae	573	S	182	200	382	0.00000
Klebsiella grimontii	2058152	S	13	14	27	0.00000
Klebsiella aerogenes	548	S	1	0	1	0.00000
Klebsiella quasipneumoniae	1463165	S	1	0	1	0.00000
Klebsiella quasivariicola	2026240	S	1	0	1	0.00000
Raoultella terrigena	577	S	18	38	56	0.00000
Raoultella planticola	575	S	2	0	2	0.00000
Raoultella ornithinolytica	54291	S	2	17	19	0.00000
Citrobacter freundii	546	S	6	7	13	0.00000
Citrobacter sp. BDA59-3	2781952	S	1	0	1	0.00000
Citrobacter sp. LY-1	2546350	S	1	1	2	0.00000
Citrobacter telavivum	2653932	S	2	0	2	0.00000
Citrobacter pasteurii	1563222	S	1	0	1	0.00000
Citrobacter tructae	2562449	S	1	0	1	0.00000
Escherichia coli	562	S	17	40	57	0.00000
Escherichia fergusonii	564	S	1	0	1	0.00000
Enterobacter ludwigii	299767	S	2	3	5	0.00000
Enterobacter hormaechei	158836	S	1	2	3	0.00000
Enterobacter roggenkampii	1812935	S	1	2	3	0.00000
Enterobacter bugandensis	881260	S	1	0	1	0.00000
Enterobacter sp. RHBSTW-00175	2742639	S	1	0	1	0.00000
Candidatus Tachikawaea gelatinosa	1410383	S	2	0	2	0.00000
Candidatus Blochmannia vafer	251535	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Donacia tomentosa	2675787	S	1	2	3	0.00000
Pluralibacter gergoviae	61647	S	2	0	2	0.00000
Cronobacter sakazakii	28141	S	1	1	2	0.00000
Cedecea neteri	158822	S	2	0	2	0.00000
Leclercia sp. 119287	2681308	S	1	1	2	0.00000
Kluyvera intermedia	61648	S	2	0	2	0.00000
Scandinavium goeteborgense	1851514	S	1	0	1	0.00000
Buttiauxella agrestis	82977	S	1	0	1	0.00000
Salmonella enterica	28901	S	1	0	1	0.00000
Phytobacter ursingii	1972431	S	1	0	1	0.00000
Shimwellia blattae	563	S	1	0	1	0.00000
Pantoea sp. PSNIH1	1484158	S	3	0	3	0.00000
Pantoea sp. At-9b	592316	S	2	0	2	0.00000
Pantoea sp. CCBC3-3-1	2490851	S	1	0	1	0.00000
Pantoea ananatis	553	S	3	0	3	0.00000
Pantoea eucalypti	470933	S	1	0	1	0.00000
Pantoea agglomerans	549	S	1	0	1	0.00000
Pantoea alhagi	1891675	S	1	0	1	0.00000
Buchnera aphidicola	9	S	8	0	8	0.00000
Erwinia amylovora	552	S	1	1	2	0.00000
Erwinia persicina	55211	S	1	0	1	0.00000
Erwinia gerundensis	1619313	S	1	0	1	0.00000
Mixta calida	665913	S	1	0	1	0.00000
Serratia marcescens	615	S	3	0	3	0.00000
Serratia fonticola	47917	S	3	0	3	0.00000
Serratia sp. FS14	1327989	S	1	0	1	0.00000
Serratia sp. FDAARGOS_506	2420306	S	1	0	1	0.00000
Yersinia aleksiciae	263819	S	2	1	3	0.00000
Yersinia similis	367190	S	2	0	2	0.00000
Yersinia ruckeri	29486	S	1	0	1	0.00000
Yersinia mollaretii	33060	S	1	0	1	0.00000
Rahnella aquatilis	34038	S	1	2	3	0.00000
Ewingella americana	41202	S	1	0	1	0.00000
Rouxiella badensis	1646377	S	1	0	1	0.00000
Nissabacter sp. SGAir0207	2126321	S	1	0	1	0.00000
Xenorhabdus nematophila	628	S	2	0	2	0.00000
Xenorhabdus hominickii	351679	S	2	0	2	0.00000
Xenorhabdus poinarii	40577	S	1	0	1	0.00000
Morganella morganii	582	S	4	0	4	0.00000
Proteus mirabilis	584	S	4	0	4	0.00000
Providencia rettgeri	587	S	2	2	4	0.00000
Candidatus Arsenophonus lipoptenae	634113	S	1	0	1	0.00000
Pectobacterium parmentieri	1905730	S	5	0	5	0.00000
Pectobacterium brasiliense	180957	S	3	0	3	0.00000
Pectobacterium carotovorum	554	S	1	0	1	0.00000
Dickeya poaceiphila	568768	S	3	0	3	0.00000
Dickeya dadantii	204038	S	1	0	1	0.00000
Leminorella richardii	158841	S	2	0	2	0.00000
Plesiomonas shigelloides	703	S	1	0	1	0.00000
Pasteurella multocida	747	S	43	9	52	0.00000
Haemophilus parainfluenzae	729	S	9	0	9	0.00000
Haemophilus influenzae	727	S	3	0	3	0.00000
[Haemophilus] ducreyi	730	S	1	0	1	0.00000
Haemophilus pittmaniae	249188	S	1	0	1	0.00000
Mannheimia pernigra	111844	S	2	0	2	0.00000
Mannheimia granulomatis	85402	S	1	0	1	0.00000
Mannheimia varigena	85404	S	1	0	1	0.00000
Glaesserella parasuis	738	S	1	0	1	0.00000
Aggregatibacter aphrophilus	732	S	1	0	1	0.00000
Histophilus somni	731	S	1	0	1	0.00000
Bisgaardia hudsonensis	109472	S	1	0	1	0.00000
Methylomonas sp. LL1	2785785	S	53	0	53	0.00000
Methylomonas sp. DH-1	1727196	S	1	1	2	0.00000
Methylomonas sp. EFPC1	2812647	S	1	0	1	0.00000
Methylococcus sp. IM1	2681310	S	2	0	2	0.00000
Methylocaldum marinum	1432792	S	1	0	1	0.00000
Methylovulum psychrotolerans	1704499	S	1	0	1	0.00000
Candidatus Methylospira mobilis	1808979	S	1	0	1	0.00000
Pseudoalteromonas nigrifaciens	28109	S	2	4	6	0.00000
Pseudoalteromonas arabiensis	874454	S	2	0	2	0.00000
Pseudoalteromonas piratica	1348114	S	1	0	1	0.00000
Pseudoalteromonas luteoviolacea	43657	S	1	0	1	0.00000
Pseudoalteromonas spongiae	298657	S	1	0	1	0.00000
Pseudoalteromonas aliena	247523	S	1	0	1	0.00000
Pseudoalteromonas sp. DL-6	1390185	S	1	0	1	0.00000
Psychrosphaera sp. MTZ26	2820710	S	1	0	1	0.00000
Alteromonas macleodii	28108	S	4	0	4	0.00000
Alteromonas mediterranea	314275	S	3	0	3	0.00000
Alteromonas sp. RKMC-009	2267264	S	1	0	1	0.00000
Paraglaciecola sp. L3A3	2686358	S	1	0	1	0.00000
Paraglaciecola sp. L1A13	2686359	S	1	0	1	0.00000
Paraglaciecola psychrophila	326544	S	1	0	1	0.00000
Salinimonas lutimaris	914153	S	1	0	1	0.00000
Shewanella algae	38313	S	2	0	2	0.00000
Shewanella sediminis	271097	S	2	0	2	0.00000
Shewanella decolorationis	256839	S	2	0	2	0.00000
Shewanella putrefaciens	24	S	2	0	2	0.00000
Shewanella donghaensis	238836	S	1	0	1	0.00000
Shewanella litorisediminis	1173586	S	1	0	1	0.00000
Shewanella amazonensis	60478	S	1	0	1	0.00000
Idiomarina sp. OT37-5b	2100422	S	5	0	5	0.00000
Colwellia sp. PAMC 21821	1816219	S	1	1	2	0.00000
Litorilituus sediminis	718192	S	1	0	1	0.00000
Moritella marina	90736	S	2	0	2	0.00000
Ferrimonas balearica	44012	S	1	0	1	0.00000
Psychromonas ingrahamii	357794	S	1	0	1	0.00000
Halomonas sp. JS92-SW72	2306583	S	17	0	17	0.00000
Halomonas sp. MCCC 1A13718	2733488	S	2	0	2	0.00000
Halomonas sp. MCCC 1A13316	2733487	S	2	0	2	0.00000
Halomonas sp. THAF5a	2587844	S	2	0	2	0.00000
Halomonas sp. BC-M4-5	2497861	S	1	0	1	0.00000
Halomonas sp. SF2003	2136172	S	1	0	1	0.00000
Halomonas sp. KO116	1504981	S	1	0	1	0.00000
Halomonas sp. PGE1	2730360	S	1	0	1	0.00000
Halomonas chromatireducens	507626	S	2	0	2	0.00000
Halomonas subglaciescola	29571	S	1	0	1	0.00000
Halomonas socia	1081866	S	1	0	1	0.00000
Halomonas elongata	2746	S	1	0	1	0.00000
Pistricoccus aurantiacus	1883414	S	2	0	2	0.00000
Marinomonas posidonica	936476	S	3	0	3	0.00000
Marinomonas primoryensis	178399	S	1	0	1	0.00000
Marinomonas algicola	2773454	S	1	0	1	0.00000
Neptunomonas concharum	1031538	S	1	0	1	0.00000
Nitrincola sp. KXZD1103	2614693	S	1	0	1	0.00000
Alcanivorax sp. N3-2A	2014542	S	2	0	2	0.00000
Oleiphilus messinensis	141451	S	1	0	1	0.00000
Kangiella profundi	1561924	S	1	0	1	0.00000
Vibrio parahaemolyticus	670	S	5	0	5	0.00000
Vibrio campbellii	680	S	2	0	2	0.00000
Vibrio diabolicus	50719	S	1	0	1	0.00000
Vibrio anguillarum	55601	S	5	2	7	0.00000
Vibrio vulnificus	672	S	2	0	2	0.00000
Vibrio cincinnatiensis	675	S	2	0	2	0.00000
Vibrio sp. THAF190c	2587865	S	1	0	1	0.00000
Vibrio taketomensis	2572923	S	1	0	1	0.00000
Vibrio metoecus	1481663	S	1	0	1	0.00000
Vibrio coralliilyticus	190893	S	1	0	1	0.00000
Vibrio furnissii	29494	S	1	0	1	0.00000
Photobacterium damselae	38293	S	1	0	1	0.00000
Photobacterium gaetbulicola	1295392	S	1	0	1	0.00000
Candidatus Enterovibrio luxaltus	1927128	S	1	0	1	0.00000
Aliivibrio fischeri	668	S	1	0	1	0.00000
Legionella sp. TUM19329	2708020	S	3	0	3	0.00000
Legionella sp. PC997	2755562	S	1	0	1	0.00000
Legionella pneumophila	446	S	2	1	3	0.00000
Legionella oakridgensis	29423	S	1	0	1	0.00000
Legionella lansingensis	45067	S	1	0	1	0.00000
Legionella geestiana	45065	S	1	0	1	0.00000
Legionella adelaidensis	45056	S	1	0	1	0.00000
Legionella cherrii	28084	S	1	0	1	0.00000
Legionella longbeachae	450	S	1	0	1	0.00000
Legionella hackeliae	449	S	1	0	1	0.00000
Coxiella burnetii	777	S	3	0	3	0.00000
Candidatus Coxiella mudrowiae	2054173	S	2	0	2	0.00000
Coxiella endosymbiont of Amblyomma sculptum	2487929	S	1	0	1	0.00000
Candidatus Rickettsiella viridis	676208	S	1	0	1	0.00000
Candidatus Thiodictyon syntrophicum	1166950	S	6	0	6	0.00000
Nitrosococcus halophilus	133539	S	1	1	2	0.00000
Allochromatium vinosum	1049	S	1	0	1	0.00000
Marichromatium purpuratum	37487	S	1	0	1	0.00000
Caldichromatium japonicum	2699430	S	1	0	1	0.00000
Thioalkalivibrio nitratireducens	186931	S	3	0	3	0.00000
Thioalkalivibrio sulfidiphilus	1033854	S	3	0	3	0.00000
Acidihalobacter ferrooxydans	1765967	S	2	0	2	0.00000
Spiribacter curvatus	1335757	S	1	0	1	0.00000
Granulosicoccus antarcticus	437505	S	1	0	1	0.00000
Guyparkeria halophila	47960	S	1	0	1	0.00000
Cellvibrio sp. KY-YJ-3	454662	S	1	0	1	0.00000
Cellvibrio sp. PSBB023	1945512	S	1	0	1	0.00000
Cellvibrio japonicus	155077	S	1	0	1	0.00000
Simiduia agarivorans	447471	S	3	0	3	0.00000
Microbulbifer sp. A4B17	359370	S	1	0	1	0.00000
Microbulbifer sp. ALW1	1516059	S	1	0	1	0.00000
Microbulbifer sp. THAF38	2587856	S	1	0	1	0.00000
Microbulbifer sp. GL-2	2591606	S	1	0	1	0.00000
Microbulbifer sp. YPW1	2745199	S	1	0	1	0.00000
Microbulbifer agarilyticus	260552	S	1	0	1	0.00000
Zhongshania aliphaticivorans	1470434	S	3	0	3	0.00000
Spongiibacter sp. IMCC21906	1620392	S	1	0	1	0.00000
Oceanicoccus sagamiensis	716816	S	1	0	1	0.00000
Halioglobus maricola	2601894	S	2	0	2	0.00000
Kineobactrum salinum	2708301	S	1	0	1	0.00000
Aeromonas veronii	654	S	6	0	6	0.00000
Aeromonas salmonicida	645	S	5	2	7	0.00000
Aeromonas sp. ASNIH1	1636606	S	2	2	4	0.00000
Aeromonas hydrophila	644	S	1	0	1	0.00000
Zobellella denitrificans	347534	S	3	0	3	0.00000
Oceanimonas sp. GK1	511062	S	1	0	1	0.00000
Francisella sp. FSC1006	1547445	S	1	0	1	0.00000
Francisella sp. Scap27	2589986	S	1	1	2	0.00000
Francisella philomiragia	28110	S	1	2	3	0.00000
Piscirickettsia salmonis	1238	S	1	0	1	0.00000
Thiomicrorhabdus sediminis	2580412	S	1	0	1	0.00000
Thiosulfativibrio zosterae	2675053	S	1	0	1	0.00000
Thiosulfatimonas sediminis	2675054	S	1	0	1	0.00000
Thiothrix sp.	1032	S	1	0	1	0.00000
Dichelobacter nodosus	870	S	4	0	4	0.00000
Cardiobacterium hominis	2718	S	3	0	3	0.00000
Solimonas sp. K1W22B-7	2303331	S	6	0	6	0.00000
Bathymodiolus thermophilus thioautotrophic gill symbiont	2360	S	1	0	1	0.00000
Sedimenticola thiotaurini	1543721	S	2	0	2	0.00000
Gilliamella apicola	1196095	S	2	0	2	0.00000
Sulfurifustis variabilis	1675686	S	2	0	2	0.00000
Immundisolibacter cernigliae	1810504	S	2	0	2	0.00000
Variovorax sp. PAMC26660	2762322	S	11	1	12	0.00000
Variovorax sp. WDL1	207745	S	7	8	15	0.00000
Variovorax sp. PBL-H6	434009	S	7	14	21	0.00000
Variovorax sp. RKNM96	2681552	S	7	1	8	0.00000
Variovorax sp. PAMC 28711	1795631	S	5	0	5	0.00000
Variovorax sp. 38R	2774875	S	4	3	7	0.00000
Variovorax sp. RA8	662548	S	4	2	6	0.00000
Variovorax sp. HW608	1034889	S	4	0	4	0.00000
Variovorax sp. PAMC28562	2762323	S	4	0	4	0.00000
Variovorax sp. PBS-H4	434008	S	2	0	2	0.00000
Variovorax sp. SRS16	282217	S	1	4	5	0.00000
Variovorax paradoxus	34073	S	30	6	36	0.00000
Variovorax boronicumulans	436515	S	17	8	25	0.00000
Acidovorax sp. KKS102	358220	S	50	12	62	0.00000
Acidovorax sp. JMULE5	2518343	S	13	1	14	0.00000
Acidovorax sp. RAC01	1842533	S	11	2	13	0.00000
Acidovorax sp. T1	1858609	S	8	9	17	0.00000
Acidovorax sp. 1608163	2478662	S	5	0	5	0.00000
Acidovorax sp. JS42	232721	S	4	34	38	0.00000
Acidovorax sp. HDW3	2714923	S	4	0	4	0.00000
Acidovorax carolinensis	553814	S	17	5	22	0.00000
Acidovorax antarcticus	2743470	S	4	0	4	0.00000
Acidovorax avenae	80867	S	2	0	2	0.00000
Acidovorax citrulli	80869	S	2	0	2	0.00000
Acidovorax ebreus	721785	S	2	9	11	0.00000
Rhodoferax sp. AJA081-3	2752316	S	7	0	7	0.00000
Rhodoferax sp. PAMC29310	2822760	S	6	0	6	0.00000
Rhodoferax sp. BAB1	2741720	S	2	0	2	0.00000
Rhodoferax sediminis	2509614	S	13	1	14	0.00000
Rhodoferax ferrireducens	192843	S	8	0	8	0.00000
Rhodoferax koreense	1842727	S	8	2	10	0.00000
Rhodoferax antarcticus	81479	S	6	0	6	0.00000
Rhodoferax saidenbachensis	1484693	S	6	0	6	0.00000
Hydrogenophaga sp. PBL-H3	434010	S	8	4	12	0.00000
Hydrogenophaga sp. BA0156	2716225	S	5	1	6	0.00000
Hydrogenophaga sp. RAC07	1842537	S	3	0	3	0.00000
Hydrogenophaga sp. BPS33	2651974	S	3	0	3	0.00000
Hydrogenophaga sp. PBC	795665	S	2	0	2	0.00000
Hydrogenophaga sp. NH-16	2184519	S	2	6	8	0.00000
Hydrogenophaga sp. PAMC20947	2565558	S	2	0	2	0.00000
Hydrogenophaga sp. YM1	2806262	S	2	0	2	0.00000
Hydrogenophaga crassostreae	1763535	S	8	0	8	0.00000
Hydrogenophaga pseudoflava	47421	S	1	2	3	0.00000
Polaromonas naphthalenivorans	216465	S	18	1	19	0.00000
Polaromonas sp. JS666	296591	S	4	9	13	0.00000
Polaromonas vacuolata	37448	S	7	1	8	0.00000
Comamonas testosteroni	285	S	7	3	10	0.00000
Comamonas thiooxydans	363952	S	6	2	8	0.00000
Comamonas aquatica	225991	S	5	0	5	0.00000
Comamonas piscis	1562974	S	5	0	5	0.00000
Comamonas kerstersii	225992	S	4	0	4	0.00000
Comamonas sp. NLF-7-7	2597701	S	3	0	3	0.00000
Comamonas koreensis	160825	S	2	0	2	0.00000
Comamonas serinivorans	1082851	S	1	0	1	0.00000
Ottowia sp. 27C	2816950	S	12	1	13	0.00000
Ottowia sp. oral taxon 894	1658672	S	1	0	1	0.00000
Ottowia oryzae	2109914	S	8	1	9	0.00000
Diaphorobacter sp. HDW4A	2714924	S	9	3	12	0.00000
Diaphorobacter sp. HDW4B	2714925	S	3	0	3	0.00000
