name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Ralstonia syzygii	28097	S	10	136	146	0.00001
Paraburkholderia sp. 7MH5	2547399	S	167	17	184	0.00001
Paraburkholderia sp. SOS3	1926494	S	90	5	95	0.00001
Paraburkholderia sp. Msb3	2604047	S	82	41	123	0.00001
Paraburkholderia sp. PGU19	2735434	S	53	24	77	0.00001
Paraburkholderia sp. PGU16	2735433	S	48	14	62	0.00000
Paraburkholderia aromaticivorans	2026199	S	199	64	263	0.00002
Paraburkholderia acidisoli	2571748	S	174	19	193	0.00001
Paraburkholderia phytofirmans	261302	S	168	73	241	0.00002
Paraburkholderia caribensis	75105	S	149	51	200	0.00001
Paraburkholderia terricola	169427	S	137	25	162	0.00001
Paraburkholderia tropica	92647	S	129	19	148	0.00001
Paraburkholderia acidiphila	2571747	S	122	14	136	0.00001
Paraburkholderia hospita	169430	S	110	79	189	0.00001
Paraburkholderia atlantica	2654982	S	101	15	116	0.00001
Paraburkholderia caledonica	134536	S	89	11	100	0.00001
Paraburkholderia xenovorans	36873	S	84	59	143	0.00001
Paraburkholderia phymatum	148447	S	80	17	97	0.00001
Paraburkholderia sprentiae	948107	S	80	9	89	0.00001
Paraburkholderia caffeinilytica	1761016	S	78	14	92	0.00001
Paraburkholderia graminis	60548	S	76	14	90	0.00001
Paraburkholderia megapolitana	420953	S	67	3	70	0.00000
Paraburkholderia fungorum	134537	S	63	10	73	0.00000
Paraburkholderia dokdonella	2211211	S	60	10	70	0.00000
Paraburkholderia phenoliruptrix	252970	S	59	18	77	0.00001
Paraburkholderia ginsengisoli	311231	S	50	10	60	0.00000
Paraburkholderia acidophila	265293	S	30	62	92	0.00001
Paraburkholderia terrae	311230	S	14	12	26	0.00000
Polynucleobacter difficilis	556054	S	916	27	943	0.00006
Polynucleobacter necessarius	576610	S	388	13	401	0.00003
Polynucleobacter duraquae	1835254	S	214	13	227	0.00001
Polynucleobacter asymbioticus	576611	S	106	7	113	0.00001
Polynucleobacter sp. LimPoW16	1743162	S	33	1	34	0.00000
Polynucleobacter sp. MWH-UH21B	1743174	S	23	1	24	0.00000
Polynucleobacter acidiphobus	556053	S	49	0	49	0.00000
Polynucleobacter wuianus	1743168	S	36	4	40	0.00000
Polynucleobacter paneuropaeus	2527775	S	36	1	37	0.00000
Pandoraea pnomenusa	93220	S	290	121	411	0.00003
Pandoraea apista	93218	S	141	50	191	0.00001
Pandoraea vervacti	656178	S	115	30	145	0.00001
Pandoraea pulmonicola	93221	S	104	15	119	0.00001
Pandoraea thiooxydans	445709	S	101	3	104	0.00001
Pandoraea faecigallinarum	656179	S	95	22	117	0.00001
Pandoraea sp. XY-2	2518599	S	89	21	110	0.00001
Pandoraea fibrosis	1891094	S	84	24	108	0.00001
Pandoraea norimbergensis	93219	S	83	8	91	0.00001
Pandoraea sputorum	93222	S	71	27	98	0.00001
Pandoraea oxalativorans	573737	S	54	22	76	0.00001
Caballeronia sp. M1242	2814653	S	73	8	81	0.00001
Caballeronia sp. SBC1	2705548	S	8	79	87	0.00001
Caballeronia sp. SBC2	2705547	S	7	44	51	0.00000
Caballeronia insecticola	758793	S	89	9	98	0.00001
Chitinimonas arctica	2594795	S	186	6	192	0.00001
Limnobacter sp. SAORIC-580	2732163	S	168	3	171	0.00001
Lautropia mirabilis	47671	S	145	11	156	0.00001
Mycetohabitans rhizoxinica	412963	S	118	2	120	0.00001
Ephemeroptericola cinctiostellae	2268024	S	57	1	58	0.00000
Mycoavidus cysteinexigens	1553431	S	32	1	33	0.00000
Mycoavidus sp. B2-EB	2651972	S	19	1	20	0.00000
Janthinobacterium sp. HH102	1537274	S	545	793	1338	0.00009
Janthinobacterium sp. LM6	1938606	S	490	188	678	0.00004
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	S	485	104	589	0.00004
Janthinobacterium sp. 17J80-10	2497863	S	139	10	149	0.00001
Janthinobacterium sp. PLB02	2808899	S	130	189	319	0.00002
Janthinobacterium sp. Marseille	375286	S	117	22	139	0.00001
Janthinobacterium sp. B9-8	1236179	S	41	8	49	0.00000
Janthinobacterium agaricidamnosum	55508	S	589	628	1217	0.00008
Janthinobacterium tructae	2590869	S	340	127	467	0.00003
Janthinobacterium svalbardensis	368607	S	331	119	450	0.00003
Janthinobacterium lividum	29581	S	300	299	599	0.00004
Massilia sp. WG5	1707785	S	261	170	431	0.00003
Massilia sp. NR 4-1	1678028	S	214	45	259	0.00002
Massilia sp. LPB0304	2769491	S	213	142	355	0.00002
Massilia sp. CCM 8941	2765360	S	181	67	248	0.00002
Massilia sp. YMA4	1593482	S	149	104	253	0.00002
Massilia armeniaca	2072590	S	241	127	368	0.00002
Massilia violaceinigra	2045208	S	229	65	294	0.00002
Massilia putida	1141883	S	221	74	295	0.00002
Massilia lutea	321985	S	210	57	267	0.00002
Massilia oculi	945844	S	204	34	238	0.00002
Massilia flava	871742	S	201	34	235	0.00002
Massilia albidiflava	321983	S	199	76	275	0.00002
Massilia plicata	321984	S	191	39	230	0.00002
Massilia umbonata	864828	S	163	61	224	0.00001
Herbaspirillum rubrisubalbicans	80842	S	349	95	444	0.00003
Herbaspirillum seropedicae	964	S	321	95	416	0.00003
Herbaspirillum robiniae	2014887	S	313	69	382	0.00003
Herbaspirillum huttiense	863372	S	261	87	348	0.00002
Herbaspirillum frisingense	92645	S	208	51	259	0.00002
Herbaspirillum sp. meg3	2025949	S	162	11	173	0.00001
Herbaspirillum hiltneri	341045	S	158	14	172	0.00001
Collimonas fungivorans	158899	S	413	59	472	0.00003
Collimonas pratensis	279113	S	339	56	395	0.00003
Collimonas arenae	279058	S	262	27	289	0.00002
Duganella sp. GN2-R2	2728020	S	318	77	395	0.00003
Duganella sp. AF9R3	2728021	S	269	32	301	0.00002
Undibacterium sp. YM2	2058625	S	137	47	184	0.00001
Undibacterium sp. KW1	2058624	S	120	42	162	0.00001
Undibacterium parvum	401471	S	94	8	102	0.00001
Noviherbaspirillum sp. UKPF54	2601898	S	270	22	292	0.00002
Glaciimonas sp. PAMC28666	2807626	S	69	3	72	0.00000
Herminiimonas arsenitoxidans	1809410	S	60	9	69	0.00000
Oxalobacter formigenes	847	S	46	1	47	0.00000
Achromobacter xylosoxidans	85698	S	774	721	1495	0.00010
Achromobacter spanius	217203	S	409	92	501	0.00003
Achromobacter sp. AONIH1	1758194	S	175	112	287	0.00002
Achromobacter sp. B7	2282475	S	110	15	125	0.00001
Achromobacter sp. MFA1 R4	1881016	S	95	18	113	0.00001
Achromobacter denitrificans	32002	S	268	155	423	0.00003
Achromobacter pestifer	1353889	S	115	74	189	0.00001
Achromobacter insolitus	217204	S	107	22	129	0.00001
Achromobacter deleyi	1353891	S	81	106	187	0.00001
Achromobacter ruhlandii	72557	S	8	338	346	0.00002
Bordetella sp. N	1746199	S	222	17	239	0.00002
Bordetella sp. H567	1697043	S	133	8	141	0.00001
Bordetella hinzii	103855	S	280	62	342	0.00002
Bordetella genomosp. 13	463040	S	229	83	312	0.00002
Bordetella genomosp. 9	1416803	S	217	31	248	0.00002
Bordetella petrii	94624	S	213	174	387	0.00003
Bordetella avium	521	S	180	19	199	0.00001
Bordetella bronchialis	463025	S	164	11	175	0.00001
Bordetella flabilis	463014	S	162	7	169	0.00001
Bordetella trematum	123899	S	136	31	167	0.00001
Bordetella genomosp. 8	1416806	S	136	9	145	0.00001
Bordetella holmesii	35814	S	134	19	153	0.00001
Bordetella pseudohinzii	1331258	S	94	24	118	0.00001
Bordetella bronchiseptica	518	S	91	269	360	0.00002
Bordetella parapertussis	519	S	43	219	262	0.00002
Bordetella pertussis	520	S	23	91	114	0.00001
Bordetella genomosp. 6	463024	S	9	10	19	0.00000
Alcaligenes faecalis	511	S	299	106	405	0.00003
Alcaligenes sp. SORT26	2813780	S	52	8	60	0.00000
Alcaligenes aquatilis	323284	S	20	48	68	0.00000
Pigmentiphaga aceris	1940612	S	247	7	254	0.00002
Pigmentiphaga sp. H8	2488560	S	197	12	209	0.00001
Pusillimonas sp. T7-7	1007105	S	77	6	83	0.00001
Pusillimonas sp. DMV24BSW_D	2716226	S	69	3	72	0.00000
Pusillimonas thiosulfatoxidans	2028345	S	59	5	64	0.00000
Orrella dioscoreae	1851544	S	173	32	205	0.00001
Castellaniella defragrans	75697	S	140	46	186	0.00001
Advenella kashmirensis	310575	S	65	2	67	0.00000
Advenella mimigardefordensis	302406	S	51	1	52	0.00000
Kerstersia gyiorum	206506	S	107	14	121	0.00001
Taylorella equigenitalis	29575	S	36	15	51	0.00000
Taylorella asinigenitalis	84590	S	15	0	15	0.00000
Oligella ureolytica	90244	S	25	6	31	0.00000
Oligella urethralis	90245	S	11	1	12	0.00000
Paenalcaligenes hominis	643674	S	31	0	31	0.00000
Algicoccus marinus	2163011	S	30	2	32	0.00000
Pelistega ratti	2652177	S	29	1	30	0.00000
Basilea psittacipulmonis	1472345	S	9	0	9	0.00000
Sutterella megalosphaeroides	2494234	S	37	2	39	0.00000
Sutterella faecalis	2584944	S	32	1	33	0.00000
Sutterella wadsworthensis	40545	S	12	0	12	0.00000
Turicimonas muris	1796652	S	28	0	28	0.00000
Azoarcus sp. M9-3-2	2016596	S	212	12	224	0.00001
Azoarcus sp. DD4	2027405	S	189	65	254	0.00002
Azoarcus sp. KH32C	748247	S	165	10	175	0.00001
Azoarcus sp. CIB	198107	S	154	43	197	0.00001
Azoarcus sp. DN11	356837	S	123	29	152	0.00001
Azoarcus communis	41977	S	274	49	323	0.00002
Azoarcus olearius	418699	S	250	48	298	0.00002
Azoarcus pumilus	2067960	S	148	17	165	0.00001
Thauera sp. MZ1T	85643	S	200	124	324	0.00002
Thauera sp. K11	2005884	S	175	54	229	0.00002
Thauera humireducens	1134435	S	185	37	222	0.00001
Thauera chlorobenzoica	96773	S	106	44	150	0.00001
Thauera aromatica	59405	S	102	68	170	0.00001
Thauera hydrothermalis	2184083	S	85	11	96	0.00001
Azospira sp. I09	1765049	S	327	385	712	0.00005
Azospira restricta	404405	S	225	49	274	0.00002
Azospira oryzae	146939	S	155	133	288	0.00002
Oryzomicrobium terrae	1735038	S	358	27	385	0.00003
Aromatoleum aromaticum	551760	S	132	17	149	0.00001
Aromatoleum petrolei	76116	S	131	32	163	0.00001
Aromatoleum bremense	76115	S	67	12	79	0.00001
Niveibacterium sp. HC41	2811415	S	165	7	172	0.00001
Rugosibacter aromaticivorans	1565605	S	67	5	72	0.00000
Dechloromonas sp. TW-R-39-2	2654218	S	190	10	200	0.00001
Dechloromonas sp. HYN0024	2231055	S	104	5	109	0.00001
Dechloromonas aromatica	259537	S	254	13	267	0.00002
Fluviibacter phosphoraccumulans	1751046	S	69	11	80	0.00001
Chromobacterium vaccinii	1108595	S	169	32	201	0.00001
Chromobacterium paludis	2605945	S	125	22	147	0.00001
Chromobacterium violaceum	536	S	119	33	152	0.00001
Chromobacterium phragmitis	2202141	S	97	20	117	0.00001
Chromobacterium sp. ATCC 53434	2059672	S	51	7	58	0.00000
Chromobacterium sp. Rain0013	2292447	S	40	26	66	0.00000
Chromobacterium rhizoryzae	1778675	S	41	145	186	0.00001
Chromobacterium haemolyticum	394935	S	26	126	152	0.00001
Iodobacter sp. H11R3	2496266	S	41	7	48	0.00000
Iodobacter fluviatilis	537	S	28	4	32	0.00000
Aquitalea aquatilis	1537400	S	118	19	137	0.00001
Aquitalea denitrificans	519081	S	108	34	142	0.00001
Aquitalea sp. USM4	1590041	S	81	27	108	0.00001
Aquitalea magnusonii	332411	S	49	17	66	0.00000
Pseudogulbenkiania sp. NH8B	748280	S	206	29	235	0.00002
Vogesella sp. LIG4	1192162	S	188	16	204	0.00001
Laribacter hongkongensis	168471	S	161	40	201	0.00001
Aquaspirillum sp. LM1	1938604	S	152	8	160	0.00001
Jeongeupia sp. USM3	1906741	S	72	7	79	0.00001
Jeongeupia sp. HS-3	1009682	S	50	4	54	0.00000
Chitinibacter sp. 2T18	2739434	S	50	50	100	0.00001
Chitinibacter fontanus	1737446	S	27	15	42	0.00000
Microvirgula aerodenitrificans	57480	S	101	7	108	0.00001
Deefgea sp. D17	2739061	S	36	3	39	0.00000
Vitreoscilla filiformis	63	S	651	68	719	0.00005
Vitreoscilla sp. C1	96942	S	13	0	13	0.00000
Neisseria sp. oral taxon 014	641148	S	25	4	29	0.00000
Neisseria sp. KEM232	655307	S	22	1	23	0.00000
Neisseria sp. ZJ785	2709396	S	11	2	13	0.00000
Neisseria sp. 10022	1853276	S	6	1	7	0.00000
Neisseria meningitidis	487	S	49	170	219	0.00001
Neisseria animaloris	326522	S	40	3	43	0.00000
Neisseria elongata	495	S	34	6	40	0.00000
Neisseria lactamica	486	S	32	12	44	0.00000
Neisseria musculi	1815583	S	31	1	32	0.00000
Neisseria dentiae	194197	S	28	1	29	0.00000
Neisseria wadsworthii	607711	S	27	2	29	0.00000
Neisseria shayeganii	607712	S	25	1	26	0.00000
Neisseria bacilliformis	267212	S	23	2	25	0.00000
Neisseria weaveri	28091	S	21	2	23	0.00000
Neisseria zoodegmatis	326523	S	21	2	23	0.00000
Neisseria subflava	28449	S	18	3	21	0.00000
Neisseria sicca	490	S	17	4	21	0.00000
Neisseria zalophi	640030	S	16	0	16	0.00000
Neisseria animalis	492	S	13	0	13	0.00000
Neisseria chenwenguii	1853278	S	11	0	11	0.00000
Neisseria gonorrhoeae	485	S	10	3	13	0.00000
Neisseria cinerea	483	S	10	2	12	0.00000
Neisseria canis	493	S	8	0	8	0.00000
Neisseria flavescens	484	S	7	1	8	0.00000
Neisseria mucosa	488	S	6	2	8	0.00000
Neisseria brasiliensis	2666100	S	4	1	5	0.00000
Neisseria polysaccharea	489	S	1	0	1	0.00000
Chitinolyticbacter meiyuanensis	682798	S	163	7	170	0.00001
Crenobacter cavernae	2290923	S	122	15	137	0.00001
Kingella oralis	505	S	35	3	38	0.00000
Kingella denitrificans	502	S	25	8	33	0.00000
Kingella kingae	504	S	25	2	27	0.00000
Eikenella corrodens	539	S	30	13	43	0.00000
Eikenella exigua	2528037	S	19	11	30	0.00000
Snodgrassella alvi	1196083	S	26	2	28	0.00000
Conchiformibius steedae	153493	S	21	1	22	0.00000
Simonsiella muelleri	72	S	18	1	19	0.00000
Alysiella filiformis	194196	S	14	1	15	0.00000
Denitratisoma sp. DHT3	1981880	S	187	94	281	0.00002
Denitratisoma oestradiolicum	311182	S	139	15	154	0.00001
Methyloversatilis sp. RAC08	1842540	S	272	15	287	0.00002
Sulfuritalea hydrogenivorans	748811	S	169	12	181	0.00001
Sterolibacterium denitrificans	157592	S	116	20	136	0.00001
Methylotenera mobilis	359408	S	192	20	212	0.00001
Methylotenera versatilis	1055487	S	93	10	103	0.00001
Methylophilus sp. TWE2	1662285	S	89	6	95	0.00001
Methylophilus medardicus	2588534	S	60	5	65	0.00000
Methylovorus sp. MP688	887061	S	50	34	84	0.00001
Methylovorus glucosotrophus	266009	S	49	29	78	0.00001
Candidatus Methylopumilus turicensis	1581680	S	47	4	51	0.00000
Candidatus Methylopumilus universalis	2588536	S	39	7	46	0.00000
Candidatus Methylopumilus planktonicus	1581557	S	24	5	29	0.00000
Candidatus Methylopumilus rimovensis	2588535	S	23	1	24	0.00000
Methylobacillus flagellatus	405	S	48	7	55	0.00000
Nitrosomonas sp. Is79A3	261292	S	193	7	200	0.00001
Nitrosomonas sp. AL212	153948	S	13	9	22	0.00000
Nitrosomonas communis	44574	S	62	1	63	0.00000
Nitrosomonas eutropha	916	S	37	7	44	0.00000
Nitrosomonas ureae	44577	S	37	12	49	0.00000
Nitrosomonas stercoris	1444684	S	33	6	39	0.00000
Nitrosomonas europaea	915	S	23	2	25	0.00000
Nitrosospira lacus	1288494	S	43	1	44	0.00000
Nitrosospira multiformis	1231	S	25	0	25	0.00000
Nitrosospira briensis	35799	S	18	0	18	0.00000
Sulfuriferula nivalis	2675298	S	75	6	81	0.00001
Sulfuriferula plumbiphila	171865	S	74	8	82	0.00001
Sulfuriferula sp. AH1	1985873	S	74	12	86	0.00001
Sulfurimicrobium lacus	2715678	S	139	11	150	0.00001
