name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Halomonas sp. JS92-SW72	2306583	S	1937	251	2188	0.0028359087
Staphylococcus hominis	1290	S	1777	299	2076	0.0026907434
Variovorax sp. 38R	2774875	S	1195	872	2067	0.0026790783
Variovorax sp. PMC12	2126319	S	84	1918	2002	0.0025948306
Rhodoferax koreense	1842727	S	1348	631	1979	0.0025650198
Leptothrix cholodnii	34029	S	1579	344	1923	0.0024924371
Anabaena sp. YBS01	2490939	S	293	1615	1908	0.0024729954
Schlegelella thermodepolymerans	215580	S	1551	318	1869	0.0024224467
Delftia sp. KV29	1170710	S	20	1817	1837	0.0023809709
Planktothrix agardhii	1160	S	1007	809	1816	0.0023537524
Rubrivivax gelatinosus	28068	S	1482	306	1788	0.0023174611
Acidovorax sp. RAC01	1842533	S	1305	470	1775	0.0023006115
Rhizobacter gummiphilus	946333	S	1530	211	1741	0.0022565435
Roseateles depolymerans	76731	S	1482	211	1693	0.0021943297
Diaphorobacter sp. JS3051	2792224	S	100	1587	1687	0.0021865530
Kytococcus sedentarius	1276	S	1421	237	1658	0.0021489656
Micrococcus luteus	1270	S	760	833	1593	0.0020647178
Comamonas aquatica	225991	S	1257	297	1554	0.0020141692
Stenotrophomonas maltophilia	40324	S	982	564	1546	0.0020038002
Acidovorax sp. 1608163	2478662	S	1389	151	1540	0.0019960235
Ottowia oryzae	2109914	S	1407	130	1537	0.0019921351
Mitsuaria sp. 7	1658665	S	1331	206	1537	0.0019921351
Acidovorax avenae	80867	S	1062	462	1524	0.0019752856
Acinetobacter baumannii	470	S	355	1142	1497	0.0019402904
Achromobacter xylosoxidans	85698	S	774	721	1495	0.0019376981
Salmonella enterica	28901	S	216	1274	1490	0.0019312175
Cupriavidus taiwanensis	164546	S	964	488	1452	0.0018819650
Flavobacterium phage vB_FspS_filifjonk9-1	2686245	S	579	872	1451	0.0018806689
Limnohabitans sp. 63ED37-2	1678128	S	1349	96	1445	0.0018728922
Hydrogenophaga sp. BPS33	2651974	S	996	448	1444	0.0018715961
Variovorax sp. PAMC26660	2762322	S	1276	144	1420	0.0018404892
Clostridium botulinum	1491	S	1120	279	1399	0.0018132707
Ramlibacter tataouinensis	94132	S	1234	130	1364	0.0017679065
Pseudomonas putida	303	S	887	477	1364	0.0017679065
Hydrogenophaga sp. PBL-H3	434010	S	790	566	1356	0.0017575376
Diaphorobacter sp. JS3050	2735554	S	79	1259	1338	0.0017342074
Janthinobacterium sp. HH102	1537274	S	545	793	1338	0.0017342074
Delftia lacustris	558537	S	248	1080	1328	0.0017212462
Cloacibacterium normanense	237258	S	1186	137	1323	0.0017147656
Methylibium petroleiphilum	105560	S	744	569	1313	0.0017018045
Inhella inkyongensis	392593	S	1171	127	1298	0.0016823627
Variovorax sp. PDNC026	2811425	S	71	1198	1269	0.0016447752
Ralstonia solanacearum	305	S	805	438	1243	0.0016110761
Acidovorax ebreus	721785	S	130	1103	1233	0.0015981149
Pseudomonas fluorescens	294	S	965	265	1230	0.0015942266
Janthinobacterium agaricidamnosum	55508	S	589	628	1217	0.0015773770
Moraxella osloensis	34062	S	1153	53	1206	0.0015631197
Curvibacter sp. AEP1-3	1844971	S	1163	39	1202	0.0015579352
Rhodoferax sediminis	2509614	S	1102	83	1185	0.0015359012
Lysobacter enzymogenes	69	S	1073	94	1167	0.0015125711
Diaphorobacter polyhydroxybutyrativorans	1546149	S	173	986	1159	0.0015022021
Comamonas thiooxydans	363952	S	596	554	1150	0.0014905370
Hydrogenophaga sp. RAC07	1842537	S	891	246	1137	0.0014736875
Hydrogenophaga sp. NH-16	2184519	S	454	673	1127	0.0014607263
Rhodococcus sp. YL-1	1045808	S	261	859	1120	0.0014516535
Rhodoferax sp. BAB1	2741720	S	953	148	1101	0.0014270272
Polaromonas naphthalenivorans	216465	S	983	113	1096	0.0014205466
Rhodoferax sp. AJA081-3	2752316	S	1012	63	1075	0.0013933281
Methylibium sp. Pch-M	2082386	S	568	506	1074	0.0013920320
Pedobacter sp. SW-16	2766984	S	888	181	1069	0.0013855514
Sphingobium yanoikuyae	13690	S	520	548	1068	0.0013842553
Urbifossiella limnaea	2528023	S	963	89	1052	0.0013635174
Corynebacterium tuberculostearicum	38304	S	828	182	1010	0.0013090804
Rhodopseudomonas palustris	1076	S	835	161	996	0.0012909347
Sphingomonas melonis	152682	S	326	648	974	0.0012624201
Flavobacterium phage Fpv3	1814284	S	3	946	949	0.0012300171
Polynucleobacter difficilis	556054	S	916	27	943	0.0012222404
Variovorax sp. WDL1	207745	S	538	404	942	0.0012209442
Flavobacterium psychrophilum	96345	S	741	200	941	0.0012196481
Acidovorax sp. HDW3	2714923	S	786	151	937	0.0012144637
Variovorax sp. PAMC 28711	1795631	S	869	56	925	0.0011989102
Shigella sonnei	624	S	5	920	925	0.0011989102
Hydrogenophaga pseudoflava	47421	S	443	481	924	0.0011976141
Rhodoferax saidenbachensis	1484693	S	846	66	912	0.0011820607
Microcystis aeruginosa	1126	S	791	121	912	0.0011820607
Burkholderia pseudomallei	28450	S	339	570	909	0.0011781723
Bibersteinia trehalosi	47735	S	21	879	900	0.0011665072
Polaromonas sp. JS666	296591	S	856	41	897	0.0011626189
Hydrogenophaga sp. BA0156	2716225	S	639	248	887	0.0011496577
Sorangium cellulosum	56	S	812	61	873	0.0011315120
Acidovorax monticola	1926868	S	742	129	871	0.0011289198
Hydrogenophaga sp. YM1	2806262	S	661	198	859	0.0011133664
Cupriavidus basilensis	68895	S	609	248	857	0.0011107741
Variovorax sp. HW608	1034889	S	800	54	854	0.0011068858
Ralstonia pickettii	329	S	596	258	854	0.0011068858
Hydrogenophaga sp. PBC	795665	S	578	272	850	0.0011017013
Ottowia sp. 27C	2816950	S	788	59	847	0.0010978129
Paenarthrobacter sp. YJN-D	2735317	S	639	202	841	0.0010900362
Pedobacter sp. G11	2482728	S	741	94	835	0.0010822595
Pseudomonas alcaligenes	43263	S	678	150	828	0.0010731867
Pseudomonas stutzeri	316	S	687	135	822	0.0010654099
Tsukamurella paurometabola	2061	S	699	113	812	0.0010524488
Acidovorax antarcticus	2743470	S	604	200	804	0.0010420798
Simplicispira suum	2109915	S	659	143	802	0.0010394876
Limnoglobus roseus	2598579	S	756	41	797	0.0010330070
Polaromonas sp. SP1	2268087	S	1	794	795	0.0010304147
Pedobacter sp. HDW13	2714940	S	703	88	791	0.0010252303
Melaminivora sp. SC2-9	2109913	S	567	218	785	0.0010174535
Microbacterium sp. PM5	2014534	S	708	75	783	0.0010148613
Bradyrhizobium diazoefficiens	1355477	S	362	416	778	0.0010083807
Variovorax sp. PBL-H6	434009	S	436	340	776	0.0010057885
Pulveribacter suum	2116657	S	654	116	770	0.0009980118
Delftia tsuruhatensis	180282	S	177	577	754	0.0009772738
Variovorax sp. RA8	662548	S	487	257	744	0.0009643127
Staphylococcus epidermidis	1282	S	569	166	735	0.0009526476
Buchnera aphidicola	9	S	721	13	734	0.0009513515
Staphylococcus sp. T93	2799681	S	4	721	725	0.0009396864
Vitreoscilla filiformis	63	S	651	68	719	0.0009319097
Comamonas serinivorans	1082851	S	639	77	716	0.0009280213
Blattabacterium cuenoti	1653831	S	635	78	713	0.0009241330
Azospira sp. I09	1765049	S	327	385	712	0.0009228368
Comamonas koreensis	160825	S	603	107	710	0.0009202446
Comamonas kerstersii	225992	S	574	121	695	0.0009008028
Rhodococcus sp. NJ-530	2490853	S	143	548	691	0.0008956183
Janthinobacterium sp. LM6	1938606	S	490	188	678	0.0008787688
[Micrococcus] candicans	946432	S	627	42	669	0.0008671037
Clostridioides difficile	1496	S	297	372	669	0.0008671037
Variovorax sp. RKNM96	2681552	S	544	117	661	0.0008567348
Kaistella jeonii	266749	S	629	30	659	0.0008541425
Hydrogenophaga sp. PAMC20947	2565558	S	637	19	656	0.0008502542
Hydrogenophaga crassostreae	1763535	S	636	17	653	0.0008463658
Variovorax sp. PBS-H4	434008	S	474	177	651	0.0008437736
Burkholderia sp. 2002721687	1468409	S	2	642	644	0.0008347007
Xylophilus rhododendri	2697032	S	536	106	642	0.0008321085
Pedobacter roseus	336820	S	494	144	638	0.0008269240
Bradyrhizobium erythrophlei	1437360	S	608	27	635	0.0008230357
Kocuria palustris	71999	S	532	99	631	0.0008178512
blood disease bacterium A2-HR MARDI	1944648	S	17	612	629	0.0008152590
Brevibacterium luteolum	199591	S	505	121	626	0.0008113706
Rhodoferax antarcticus	81479	S	595	30	625	0.0008100745
Acaryochloris marina	155978	S	619	4	623	0.0008074822
Rhodoferax ferrireducens	192843	S	595	27	622	0.0008061861
Dermacoccus nishinomiyaensis	1274	S	519	102	621	0.0008048900
Burkholderia cenocepacia	95486	S	233	383	616	0.0007984094
Citrobacter freundii	546	S	200	413	613	0.0007945210
Flavobacterium phage vB_FspS_tooticki6-1	2686279	S	145	468	613	0.0007945210
Rhodoferax sp. PAMC29310	2822760	S	545	61	606	0.0007854482
Cupriavidus metallidurans	119219	S	353	251	604	0.0007828560
Janthinobacterium lividum	29581	S	300	299	599	0.0007763754
Cupriavidus necator	106590	S	485	109	594	0.0007698948
Tsukamurella tyrosinosolvens	57704	S	448	145	593	0.0007685987
Hylemonella gracilis	80880	S	559	32	591	0.0007660064
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	S	485	104	589	0.0007634142
Sphingomonas koreensis	93064	S	389	193	582	0.0007543414
Variovorax sp. PAMC28562	2762323	S	562	18	580	0.0007517491
Pseudomonas chlororaphis	587753	S	445	135	580	0.0007517491
Comamonas sp. NLF-7-7	2597701	S	459	117	576	0.0007465646
Ralstonia mannitolilytica	105219	S	350	210	560	0.0007258267
Vibrio anguillarum	55601	S	530	30	560	0.0007258267
Verminephrobacter eiseniae	364317	S	539	19	558	0.0007232345
Diaphorobacter sp. HDW4B	2714925	S	525	27	552	0.0007154578
Rhodococcus sp. 008	1723645	S	108	441	549	0.0007115694
Acinetobacter johnsonii	40214	S	266	260	526	0.0006817587
Myroides odoratimimus	76832	S	228	298	526	0.0006817587
Corynebacterium glutamicum	1718	S	9	505	514	0.0006662052
Gemmata obscuriglobus	114	S	455	55	510	0.0006610208
Thermocrinis ruber	75906	S	508	0	508	0.0006584285
Achromobacter spanius	217203	S	409	92	501	0.0006493557
Variovorax sp. PBL-E5	434014	S	200	300	500	0.0006480596
Pedobacter sp. KBS0701	2578106	S	400	97	497	0.0006441712
Salinicoccus halodurans	407035	S	462	30	492	0.0006376906
Flavobacterium nackdongense	2547394	S	466	26	492	0.0006376906
Thiomonas sp. OC7	2493107	S	2	489	491	0.0006363945
Methylorubrum extorquens	408	S	305	184	489	0.0006338023
Delftia sp. Cs1-4	742013	S	167	321	488	0.0006325062
Ralstonia insidiosa	190721	S	377	111	488	0.0006325062
Bradyrhizobium lablabi	722472	S	205	282	487	0.0006312100
Acidovorax cattleyae	80868	S	321	162	483	0.0006260256
Frigoriglobus tundricola	2774151	S	402	79	481	0.0006234333
Calothrix parasitica	1973486	S	473	6	479	0.0006208411
Aeromonas dhakensis	196024	S	339	138	477	0.0006182488
Roseimicrobium sp. ORNL1	2711231	S	458	18	476	0.0006169527
Collimonas fungivorans	158899	S	413	59	472	0.0006117682
Janthinobacterium tructae	2590869	S	340	127	467	0.0006052876
Microbacterium hominis	162426	S	386	81	467	0.0006052876
Propionibacterium sp. oral taxon 193	671223	S	398	69	467	0.0006052876
Sphingorhabdus lacus	392610	S	460	4	464	0.0006013993
Clostridium perfringens	1502	S	434	27	461	0.0005975109
Pseudobacter ginsenosidimutans	661488	S	432	29	461	0.0005975109
Cupriavidus pauculus	82633	S	380	80	460	0.0005962148
Pedobacter sp. JBR3-12	2789740	S	432	26	458	0.0005936226
Pseudoxanthomonas mexicana	128785	S	396	61	457	0.0005923265
Cupriavidus oxalaticus	96344	S	346	108	454	0.0005884381
Janthinobacterium svalbardensis	368607	S	331	119	450	0.0005832536
Serratia marcescens	615	S	240	209	449	0.0005819575
Acidovorax citrulli	80869	S	258	190	448	0.0005806614
Azospirillum brasilense	192	S	285	161	446	0.0005780691
Enterobacter hormaechei	158836	S	89	356	445	0.0005767730
Herbaspirillum rubrisubalbicans	80842	S	349	95	444	0.0005754769
Flavobacterium johnsoniae	986	S	331	113	444	0.0005754769
Sphingopyxis sp. 113P3	292913	S	328	115	443	0.0005741808
Planktothrix rubescens	59512	S	270	169	439	0.0005689963
Tabrizicola piscis	2494374	S	416	21	437	0.0005664041
Diaphorobacter ruginosibacter	1715720	S	402	33	435	0.0005638118
Sphingopyxis macrogoltabida	33050	S	337	98	435	0.0005638118
Streptomyces venezuelae	54571	S	398	37	435	0.0005638118
Epilithonimonas vandammei	2487072	S	219	216	435	0.0005638118
Burkholderia multivorans	87883	S	322	111	433	0.0005612196
Kocuria rhizophila	72000	S	236	197	433	0.0005612196
Comamonas piscis	1562974	S	395	37	432	0.0005599235
Massilia sp. WG5	1707785	S	261	170	431	0.0005586274
Bradyrhizobium sp. CCBAU 051011	858422	S	387	42	429	0.0005560351
Corynebacterium sp. zg-917	2763010	S	390	37	427	0.0005534429
Agrobacterium tumefaciens	358	S	281	145	426	0.0005521468
Achromobacter denitrificans	32002	S	268	155	423	0.0005482584
Lactococcus lactis	1358	S	162	260	422	0.0005469623
Methylorubrum populi	223967	S	330	89	419	0.0005430739
Herbaspirillum seropedicae	964	S	321	95	416	0.0005391856
Cereibacter sphaeroides	1063	S	388	28	416	0.0005391856
Prochlorococcus marinus	1219	S	355	60	415	0.0005378895
Pandoraea pnomenusa	93220	S	290	121	411	0.0005327050
Alcaligenes faecalis	511	S	299	106	405	0.0005249283
Paracoccus yeei	147645	S	199	204	403	0.0005223360
Polynucleobacter necessarius	576610	S	388	13	401	0.0005197438
Pedobacter suwonensis	332999	S	331	68	399	0.0005171515
Verrucomicrobium spinosum	2736	S	358	41	399	0.0005171515
Collimonas pratensis	279113	S	339	56	395	0.0005119671
Duganella sp. GN2-R2	2728020	S	318	77	395	0.0005119671
Sphingopyxis fribergensis	1515612	S	323	68	391	0.0005067826
Variovorax sp. SRS16	282217	S	175	213	388	0.0005028942
Burkholderia gladioli	28095	S	340	48	388	0.0005028942
Bordetella petrii	94624	S	213	174	387	0.0005015981
Flavobacterium sp. SLB02	2665645	S	307	80	387	0.0005015981
Flavobacterium sp. KBS0721	1179672	S	287	100	387	0.0005015981
Oryzomicrobium terrae	1735038	S	358	27	385	0.0004990059
Herbaspirillum robiniae	2014887	S	313	69	382	0.0004951175
Nostoc sp. CENA543	1869241	S	368	12	380	0.0004925253
Ottowia sp. oral taxon 894	1658672	S	361	18	379	0.0004912292
Pseudomonas tolaasii	29442	S	326	53	379	0.0004912292
Nostoc carneum	374162	S	260	118	378	0.0004899330
Chryseobacterium manosquense	2754694	S	131	247	378	0.0004899330
Luteolibacter luteus	2728835	S	371	5	376	0.0004873408
Bosea sp. ANAM02	2020412	S	301	74	375	0.0004860447
Flavobacterium phage vB_FspS_mymlan6-1	2686266	S	104	270	374	0.0004847486
Bradyrhizobium elkanii	29448	S	13	358	371	0.0004808602
Massilia armeniaca	2072590	S	241	127	368	0.0004769719
Kaistella flava (ex Peng et al. 2021)	2038776	S	334	34	368	0.0004769719
Bacillus thuringiensis	1428	S	206	160	366	0.0004743796
Thiomonas sp. X19	1050370	S	354	11	365	0.0004730835
Nesterenkonia sp. NBAIMH1	2600320	S	360	5	365	0.0004730835
Bradyrhizobium paxllaeri	190148	S	327	37	364	0.0004717874
Candidatus Planktophila sulfonica	1884904	S	342	19	361	0.0004678990
Bordetella bronchiseptica	518	S	91	269	360	0.0004666029
Bradyrhizobium icense	1274631	S	331	29	360	0.0004666029
Methylobacterium sp. CLZ	2696060	S	4	355	359	0.0004653068
Caulobacter vibrioides	155892	S	284	74	358	0.0004640107
Vibrio cholerae	666	S	48	309	357	0.0004627145
Rickettsia endosymbiont of Ixodes pacificus	1133329	S	286	70	356	0.0004614184
Massilia sp. LPB0304	2769491	S	213	142	355	0.0004601223
Serpentinomonas raichei	1458425	S	286	67	353	0.0004575301
Fusobacterium nucleatum	851	S	253	99	352	0.0004562339
Herbaspirillum huttiense	863372	S	261	87	348	0.0004510495
Rhizobium leguminosarum	384	S	267	80	347	0.0004497533
Achromobacter ruhlandii	72557	S	8	338	346	0.0004484572
Bosea sp. RAC05	1842539	S	292	54	346	0.0004484572
Cupriavidus pinatubonensis	248026	S	228	116	344	0.0004458650
Sphingopyxis sp. EG6	1874061	S	266	78	344	0.0004458650
Bordetella hinzii	103855	S	280	62	342	0.0004432728
Cupriavidus campinensis	151783	S	254	86	340	0.0004406805
Sphingobium hydrophobicum	1673076	S	196	144	340	0.0004406805
Serpentinomonas mccroryi	1458426	S	273	64	337	0.0004367922
Rhizobium pusense	648995	S	96	240	336	0.0004354960
Pseudomonas citronellolis	53408	S	239	96	335	0.0004341999
Labilithrix luteola	1391654	S	327	7	334	0.0004329038
Xanthomonas campestris	339	S	316	16	332	0.0004303116
Jeotgalicoccus saudimassiliensis	1461582	S	324	8	332	0.0004303116
Flavobacterium columnare	996	S	278	53	331	0.0004290154
Mycobacteroides chelonae	1774	S	168	162	330	0.0004277193
Burkholderia ubonensis	101571	S	115	214	329	0.0004264232
Stenotrophomonas acidaminiphila	128780	S	187	140	327	0.0004238310
Gemmata sp. SH-PL17	1630693	S	214	113	327	0.0004238310
Thiomonas intermedia	926	S	270	54	324	0.0004199426
Thauera sp. MZ1T	85643	S	200	124	324	0.0004199426
Azoarcus communis	41977	S	274	49	323	0.0004186465
Limnohabitans sp. 103DPR2	1678129	S	306	16	322	0.0004173504
Xanthomonas citri	346	S	271	51	322	0.0004173504
Minicystis rosea	888845	S	305	17	322	0.0004173504
Janthinobacterium sp. PLB02	2808899	S	130	189	319	0.0004134620
Sphingomonas alpina	653931	S	312	5	317	0.0004108698
Anabaena cylindrica	1165	S	300	14	314	0.0004069814
Flavobacterium sp. M31R6	2739062	S	279	35	314	0.0004069814
Paraflavitalea soli	2315862	S	296	18	314	0.0004069814
Bordetella genomosp. 13	463040	S	229	83	312	0.0004043892
Nostoc sphaeroides	446679	S	262	50	312	0.0004043892
Rhodococcus sp. BH4	1807790	S	60	249	309	0.0004005008
Streptococcus phage SpSL1	1566990	S	95	212	307	0.0003979086
Pseudomonas mendocina	300	S	272	30	302	0.0003914280
Duganella sp. AF9R3	2728021	S	269	32	301	0.0003901319
Pseudomonas syringae	317	S	195	106	301	0.0003901319
Staphylococcus capitis	29388	S	250	51	301	0.0003901319
Sphingobacterium multivorum	28454	S	137	164	301	0.0003901319
Rhizobium sp. N113	1703960	S	2	298	300	0.0003888357
Chryseobacterium indoltheticum	254	S	269	31	300	0.0003888357
Chryseobacterium indologenes	253	S	236	64	300	0.0003888357
Nocardioides sp. HDW12B	2714939	S	260	39	299	0.0003875396
Azoarcus olearius	418699	S	250	48	298	0.0003862435
Brevibacterium sp. CS2	2575923	S	251	47	298	0.0003862435
Flavobacterium sp. MDT1-60	1979344	S	250	47	297	0.0003849474
Massilia putida	1141883	S	221	74	295	0.0003823552
Archangium violaceum	83451	S	260	35	295	0.0003823552
Massilia violaceinigra	2045208	S	229	65	294	0.0003810590
Bradyrhizobium sp. CCBAU 51765	1325102	S	238	56	294	0.0003810590
Noviherbaspirillum sp. UKPF54	2601898	S	270	22	292	0.0003784668
Collimonas arenae	279058	S	262	27	289	0.0003745784
Tardiphaga robiniae	943830	S	267	22	289	0.0003745784
Azospira oryzae	146939	S	155	133	288	0.0003732823
Achromobacter sp. AONIH1	1758194	S	175	112	287	0.0003719862
Methyloversatilis sp. RAC08	1842540	S	272	15	287	0.0003719862
Rhodococcus sp. PSBB049	2812863	S	17	270	287	0.0003719862
Lacibacter sp. S13-6-6	2760713	S	279	7	286	0.0003706901
Flavobacterium sp. HYN0086	2249356	S	219	66	285	0.0003693940
Clostridium sporogenes	1509	S	93	191	284	0.0003680978
Gemmobacter sp. HYN0069	2169400	S	254	29	283	0.0003668017
Gemmata massiliana	1210884	S	192	90	282	0.0003655056
Denitratisoma sp. DHT3	1981880	S	187	94	281	0.0003642095
Sphingomonas sp. AAP5	1523415	S	243	37	280	0.0003629134
Sinorhizobium fredii	380	S	176	103	279	0.0003616172
Sphingomonas sp. FARSPH	2219696	S	188	91	279	0.0003616172
Enterobacter cloacae	550	S	132	145	277	0.0003590250
Massilia albidiflava	321983	S	199	76	275	0.0003564328
Stenotrophomonas sp. CW117	2775920	S	30	245	275	0.0003564328
Flavobacterium sp. Sr18	935222	S	248	27	275	0.0003564328
Panacibacter ginsenosidivorans	1813871	S	269	6	275	0.0003564328
Azospira restricta	404405	S	225	49	274	0.0003551366
Microbacterium sp. No. 7	1714373	S	214	60	274	0.0003551366
Chryseobacterium aureum	2497456	S	248	26	274	0.0003551366
Burkholderia cepacia	292	S	144	129	273	0.0003538405
Acinetobacter haemolyticus	29430	S	214	58	272	0.0003525444
Rhodococcus sp. AQ5-07	2054902	S	74	197	271	0.0003512483
Actinoplanes sp. SE50	2033844	S	1	269	270	0.0003499522
Massilia lutea	321985	S	210	57	267	0.0003460638
Dechloromonas aromatica	259537	S	254	13	267	0.0003460638
Sphingomonas panacisoli	1813879	S	257	7	264	0.0003421755
Paraburkholderia aromaticivorans	2026199	S	199	64	263	0.0003408793
Nocardia asteroides	1824	S	215	48	263	0.0003408793
Bordetella parapertussis	519	S	43	219	262	0.0003395832
Sphingomonas sp. MM-1	745310	S	128	134	262	0.0003395832
Sphingomonas wittichii	160791	S	183	79	262	0.0003395832
Sphingobium sp. YG1	2082188	S	200	62	262	0.0003395832
Clavibacter michiganensis	28447	S	217	45	262	0.0003395832
Streptomyces coelicolor	1902	S	14	248	262	0.0003395832
Calothrix sp. NIES-2098	1954171	S	156	106	262	0.0003395832
Acinetobacter lwoffii	28090	S	119	142	261	0.0003382871
Burkholderia vietnamiensis	60552	S	81	179	260	0.0003369910
Proteus mirabilis	584	S	183	77	260	0.0003369910
Massilia sp. NR 4-1	1678028	S	214	45	259	0.0003356949
Herbaspirillum frisingense	92645	S	208	51	259	0.0003356949
Aeromonas veronii	654	S	200	59	259	0.0003356949
Sphingopyxis granuli	267128	S	61	197	258	0.0003343987
Flavobacterium sp. CLA17	2724135	S	223	35	258	0.0003343987
Methylobacterium aquaticum	270351	S	220	37	257	0.0003331026
Brevundimonas diminuta	293	S	122	135	257	0.0003331026
Calothrix brevissima	938406	S	223	34	257	0.0003331026
Solimonas sp. K1W22B-7	2303331	S	254	2	256	0.0003318065
Clostridium beijerinckii	1520	S	167	89	256	0.0003318065
Pigmentiphaga aceris	1940612	S	247	7	254	0.0003292143
Azoarcus sp. DD4	2027405	S	189	65	254	0.0003292143
Aminobacter sp. MDW-2	2666139	S	45	209	254	0.0003292143
Brevibacillus laterosporus	1465	S	75	179	254	0.0003292143
Lactococcus cremoris	1359	S	184	70	254	0.0003292143
Massilia sp. YMA4	1593482	S	149	104	253	0.0003279181
Myxococcus xanthus	34	S	188	65	253	0.0003279181
Novosphingobium ginsenosidimutans	1176536	S	245	7	252	0.0003266220
Flavobacterium sangjuense	2518177	S	240	12	252	0.0003266220
Sphingomonas sp. CL5.1	2653203	S	214	37	251	0.0003253259
Flavobacterium sp. 140616W15	2478552	S	215	36	251	0.0003253259
Opitutus sp. GAS368	1882749	S	226	24	250	0.0003240298
Acinetobacter pittii	48296	S	118	131	249	0.0003227337
Sphingomonas sp. IC081	304378	S	68	181	249	0.0003227337
Flavobacterium anhuiense	459526	S	173	76	249	0.0003227337
Massilia sp. CCM 8941	2765360	S	181	67	248	0.0003214376
Bordetella genomosp. 9	1416803	S	217	31	248	0.0003214376
Chryseobacterium shandongense	1493872	S	174	72	246	0.0003188453
Aquisphaera giovannonii	406548	S	207	39	246	0.0003188453
Rathayibacter festucae	110937	S	147	98	245	0.0003175492
Sphingobium amiense	135719	S	99	145	244	0.0003162531
Flavobacterium branchiophilum	55197	S	231	12	243	0.0003149570
Sphingomonas sp. DH-S5	2759526	S	232	10	242	0.0003136608
Enterococcus faecium	1352	S	122	120	242	0.0003136608
Fischerella sp. NIES-4106	2005456	S	227	15	242	0.0003136608
Paraburkholderia phytofirmans	261302	S	168	73	241	0.0003123647
Pasteurella multocida	747	S	189	52	241	0.0003123647
Sphingopyxis sp. PAMC25046	2565556	S	194	47	241	0.0003123647
Hymenobacter sedentarius	1411621	S	235	6	241	0.0003123647
Bordetella sp. N	1746199	S	222	17	239	0.0003097725
Sphingomonas sp. HMP9	1517554	S	199	40	239	0.0003097725
Massilia oculi	945844	S	204	34	238	0.0003084764
Sphingopyxis sp. MG	1866325	S	46	192	238	0.0003084764
Janibacter indicus	857417	S	145	93	238	0.0003084764
Nostoc sp. PCC 7524	28072	S	228	10	238	0.0003084764
Planctomyces sp. SH-PL14	1632864	S	228	10	238	0.0003084764
Flavobacterium sp. I3-2	2748319	S	136	101	237	0.0003071802
Polaromonas vacuolata	37448	S	197	39	236	0.0003058841
Xanthobacter sp. YN2	2528964	S	193	43	236	0.0003058841
Sphingomonas sp. PAMC26645	2565555	S	207	29	236	0.0003058841
Flavobacterium commune	1306519	S	215	21	236	0.0003058841
