name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylobacterium sp. WL1	2603276	S	40	4	44	0.0010210475
Limnoglobus roseus	2598579	S	42	2	44	0.0010210475
Mitsuaria sp. 7	1658665	S	38	5	43	0.0009978419
Kaistella jeonii	266749	S	41	2	43	0.0009978419
Curvibacter sp. AEP1-3	1844971	S	42	0	42	0.0009746363
Tardiphaga robiniae	943830	S	39	3	42	0.0009746363
Cloacibacterium normanense	237258	S	37	5	42	0.0009746363
Acidovorax sp. 1608163	2478662	S	38	3	41	0.0009514306
Methylobacterium sp. 17Sr1-43	2202828	S	37	4	41	0.0009514306
Staphylococcus xylosus	1288	S	39	1	40	0.0009282250
Pedobacter sp. G11	2482728	S	36	4	40	0.0009282250
Pseudomonas oryzihabitans	47885	S	36	3	39	0.0009050194
Cutibacterium granulosum	33011	S	38	1	39	0.0009050194
Flavobacterium psychrophilum	96345	S	31	8	39	0.0009050194
Blattabacterium cuenoti	1653831	S	31	8	39	0.0009050194
Sphingobacterium multivorum	28454	S	21	18	39	0.0009050194
Microbacterium sp. PM5	2014534	S	35	3	38	0.0008818138
Brevibacterium sp. CS2	2575923	S	36	2	38	0.0008818138
Oscillatoria nigro-viridis	482564	S	35	3	38	0.0008818138
Variovorax sp. HW608	1034889	S	36	1	37	0.0008586081
Acidovorax avenae	80867	S	26	11	37	0.0008586081
Hydrogenophaga pseudoflava	47421	S	17	20	37	0.0008586081
Achromobacter xylosoxidans	85698	S	21	16	37	0.0008586081
Corynebacterium jeikeium	38289	S	22	15	37	0.0008586081
Nostoc carneum	374162	S	10	27	37	0.0008586081
Hymenobacter sedentarius	1411621	S	36	1	37	0.0008586081
Polaromonas naphthalenivorans	216465	S	33	3	36	0.0008354025
Ramlibacter tataouinensis	94132	S	34	2	36	0.0008354025
Gordonia polyisoprenivorans	84595	S	35	1	36	0.0008354025
Variovorax sp. WDL1	207745	S	24	11	35	0.0008121969
Hydrogenophaga sp. PBL-H3	434010	S	23	12	35	0.0008121969
Polaromonas sp. JS666	296591	S	21	14	35	0.0008121969
Cupriavidus taiwanensis	164546	S	29	6	35	0.0008121969
Bosea sp. ANAM02	2020412	S	29	6	35	0.0008121969
Methylobacterium brachiatum	269660	S	27	8	35	0.0008121969
Sphingobium sp. YG1	2082188	S	29	6	35	0.0008121969
Corynebacterium xerosis	1725	S	32	3	35	0.0008121969
Flavobacterium nackdongense	2547394	S	34	1	35	0.0008121969
Variovorax sp. PDNC026	2811425	S	2	32	34	0.0007889913
Rhizobacter gummiphilus	946333	S	31	3	34	0.0007889913
Candidatus Planktophila sulfonica	1884904	S	31	3	34	0.0007889913
Flavobacterium columnare	996	S	30	4	34	0.0007889913
Corynebacterium tuberculostearicum	38304	S	29	4	33	0.0007657856
Microcystis aeruginosa	1126	S	30	3	33	0.0007657856
Proteus virus Isfahan	2560650	S	33	0	33	0.0007657856
Flavobacterium virus 2A	2560471	S	3	30	33	0.0007657856
Rhodoferax saidenbachensis	1484693	S	30	2	32	0.0007425800
Delftia lacustris	558537	S	8	24	32	0.0007425800
Ottowia oryzae	2109914	S	31	1	32	0.0007425800
Brevundimonas sp. LVF1	2774189	S	28	4	32	0.0007425800
Mycobacteroides chelonae	1774	S	14	18	32	0.0007425800
Pedobacter roseus	336820	S	26	6	32	0.0007425800
Pseudobacter ginsenosidimutans	661488	S	30	2	32	0.0007425800
Variovorax sp. PAMC28562	2762323	S	31	0	31	0.0007193744
Variovorax sp. PBL-E5	434014	S	14	17	31	0.0007193744
Hydrogenophaga sp. RAC07	1842537	S	25	6	31	0.0007193744
Methylibium petroleiphilum	105560	S	20	11	31	0.0007193744
Enterobacter hormaechei	158836	S	9	22	31	0.0007193744
Sphingopyxis fribergensis	1515612	S	23	8	31	0.0007193744
Brevundimonas sp. GW460-12-10-14-LB2	1827469	S	18	13	31	0.0007193744
Brachybacterium sp. SGAir0954	2571029	S	30	1	31	0.0007193744
Rhodococcus sp. NJ-530	2490853	S	6	25	31	0.0007193744
Variovorax sp. RA8	662548	S	23	7	30	0.0006961688
Vibrio anguillarum	55601	S	28	2	30	0.0006961688
Methylobacterium sp. 4-46	426117	S	28	2	30	0.0006961688
Sphingorhabdus lacus	392610	S	30	0	30	0.0006961688
Staphylococcus hominis	1290	S	28	2	30	0.0006961688
Chryseobacterium sp. NEB161	2724619	S	18	12	30	0.0006961688
Lacibacter sp. S13-6-6	2760713	S	30	0	30	0.0006961688
Hydrogenophaga sp. PBC	795665	S	22	7	29	0.0006729631
Duganella sp. AF9R3	2728021	S	27	2	29	0.0006729631
Acinetobacter johnsonii	40214	S	17	12	29	0.0006729631
Rhizobium pusense	648995	S	8	21	29	0.0006729631
Sphingopyxis macrogoltabida	33050	S	21	8	29	0.0006729631
Roseomonas mucosa	207340	S	11	18	29	0.0006729631
Pedobacter sp. HDW13	2714940	S	27	2	29	0.0006729631
Frigoriglobus tundricola	2774151	S	25	4	29	0.0006729631
Delftia tsuruhatensis	180282	S	9	19	28	0.0006497575
Melaminivora sp. SC2-9	2109913	S	23	5	28	0.0006497575
Janthinobacterium sp. PLB02	2808899	S	13	15	28	0.0006497575
Massilia sp. LPB0304	2769491	S	17	11	28	0.0006497575
Bosea sp. RAC05	1842539	S	23	5	28	0.0006497575
Tabrizicola piscis	2494374	S	27	1	28	0.0006497575
Brevundimonas sp. CS1	2813778	S	20	8	28	0.0006497575
Microbacterium hominis	162426	S	24	4	28	0.0006497575
Hydrogenophaga sp. YM1	2806262	S	22	5	27	0.0006265519
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	S	24	3	27	0.0006265519
Janthinobacterium tructae	2590869	S	21	6	27	0.0006265519
Massilia oculi	945844	S	24	3	27	0.0006265519
Leptothrix cholodnii	34029	S	23	4	27	0.0006265519
Pseudomonas chlororaphis	587753	S	20	7	27	0.0006265519
Bradyrhizobium erythrophlei	1437360	S	26	1	27	0.0006265519
Sphingomonas sp. NIC1	1961362	S	16	11	27	0.0006265519
Sphingopyxis sp. EG6	1874061	S	18	9	27	0.0006265519
Gemmata obscuriglobus	114	S	25	2	27	0.0006265519
Gemmata massiliana	1210884	S	17	10	27	0.0006265519
Burkholderia cenocepacia	95486	S	12	14	26	0.0006033463
Methylibium sp. Pch-M	2082386	S	15	11	26	0.0006033463
Lysobacter oculi	2698682	S	26	0	26	0.0006033463
Novosphingobium sp. KA1	164608	S	8	18	26	0.0006033463
Janibacter sp. YB324	2761047	S	15	11	26	0.0006033463
Roseateles depolymerans	76731	S	23	2	25	0.0005801406
Methylobacterium sp. AMS5	925818	S	15	10	25	0.0005801406
Sphingomonas panacisoli	1813879	S	25	0	25	0.0005801406
Flavobacterium sp. Sr18	935222	S	23	2	25	0.0005801406
Gemmata sp. SH-PL17	1630693	S	15	10	25	0.0005801406
Variovorax sp. PBS-H4	434008	S	19	5	24	0.0005569350
Acidovorax monticola	1926868	S	22	2	24	0.0005569350
Hydrogenophaga sp. PAMC20947	2565558	S	24	0	24	0.0005569350
Massilia sp. WG5	1707785	S	15	9	24	0.0005569350
Achromobacter spanius	217203	S	21	3	24	0.0005569350
Xanthomonas campestris	339	S	23	1	24	0.0005569350
Bradyrhizobium sp. CCBAU 051011	858422	S	21	3	24	0.0005569350
Methylobacterium sp. DM1	2067957	S	6	18	24	0.0005569350
Rhizobium leguminosarum	384	S	19	5	24	0.0005569350
Sphingomonas koreensis	93064	S	17	7	24	0.0005569350
Roseomonas sp. FDAARGOS_362	2018065	S	11	13	24	0.0005569350
Kocuria palustris	71999	S	23	1	24	0.0005569350
Corynebacterium sp. LMM-1652	2487892	S	24	0	24	0.0005569350
Finegoldia magna	1260	S	21	3	24	0.0005569350
Flavobacterium phage vB_FspS_tooticki6-1	2686279	S	7	17	24	0.0005569350
Comamonas aquatica	225991	S	20	3	23	0.0005337294
Schlegelella thermodepolymerans	215580	S	21	2	23	0.0005337294
Cupriavidus basilensis	68895	S	20	3	23	0.0005337294
Massilia sp. CCM 8941	2765360	S	17	6	23	0.0005337294
Aeromonas caviae	648	S	6	17	23	0.0005337294
Bradyrhizobium icense	1274631	S	21	2	23	0.0005337294
Methylobacterium nodulans	114616	S	22	1	23	0.0005337294
Labilithrix luteola	1391654	S	23	0	23	0.0005337294
Prochlorococcus marinus	1219	S	22	1	23	0.0005337294
Acidovorax antarcticus	2743470	S	19	3	22	0.0005105238
Hydrogenophaga sp. NH-16	2184519	S	9	13	22	0.0005105238
Rhodoferax sp. AJA081-3	2752316	S	21	1	22	0.0005105238
Verminephrobacter eiseniae	364317	S	22	0	22	0.0005105238
Massilia putida	1141883	S	17	5	22	0.0005105238
Duganella sp. GN2-R2	2728020	S	19	3	22	0.0005105238
Pseudomonas citronellolis	53408	S	14	8	22	0.0005105238
Sphingomonas sp. IC081	304378	S	6	16	22	0.0005105238
Sphingomonas taxi	1549858	S	22	0	22	0.0005105238
Minicystis rosea	888845	S	21	1	22	0.0005105238
Megamonas funiformis	437897	S	22	0	22	0.0005105238
Flavobacterium sp. KBS0721	1179672	S	18	4	22	0.0005105238
Myroides odoratimimus	76832	S	9	13	22	0.0005105238
Chryseobacterium manosquense	2754694	S	8	14	22	0.0005105238
Paraflavitalea soli	2315862	S	21	1	22	0.0005105238
Ottowia sp. 27C	2816950	S	21	0	21	0.0004873181
Janthinobacterium svalbardensis	368607	S	17	4	21	0.0004873181
Janthinobacterium lividum	29581	S	12	9	21	0.0004873181
Pseudomonas veronii	76761	S	8	13	21	0.0004873181
Pseudomonas alcaligenes	43263	S	19	2	21	0.0004873181
Klebsiella grimontii	2058152	S	12	9	21	0.0004873181
Salmonella enterica	28901	S	16	5	21	0.0004873181
Pantoea agglomerans	549	S	21	0	21	0.0004873181
Stenotrophomonas rhizophila	216778	S	20	1	21	0.0004873181
Bradyrhizobium guangdongense	1325090	S	11	10	21	0.0004873181
Aminobacter sp. MDW-2	2666139	S	6	15	21	0.0004873181
Sphingomonas sp. MM-1	745310	S	11	10	21	0.0004873181
Sphingomonas alpina	653931	S	21	0	21	0.0004873181
Novosphingobium resinovorum	158500	S	16	5	21	0.0004873181
Cereibacter sphaeroides	1063	S	20	1	21	0.0004873181
Kytococcus sedentarius	1276	S	20	1	21	0.0004873181
Staphylococcus auricularis	29379	S	21	0	21	0.0004873181
Listeria monocytogenes	1639	S	4	17	21	0.0004873181
Flavobacterium sp. MDT1-60	1979344	S	19	2	21	0.0004873181
Pedobacter sp. KBS0701	2578106	S	18	3	21	0.0004873181
Luteolibacter luteus	2728835	S	21	0	21	0.0004873181
Rhodoferax sp. PAMC29310	2822760	S	19	1	20	0.0004641125
Xylophilus rhododendri	2697032	S	18	2	20	0.0004641125
Serratia marcescens	615	S	12	8	20	0.0004641125
Bradyrhizobium paxllaeri	190148	S	18	2	20	0.0004641125
Bradyrhizobium ottawaense	931866	S	2	18	20	0.0004641125
Bosea sp. F3-2	2599640	S	17	3	20	0.0004641125
Brevundimonas vesicularis	41276	S	9	11	20	0.0004641125
Kocuria varians	1272	S	18	2	20	0.0004641125
Tsukamurella tyrosinosolvens	57704	S	16	4	20	0.0004641125
Streptomyces venezuelae	54571	S	20	0	20	0.0004641125
Chryseobacterium indologenes	253	S	16	4	20	0.0004641125
Kaistella flava (ex Peng et al. 2021)	2038776	S	18	2	20	0.0004641125
Variovorax sp. SRS16	282217	S	10	9	19	0.0004409069
Hydrogenophaga sp. BA0156	2716225	S	15	4	19	0.0004409069
Cupriavidus oxalaticus	96344	S	17	2	19	0.0004409069
Bordetella hinzii	103855	S	17	2	19	0.0004409069
Oryzomicrobium terrae	1735038	S	19	0	19	0.0004409069
Bosea vaviloviae	1526658	S	15	4	19	0.0004409069
Methylobacterium mesophilicum	39956	S	18	1	19	0.0004409069
Agrobacterium tumefaciens	358	S	12	7	19	0.0004409069
Sphingomonas sp. FARSPH	2219696	S	14	5	19	0.0004409069
Haematobacter massiliensis	195105	S	14	5	19	0.0004409069
Brevundimonas naejangsanensis	588932	S	17	2	19	0.0004409069
Kocuria sp. BT304	1702043	S	13	6	19	0.0004409069
Rhodococcus sp. AQ5-07	2054902	S	5	14	19	0.0004409069
Bacillus mycoides	1405	S	17	2	19	0.0004409069
Carnobacterium maltaromaticum	2751	S	18	1	19	0.0004409069
Flavobacterium sp. M31R6	2739062	S	18	1	19	0.0004409069
Hymenobacter radiodurans	2496028	S	4	15	19	0.0004409069
Pedobacter sp. JBR3-12	2789740	S	18	1	19	0.0004409069
Pedobacter suwonensis	332999	S	16	3	19	0.0004409069
Panacibacter ginsenosidivorans	1813871	S	19	0	19	0.0004409069
Phocaeicola vulgatus	821	S	12	7	19	0.0004409069
Diaphorobacter sp. HDW4B	2714925	S	18	0	18	0.0004177013
Diaphorobacter polyhydroxybutyrativorans	1546149	S	3	15	18	0.0004177013
blood disease bacterium A2-HR MARDI	1944648	S	2	16	18	0.0004177013
Burkholderia multivorans	87883	S	15	3	18	0.0004177013
Cupriavidus sp. USMAHM13	1389192	S	5	13	18	0.0004177013
Limnobacter sp. SAORIC-580	2732163	S	18	0	18	0.0004177013
Citrobacter freundii	546	S	10	8	18	0.0004177013
Stenotrophomonas acidaminiphila	128780	S	10	8	18	0.0004177013
Bradyrhizobium sp.	376	S	6	12	18	0.0004177013
Methylobacterium terrae	2202827	S	15	3	18	0.0004177013
Sphingobium hydrophobicum	1673076	S	11	7	18	0.0004177013
Microbacterium sp. PAMC 28756	1795053	S	7	11	18	0.0004177013
Actinomyces oris	544580	S	13	5	18	0.0004177013
Streptococcus mitis	28037	S	16	2	18	0.0004177013
Pedobacter ginsengisoli	363852	S	17	1	18	0.0004177013
Verrucomicrobium spinosum	2736	S	17	1	18	0.0004177013
Variovorax sp. PBL-H6	434009	S	11	6	17	0.0003944956
Acidovorax sp. HDW3	2714923	S	16	1	17	0.0003944956
Rhodoferax sp. BAB1	2741720	S	15	2	17	0.0003944956
Massilia violaceinigra	2045208	S	14	3	17	0.0003944956
Collimonas arenae	279058	S	16	1	17	0.0003944956
Pseudomonas protegens	380021	S	16	1	17	0.0003944956
Acinetobacter pittii	48296	S	10	7	17	0.0003944956
Acinetobacter haemolyticus	29430	S	15	2	17	0.0003944956
Methylobacterium indicum	1775910	S	13	4	17	0.0003944956
Ensifer adhaerens	106592	S	14	3	17	0.0003944956
Shinella sp. HZN7	879274	S	13	4	17	0.0003944956
Sphingomonas sp. HMP9	1517554	S	15	2	17	0.0003944956
Sphingopyxis sp. 113P3	292913	S	13	4	17	0.0003944956
Porphyrobacter sp. YT40	2547601	S	11	6	17	0.0003944956
Croceicoccus marinus	450378	S	13	4	17	0.0003944956
Brevundimonas sp. Bb-A	2560058	S	7	10	17	0.0003944956
Gordonia terrae	2055	S	13	4	17	0.0003944956
Bifidobacterium longum	216816	S	9	8	17	0.0003944956
Staphylococcus simulans	1286	S	17	0	17	0.0003944956
Faecalibacterium prausnitzii	853	S	13	4	17	0.0003944956
Flavobacterium sp. SLB02	2665645	S	15	2	17	0.0003944956
Flavobacterium sp. LPB0248	2614441	S	12	5	17	0.0003944956
Flavobacterium sangjuense	2518177	S	17	0	17	0.0003944956
Chryseobacterium sp. SNU WT5	2594269	S	14	3	17	0.0003944956
Rhodoferax antarcticus	81479	S	16	0	16	0.0003712900
Comamonas thiooxydans	363952	S	9	7	16	0.0003712900
Cupriavidus metallidurans	119219	S	13	3	16	0.0003712900
Massilia sp. NR 4-1	1678028	S	14	2	16	0.0003712900
Massilia albidiflava	321983	S	12	4	16	0.0003712900
Enterobacter asburiae	61645	S	7	9	16	0.0003712900
Methylobacterium oryzae	334852	S	1	15	16	0.0003712900
Rhizobium phaseoli	396	S	9	7	16	0.0003712900
Archangium violaceum	83451	S	14	2	16	0.0003712900
Microbacterium sp. Y-01	2048898	S	13	3	16	0.0003712900
Rhodococcus fascians	1828	S	14	2	16	0.0003712900
Tsukamurella paurometabola	2061	S	15	1	16	0.0003712900
Staphylococcus saccharolyticus	33028	S	16	0	16	0.0003712900
Streptococcus dysgalactiae	1334	S	6	10	16	0.0003712900
Flavobacterium anhuiense	459526	S	13	3	16	0.0003712900
Chryseobacterium lactis	1241981	S	9	7	16	0.0003712900
Pedobacter sp. CJ43	2605747	S	16	0	16	0.0003712900
Symmachiella dynata	2527995	S	16	0	16	0.0003712900
Massilia sp. YMA4	1593482	S	9	6	15	0.0003480844
Azospira sp. I09	1765049	S	8	7	15	0.0003480844
Pseudoxanthomonas mexicana	128785	S	14	1	15	0.0003480844
Sinorhizobium meliloti	382	S	14	1	15	0.0003480844
Sinorhizobium fredii	380	S	10	5	15	0.0003480844
Sphingomonas sp. NBWT7	2596913	S	14	1	15	0.0003480844
Sphingomonas sp. PAMC26645	2565555	S	14	1	15	0.0003480844
Sphingomonas sp. AAP5	1523415	S	14	1	15	0.0003480844
Sphingopyxis sp. OPL5	2486273	S	14	1	15	0.0003480844
Brevundimonas vancanneytii	1325724	S	5	10	15	0.0003480844
Roseomonas gilardii	257708	S	14	1	15	0.0003480844
Azospirillum thermophilum	2202148	S	14	1	15	0.0003480844
Microbacterium aurum	36805	S	13	2	15	0.0003480844
Janibacter limosus	53458	S	15	0	15	0.0003480844
Clostridium perfringens	1502	S	15	0	15	0.0003480844
Calothrix sp. NIES-2098	1954171	S	10	5	15	0.0003480844
Mucilaginibacter rubeus	2027860	S	6	9	15	0.0003480844
Haliscomenobacter hydrossis	2350	S	15	0	15	0.0003480844
Planctomyces sp. SH-PL62	1636152	S	13	2	15	0.0003480844
Roseimicrobium sp. ORNL1	2711231	S	15	0	15	0.0003480844
Diaphorobacter sp. JS3050	2735554	S	1	13	14	0.0003248788
Diaphorobacter sp. JS3051	2792224	S	1	13	14	0.0003248788
Hydrogenophaga crassostreae	1763535	S	14	0	14	0.0003248788
Comamonas sp. NLF-7-7	2597701	S	12	2	14	0.0003248788
Simplicispira suum	2109915	S	13	1	14	0.0003248788
Cupriavidus pauculus	82633	S	13	1	14	0.0003248788
Pandoraea pnomenusa	93220	S	12	2	14	0.0003248788
Massilia lutea	321985	S	12	2	14	0.0003248788
Thiomonas sp. X19	1050370	S	12	2	14	0.0003248788
Achromobacter denitrificans	32002	S	10	4	14	0.0003248788
Chromobacterium paludis	2605945	S	13	1	14	0.0003248788
Acinetobacter lwoffii	28090	S	9	5	14	0.0003248788
Pantoea vagans	470934	S	12	2	14	0.0003248788
Bradyrhizobium sp. BTAi1	288000	S	13	1	14	0.0003248788
Bradyrhizobium lablabi	722472	S	5	9	14	0.0003248788
Bosea sp. Tri-49	1867715	S	13	1	14	0.0003248788
Methylobacterium sp. XJLW	739141	S	1	13	14	0.0003248788
Methylobacterium currus	2051553	S	11	3	14	0.0003248788
Sphingomonas sp. HMP6	1517551	S	14	0	14	0.0003248788
Sphingomonas insulae	424800	S	14	0	14	0.0003248788
Sphingomonas paucimobilis	13689	S	12	2	14	0.0003248788
Sphingomonas sanxanigenens	397260	S	11	3	14	0.0003248788
Sphingobium sp. Cam5-1	2789327	S	12	2	14	0.0003248788
Sphingobium amiense	135719	S	7	7	14	0.0003248788
Blastomonas sp. RAC04	1842535	S	7	7	14	0.0003248788
Paracoccus zhejiangensis	1077935	S	13	1	14	0.0003248788
Rhodobacter blasticus	1075	S	13	1	14	0.0003248788
Caulobacter vibrioides	155892	S	11	3	14	0.0003248788
Aliarcobacter cryaerophilus	28198	S	12	2	14	0.0003248788
Dermacoccus sp. PAMC28757	2762331	S	14	0	14	0.0003248788
Rhodococcus sp. H-CA8f	1727214	S	3	11	14	0.0003248788
Gordonia sp. 135	2676309	S	5	9	14	0.0003248788
Actinoplanes sp. N902-109	649831	S	10	4	14	0.0003248788
Staphylococcus lugdunensis	28035	S	14	0	14	0.0003248788
Bacillus subtilis	1423	S	8	6	14	0.0003248788
Lacticaseibacillus rhamnosus	47715	S	14	0	14	0.0003248788
Flavobacterium sp. HYN0086	2249356	S	12	2	14	0.0003248788
Amniculibacterium sp. G2-70	2767188	S	9	5	14	0.0003248788
Hymenobacter sp. PAMC 26628	1484118	S	13	1	14	0.0003248788
Chitinophaga pinensis	79329	S	12	2	14	0.0003248788
Akkermansia muciniphila	239935	S	13	1	14	0.0003248788
Opitutus sp. GAS368	1882749	S	11	3	14	0.0003248788
Rhodoferax ferrireducens	192843	S	13	0	13	0.0003016731
Serpentinomonas mccroryi	1458426	S	11	2	13	0.0003016731
Pulveribacter suum	2116657	S	12	1	13	0.0003016731
Burkholderia gladioli	28095	S	13	0	13	0.0003016731
Massilia armeniaca	2072590	S	9	4	13	0.0003016731
Alcaligenes faecalis	511	S	8	5	13	0.0003016731
Pseudomonas sp. 02C 26	2054914	S	13	0	13	0.0003016731
Xanthomonas oryzae	347	S	13	0	13	0.0003016731
Lysobacter capsici	435897	S	12	1	13	0.0003016731
Haemophilus parainfluenzae	729	S	12	1	13	0.0003016731
Methylobacterium phyllosphaerae	418223	S	3	10	13	0.0003016731
Sphingomonas sp. XS-10	2599297	S	13	0	13	0.0003016731
Sphingobium sp. SYK-6	627192	S	11	2	13	0.0003016731
Sphingobium sp. YBL2	484429	S	4	9	13	0.0003016731
Erythrobacter litoralis	39960	S	12	1	13	0.0003016731
