name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Klebsiella huaxiensis	2153354	S	283	11	294	0.0000047762
Bacillus marisflavi	189381	S	291	2	293	0.0000047599
Enterobacter sp. RHBSTW-00175	2742639	S	276	16	292	0.0000047437
Cronobacter sp. JZ38	1906275	S	121	170	291	0.0000047274
Aquabacterium olei	1296669	S	274	16	290	0.0000047112
Enterococcus hirae	1354	S	283	5	288	0.0000046787
Clostridioides difficile	1496	S	67	220	287	0.0000046624
Klebsiella sp. WP3-W18-ESBL-02	2675710	S	14	272	286	0.0000046462
Klebsiella grimontii	2058152	S	167	116	283	0.0000045975
Bacillus sp. Pc3	1446792	S	3	276	279	0.0000045325
Enterobacter sp. E76	2596949	S	265	13	278	0.0000045162
Lelliottia amnigena	61646	S	266	6	272	0.0000044188
Staphylococcus chromogenes	46126	S	266	5	271	0.0000044025
Staphylococcus lutrae	155085	S	259	3	262	0.0000042563
Citrobacter tructae	2562449	S	248	12	260	0.0000042238
Staphylococcus lloydii	2781774	S	255	4	259	0.0000042076
Bacillus sp. 1NLA3E	666686	S	257	1	258	0.0000041913
Pseudomonas denitrificans (nom. rej.)	43306	S	248	9	257	0.0000041751
Phytobacter ursingii	1972431	S	233	19	252	0.0000040938
Bacillus sp. CS13	2728853	S	244	1	245	0.0000039801
Bacillus sp. DSL-17	2567941	S	242	2	244	0.0000039639
Pseudomonas oryzihabitans	47885	S	235	9	244	0.0000039639
Caldicellulosiruptor kronotskyensis	413889	S	235	8	243	0.0000039476
Leclercia sp. 29361	2714951	S	221	22	243	0.0000039476
Bacillus sp. SJ-10	563169	S	2	240	242	0.0000039314
Enterococcus avium	33945	S	236	4	240	0.0000038989
Staphylococcus auricularis	29379	S	237	1	238	0.0000038664
Citrobacter sp. RHBSTW-00535	2742654	S	3	235	238	0.0000038664
Citrobacter cronae	1748967	S	62	176	238	0.0000038664
Kluyvera genomosp. 3	2774055	S	228	9	237	0.0000038502
Leclercia sp. LSNIH3	1920116	S	8	227	235	0.0000038177
Pseudomonas sp. SCB32	2653853	S	227	7	234	0.0000038014
Acinetobacter johnsonii	40214	S	217	16	233	0.0000037852
Chondrocystis sp. NIES-4102	2005460	S	199	30	229	0.0000037202
Bacillus sp. FJAT-18017	1705566	S	227	1	228	0.0000037040
Bacillus sp. N3536	2666127	S	203	25	228	0.0000037040
Bacillus pseudomycoides	64104	S	224	4	228	0.0000037040
Pseudomonas furukawaii	1149133	S	224	4	228	0.0000037040
Novosphingobium ginsenosidimutans	1176536	S	223	3	226	0.0000036715
Halanaerobium praevalens	2331	S	220	0	220	0.0000035740
Pseudomonas lalkuanensis	2604832	S	217	3	220	0.0000035740
Streptococcus constellatus	76860	S	17	196	213	0.0000034603
Selenomonas sputigena	69823	S	211	2	213	0.0000034603
Streptomyces sp. NEAU-S7GS2	2202000	S	212	1	213	0.0000034603
Citrobacter sp. RHBSTW-00881	2742667	S	41	170	211	0.0000034278
Bacillus sp. AM1(2019)	2665175	S	8	202	210	0.0000034115
Pseudomonas alcaligenes	43263	S	206	4	210	0.0000034115
Pseudomonas citronellolis	53408	S	164	46	210	0.0000034115
Acinetobacter baumannii	470	S	100	109	209	0.0000033953
Citrobacter farmeri	67824	S	190	18	208	0.0000033790
Atlantibacter hermannii	565	S	205	2	207	0.0000033628
Pseudomonas multiresinivorans	95301	S	134	73	207	0.0000033628
Staphylococcus pettenkoferi	170573	S	203	2	205	0.0000033303
Citrobacter koseri	545	S	133	69	202	0.0000032816
Bacillus paranthracis	2026186	S	9	189	198	0.0000032166
Enterococcus wangshanyuanii	2005703	S	198	0	198	0.0000032166
Mycolicibacterium neoaurum	1795	S	1	197	198	0.0000032166
Pseudomonas corrugata	47879	S	185	13	198	0.0000032166
Kluyvera intermedia	61648	S	189	7	196	0.0000031841
Citrobacter sp. RHBSTW-00446	2742648	S	1	194	195	0.0000031679
Loigolactobacillus bifermentans	1607	S	181	10	191	0.0000031029
Cronobacter dublinensis	413497	S	175	16	191	0.0000031029
Citrobacter braakii	57706	S	64	125	189	0.0000030704
Klebsiella sp. BDA134-6	2787706	S	159	30	189	0.0000030704
Cronobacter sakazakii	28141	S	111	78	189	0.0000030704
Pseudomonas psychrotolerans	237610	S	180	7	187	0.0000030379
Enterobacter oligotrophicus	2478464	S	181	5	186	0.0000030216
Pseudomonas nitroreducens	46680	S	129	56	185	0.0000030054
Stenotrophomonas sp. CW117	2775920	S	2	183	185	0.0000030054
Pseudescherichia vulneris	566	S	182	1	183	0.0000029729
Bacillus sp. LJBV19	2821409	S	10	172	182	0.0000029567
Paucilactobacillus nenjiangensis	1296540	S	173	9	182	0.0000029567
Lysobacter sp. H21R4	2781021	S	182	0	182	0.0000029567
Candidatus Vesicomyosocius sp. SY067_SCS001	2732590	S	175	6	181	0.0000029404
Staphylococcus pseudoxylosus	2282419	S	176	4	180	0.0000029242
Pseudomonas sp. K2W31S-8	2320867	S	178	2	180	0.0000029242
Nostoc carneum	374162	S	28	150	178	0.0000028917
Pluralibacter gergoviae	61647	S	171	6	177	0.0000028754
Pseudomonas sp. DY-1	1755504	S	175	2	177	0.0000028754
Pseudomonas entomophila	312306	S	169	5	174	0.0000028267
Citrobacter telavivum	2653932	S	151	21	172	0.0000027942
Staphylococcus equorum	246432	S	117	54	171	0.0000027780
Enterococcus mundtii	53346	S	170	1	171	0.0000027780
Staphylococcus muscae	1294	S	169	1	170	0.0000027617
Pseudomonas resinovorans	53412	S	163	6	169	0.0000027455
Enterobacter cancerogenus	69218	S	164	4	168	0.0000027292
Morganella morganii	582	S	141	27	168	0.0000027292
Edwardsiella tarda	636	S	158	10	168	0.0000027292
Francisella halioticida	549298	S	165	0	165	0.0000026805
Pseudomonas sp. S1-A32-2	2731681	S	161	2	163	0.0000026480
Carnobacterium sp. 17-4	208596	S	146	14	160	0.0000025993
Delftia acidovorans	80866	S	121	38	159	0.0000025830
Shimwellia blattae	563	S	157	1	158	0.0000025668
Diaphorobacter polyhydroxybutyrativorans	1546149	S	86	72	158	0.0000025668
Kosakonia sacchari	1158459	S	103	54	157	0.0000025505
Buttiauxella agrestis	82977	S	133	23	156	0.0000025343
Pseudomonas oryzae	1392877	S	154	2	156	0.0000025343
Burkholderia gladioli	28095	S	146	10	156	0.0000025343
Pseudomonas monteilii	76759	S	116	39	155	0.0000025180
Staphylococcus carnosus	1281	S	148	6	154	0.0000025018
Lactobacillus sp. 3B(2020)	2695882	S	150	2	152	0.0000024693
Bacillus sp. THAF10	2587848	S	150	1	151	0.0000024531
Staphylococcus succinus	61015	S	150	1	151	0.0000024531
Enterococcus durans	53345	S	147	4	151	0.0000024531
Vagococcus coleopterorum	2714946	S	145	5	150	0.0000024368
Pseudomonas balearica	74829	S	136	14	150	0.0000024368
Citrobacter sp. LY-1	2546350	S	134	15	149	0.0000024206
Kosakonia radicincitans	283686	S	68	81	149	0.0000024206
Levilactobacillus brevis	1580	S	139	9	148	0.0000024043
Pseudomonas sp. TCU-HL1	1856685	S	145	2	147	0.0000023881
Buchnera aphidicola	9	S	146	0	146	0.0000023718
Limosilactobacillus mucosae	97478	S	142	1	143	0.0000023231
Kosakonia sp. MUSA4	2067958	S	74	69	143	0.0000023231
Cedecea sp. FDAARGOS_727	2545798	S	136	5	141	0.0000022906
Buttiauxella sp. 3AFRM03	2479367	S	123	17	140	0.0000022744
Aeromonas sp. ASNIH1	1636606	S	115	24	139	0.0000022581
Bacillus sp. HBCD-sjtu	2053832	S	32	106	138	0.0000022419
Staphylococcus hyicus	1284	S	135	3	138	0.0000022419
Kosakonia oryzae	497725	S	66	72	138	0.0000022419
Pseudomonas fulva	47880	S	130	8	138	0.0000022419
Proteus mirabilis	584	S	83	53	136	0.0000022094
Lysinibacillus sphaericus	1421	S	98	36	134	0.0000021769
Alcaligenes faecalis	511	S	127	7	134	0.0000021769
Enterococcus rotai	118060	S	133	0	133	0.0000021606
Aeromonas sp. Ne-1	1675689	S	130	3	133	0.0000021606
Staphylococcus agnetis	985762	S	130	2	132	0.0000021444
Pseudomonas guangdongensis	1245526	S	129	1	130	0.0000021119
Mammaliicoccus sciuri	1296	S	119	9	128	0.0000020794
Peribacillus simplex	1478	S	122	4	126	0.0000020469
Xenorhabdus nematophila	628	S	14	112	126	0.0000020469
Sphaerospermopsis kisseleviana	289435	S	105	19	124	0.0000020144
Bacillus xiamenensis	1178537	S	18	103	121	0.0000019657
Kosakonia arachidis	551989	S	102	19	121	0.0000019657
Kosakonia sp. SMBL-WEM22	2725560	S	82	37	119	0.0000019332
Microchaete diplosiphon	1197	S	21	97	118	0.0000019170
Citrobacter sp. RHBSTW-01013	2742677	S	5	113	118	0.0000019170
Pseudomonas sp. ADPe	2774873	S	81	37	118	0.0000019170
Polaribacter sp. G4M1	2808900	S	115	3	118	0.0000019170
Cloacibacterium normanense	237258	S	110	8	118	0.0000019170
Piscirickettsia salmonis	1238	S	116	0	116	0.0000018845
Streptococcus thermophilus	1308	S	96	19	115	0.0000018682
Staphylococcus schleiferi	1295	S	108	6	114	0.0000018520
Pseudomonas sp. JY-Q	1338689	S	27	87	114	0.0000018520
Pseudomonas parafulva	157782	S	105	7	112	0.0000018195
Bacillus sp. FDAARGOS_235	1839798	S	5	106	111	0.0000018032
Staphylococcus condimenti	70255	S	111	0	111	0.0000018032
Haloplanus rubicundus	1547898	S	109	1	110	0.0000017870
Paenibacillus polymyxa	1406	S	63	46	109	0.0000017708
Bacillus sp. ms-22	2683680	S	15	92	107	0.0000017383
Jeotgalibaca arthritidis	1868794	S	93	14	107	0.0000017383
Enterobacter soli	885040	S	104	3	107	0.0000017383
Cedecea lapagei	158823	S	98	9	107	0.0000017383
Bacillus sp. BS98	2608254	S	7	99	106	0.0000017220
Kosakonia sp. CCTCC M2018092	2492396	S	47	59	106	0.0000017220
Corallococcus macrosporus	35	S	105	1	106	0.0000017220
Listeria sp. PSOL-1	1844999	S	105	0	105	0.0000017058
Pseudomonas orientalis	76758	S	97	8	105	0.0000017058
Pseudomonas sp. LPB0260	2614442	S	103	1	104	0.0000016895
Pseudomonas synxantha	47883	S	79	25	104	0.0000016895
Bacillus vietnamensis	218284	S	101	2	103	0.0000016733
Acinetobacter junii	40215	S	102	1	103	0.0000016733
Crassaminicella sp. SY095	2599308	S	102	0	102	0.0000016570
Pseudomonas sp. CC6-YY-74	1930532	S	102	0	102	0.0000016570
Pectobacterium brasiliense	180957	S	87	14	101	0.0000016408
Citrobacter sp. RHBSTW-00424	2742647	S	1	99	100	0.0000016245
Bacillus sp. FJAT-42376	2014076	S	99	0	99	0.0000016083
Weizmannia coagulans	1398	S	96	3	99	0.0000016083
Thiomonas sp. X19	1050370	S	94	5	99	0.0000016083
Pseudomonas brassicacearum	930166	S	55	43	98	0.0000015921
Immundisolibacter cernigliae	1810504	S	98	0	98	0.0000015921
Paenibacillus alvei	44250	S	96	1	97	0.0000015758
Anabaena sp. 90	46234	S	4	93	97	0.0000015758
Halobacteriovorax marinus	97084	S	97	0	97	0.0000015758
Clostridium butyricum	1492	S	96	0	96	0.0000015596
Deinococcus deserti	310783	S	96	0	96	0.0000015596
Citrobacter sp. ABFQG	2529121	S	1	95	96	0.0000015596
Acinetobacter pittii	48296	S	83	13	96	0.0000015596
Blattabacterium cuenoti	1653831	S	92	4	96	0.0000015596
Pseudomonas sp. DG56-2	2320270	S	94	1	95	0.0000015433
Pseudomonas sp. ABC1	2748080	S	94	1	95	0.0000015433
Ruminococcus albus	1264	S	94	0	94	0.0000015271
Raoultella planticola	575	S	87	7	94	0.0000015271
Gimesia panareensis	2527978	S	90	4	94	0.0000015271
Trichormus azollae	1164	S	84	9	93	0.0000015108
Cronobacter condimenti	1163710	S	88	5	93	0.0000015108
Burkholderia pseudomallei	28450	S	25	68	93	0.0000015108
Brevibacillus sp. JNUCC-41	2778370	S	86	6	92	0.0000014946
Moraxella osloensis	34062	S	92	0	92	0.0000014946
Jeotgalicoccus saudimassiliensis	1461582	S	88	2	90	0.0000014621
Pseudomonas plecoglossicida	70775	S	71	19	90	0.0000014621
Streptococcus suis	1307	S	84	5	89	0.0000014458
Enterobacter sp. CRENT-193	2051905	S	2	87	89	0.0000014458
Pseudomonas sp. CMR5c	658630	S	81	8	89	0.0000014458
Rubinisphaera brasiliensis	119	S	89	0	89	0.0000014458
Bacillus bombysepticus	658666	S	3	85	88	0.0000014296
Bacillus ciccensis	1670641	S	88	0	88	0.0000014296
Enterobacter bugandensis	881260	S	81	6	87	0.0000014134
Cronobacter universalis	535744	S	72	15	87	0.0000014134
Pseudomonas sp. StFLB209	1028989	S	86	0	86	0.0000013971
Yersinia pseudotuberculosis	633	S	10	75	85	0.0000013809
Clostridium perfringens	1502	S	84	0	84	0.0000013646
Spiroplasma turonicum	216946	S	80	4	84	0.0000013646
Flavobacterium sediminis	2201181	S	62	21	83	0.0000013484
Moorea producens	1155739	S	81	1	82	0.0000013321
Pseudomonas saudiphocaensis	1499686	S	82	0	82	0.0000013321
Alistipes onderdonkii	328813	S	6	76	82	0.0000013321
Citrobacter sp. RHBSTW-00524	2742653	S	13	68	81	0.0000013159
Pseudomonas azotoformans	47878	S	70	11	81	0.0000013159
Pseudomonas xanthomarina	271420	S	78	3	81	0.0000013159
Pseudomonas eucalypticola	2599595	S	81	0	81	0.0000013159
Brachyspira pilosicoli	52584	S	80	1	81	0.0000013159
Bacillus circulans	1397	S	80	0	80	0.0000012996
Brevibacillus laterosporus	1465	S	59	21	80	0.0000012996
Citrobacter sp. RHBSTW-00986	2742675	S	13	66	79	0.0000012834
Candidatus Coxiella mudrowiae	2054173	S	74	5	79	0.0000012834
Acidovorax sp. T1	1858609	S	57	22	79	0.0000012834
Flavobacterium sp. Sr18	935222	S	78	1	79	0.0000012834
Planktothrix agardhii	1160	S	28	50	78	0.0000012671
Kosakonia pseudosacchari	1646340	S	54	24	78	0.0000012671
Pseudomonas alkylphenolica	237609	S	77	1	78	0.0000012671
Pseudomonas cremoricolorata	157783	S	77	1	78	0.0000012671
Vibrio parahaemolyticus	670	S	47	31	78	0.0000012671
Ligilactobacillus salivarius	1624	S	75	2	77	0.0000012509
Clostridium sp. BNL1100	755731	S	77	0	77	0.0000012509
Stenotrophomonas acidaminiphila	128780	S	8	69	77	0.0000012509
Aliarcobacter cryaerophilus	28198	S	69	8	77	0.0000012509
Sporosarcina ureae	1571	S	68	8	76	0.0000012347
Winogradskyella sp. PG-2	754409	S	75	1	76	0.0000012347
Bacillus sporothermodurans	46224	S	71	4	75	0.0000012184
Pseudomonas frederiksbergensis	104087	S	69	6	75	0.0000012184
Halobacillus halophilus	1570	S	74	0	74	0.0000012022
Enterobacter cloacae complex sp.	2027919	S	46	28	74	0.0000012022
Lelliottia sp. WB101	2153385	S	61	12	73	0.0000011859
Sphingorhabdus sp. JK6	2725558	S	73	0	73	0.0000011859
Bacillus vini	1476025	S	69	3	72	0.0000011697
Calothrix brevissima	938406	S	36	36	72	0.0000011697
Edwardsiella ictaluri	67780	S	64	8	72	0.0000011697
Pseudomonas sp. R32	1573704	S	68	4	72	0.0000011697
Enterobacter sp. R4-368	1166130	S	51	20	71	0.0000011534
Pseudomonas sp. 02C 26	2054914	S	70	1	71	0.0000011534
Achromobacter sp. B7	2282475	S	70	1	71	0.0000011534
Leclercia sp. W17	2282309	S	28	42	70	0.0000011372
Proteus vulgaris	585	S	34	36	70	0.0000011372
Pseudomonas sp. HLS-6	2049589	S	69	1	70	0.0000011372
Alistipes shahii	328814	S	3	67	70	0.0000011372
Melioribacter roseus	1134405	S	70	0	70	0.0000011372
Pseudomonas pohangensis	364197	S	69	0	69	0.0000011209
