name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Polynucleobacter necessarius	576610	S	13	0	13	0.0007982316
Methylibium sp. Pch-M	2082386	S	9	4	13	0.0007982316
Aeromonas veronii	654	S	12	1	13	0.0007982316
Methylobacterium sp. WL1	2603276	S	12	1	13	0.0007982316
Sphingomonas sp. NIC1	1961362	S	6	7	13	0.0007982316
Paracoccus yeei	147645	S	7	6	13	0.0007982316
Caulobacter sp. FWC26	69665	S	10	3	13	0.0007982316
Micrococcus luteus	1270	S	8	5	13	0.0007982316
Flavobacterium sp. SLB02	2665645	S	9	4	13	0.0007982316
Flavobacterium columnare	996	S	11	2	13	0.0007982316
Luteolibacter luteus	2728835	S	13	0	13	0.0007982316
Acidovorax antarcticus	2743470	S	10	2	12	0.0007368292
Hydrogenophaga sp. PBL-H3	434010	S	8	4	12	0.0007368292
Cupriavidus basilensis	68895	S	10	2	12	0.0007368292
Pseudomonas veronii	76761	S	5	7	12	0.0007368292
Bradyrhizobium paxllaeri	190148	S	11	1	12	0.0007368292
Bosea sp. ANAM02	2020412	S	10	2	12	0.0007368292
Tabrizicola piscis	2494374	S	12	0	12	0.0007368292
Bdellovibrio bacteriovorus	959	S	12	0	12	0.0007368292
Rhodococcus sp. YL-1	1045808	S	4	8	12	0.0007368292
Rhodococcus sp. PSBB049	2812863	S	1	11	12	0.0007368292
Dolichospermum compactum	136073	S	3	9	12	0.0007368292
Flavobacterium sp. MDT1-60	1979344	S	10	2	12	0.0007368292
Panacibacter ginsenosidivorans	1813871	S	12	0	12	0.0007368292
Gemmata massiliana	1210884	S	9	3	12	0.0007368292
Variovorax sp. RA8	662548	S	8	3	11	0.0006754267
Rhodoferax sp. PAMC29310	2822760	S	11	0	11	0.0006754267
Comamonas sp. NLF-7-7	2597701	S	10	1	11	0.0006754267
Simplicispira suum	2109915	S	10	1	11	0.0006754267
Cupriavidus necator	106590	S	10	1	11	0.0006754267
Methylibium petroleiphilum	105560	S	8	3	11	0.0006754267
Thiomonas intermedia	926	S	6	5	11	0.0006754267
Azoarcus sp. DD4	2027405	S	8	3	11	0.0006754267
Azospira sp. I09	1765049	S	5	6	11	0.0006754267
Agrobacterium tumefaciens	358	S	7	4	11	0.0006754267
Mesorhizobium loti	381	S	2	9	11	0.0006754267
Methylorubrum extorquens	408	S	9	2	11	0.0006754267
Tardibacter chloracetimidivorans	1921510	S	6	5	11	0.0006754267
Azospirillum brasilense	192	S	7	4	11	0.0006754267
Labilithrix luteola	1391654	S	11	0	11	0.0006754267
Flavobacterium johnsoniae	986	S	9	2	11	0.0006754267
Epilithonimonas vandammei	2487072	S	6	5	11	0.0006754267
Variovorax sp. PBL-H6	434009	S	6	4	10	0.0006140243
Acidovorax citrulli	80869	S	7	3	10	0.0006140243
Diaphorobacter sp. HDW4B	2714925	S	10	0	10	0.0006140243
Diaphorobacter ruginosibacter	1715720	S	10	0	10	0.0006140243
Hydrogenophaga sp. BPS33	2651974	S	8	2	10	0.0006140243
Cupriavidus metallidurans	119219	S	7	3	10	0.0006140243
Janthinobacterium lividum	29581	S	5	5	10	0.0006140243
Pseudomonas alcaligenes	43263	S	9	1	10	0.0006140243
Stenotrophomonas acidaminiphila	128780	S	7	3	10	0.0006140243
Shewanella sp. FDAARGOS_354	1930557	S	1	9	10	0.0006140243
Bradyrhizobium sp. TM102	2599819	S	1	9	10	0.0006140243
Bosea sp. RAC05	1842539	S	9	1	10	0.0006140243
Rhizobium phaseoli	396	S	3	7	10	0.0006140243
Methylobacterium sp. C1	1479019	S	1	9	10	0.0006140243
Sphingomonas wittichii	160791	S	7	3	10	0.0006140243
Sphingopyxis sp. 113P3	292913	S	7	3	10	0.0006140243
Novosphingobium sp. THN1	1016987	S	8	2	10	0.0006140243
Arthrobacter sp. ZXY-2	1806905	S	1	9	10	0.0006140243
Rothia terrae	396015	S	8	2	10	0.0006140243
Rhodococcus sp. NJ-530	2490853	S	3	7	10	0.0006140243
Corynebacterium tuberculostearicum	38304	S	8	2	10	0.0006140243
Bacillus subtilis	1423	S	6	4	10	0.0006140243
Lactococcus garvieae	1363	S	8	2	10	0.0006140243
Enterococcus faecalis	1351	S	9	1	10	0.0006140243
Moorea producens	1155739	S	10	0	10	0.0006140243
Flavobacterium sp. KBS0721	1179672	S	7	3	10	0.0006140243
Flavobacterium nackdongense	2547394	S	10	0	10	0.0006140243
Flavobacterium nitrogenifigens	1617283	S	7	3	10	0.0006140243
Elizabethkingia bruuniana	1756149	S	3	7	10	0.0006140243
Hymenobacter radiodurans	2496028	S	2	8	10	0.0006140243
Acidovorax cattleyae	80868	S	7	2	9	0.0005526219
Hydrogenophaga sp. PBC	795665	S	7	2	9	0.0005526219
Hydrogenophaga sp. BA0156	2716225	S	7	2	9	0.0005526219
Comamonas serinivorans	1082851	S	9	0	9	0.0005526219
Limnohabitans sp. 103DPR2	1678129	S	9	0	9	0.0005526219
Verminephrobacter eiseniae	364317	S	9	0	9	0.0005526219
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	S	8	1	9	0.0005526219
Herbaspirillum seropedicae	964	S	8	1	9	0.0005526219
Collimonas fungivorans	158899	S	9	0	9	0.0005526219
Neisseria meningitidis	487	S	5	4	9	0.0005526219
Pseudomonas sp. Y39-6	2749807	S	3	6	9	0.0005526219
Pseudomonas monteilii	76759	S	6	3	9	0.0005526219
Pseudomonas syringae	317	S	4	5	9	0.0005526219
Salmonella enterica	28901	S	4	5	9	0.0005526219
Buchnera aphidicola	9	S	9	0	9	0.0005526219
Serratia marcescens	615	S	7	2	9	0.0005526219
Pseudoxanthomonas suwonensis	314722	S	9	0	9	0.0005526219
Bradyrhizobium sp.	376	S	3	6	9	0.0005526219
Bradyrhizobium erythrophlei	1437360	S	9	0	9	0.0005526219
Bradyrhizobium diazoefficiens	1355477	S	4	5	9	0.0005526219
Bradyrhizobium ottawaense	931866	S	1	8	9	0.0005526219
Aminobacter sp. MDW-2	2666139	S	2	7	9	0.0005526219
Methylorubrum populi	223967	S	8	1	9	0.0005526219
Sphingomonas sp. IC081	304378	S	2	7	9	0.0005526219
Sphingopyxis fribergensis	1515612	S	7	2	9	0.0005526219
Novosphingobium sp. P6W	1609758	S	9	0	9	0.0005526219
Novosphingobium pentaromativorans	205844	S	2	7	9	0.0005526219
Cutibacterium avidum	33010	S	9	0	9	0.0005526219
Microbacterium paraoxydans	199592	S	1	8	9	0.0005526219
Rathayibacter sp. VKM Ac-2804	2609257	S	3	6	9	0.0005526219
Corynebacterium sp. L2-79-05	373068	S	1	8	9	0.0005526219
Saccharothrix espanaensis	103731	S	8	1	9	0.0005526219
Candidatus Planktophila sulfonica	1884904	S	9	0	9	0.0005526219
Brevibacillus laterosporus	1465	S	5	4	9	0.0005526219
Streptococcus suis	1307	S	9	0	9	0.0005526219
Flavobacterium haoranii	683124	S	8	1	9	0.0005526219
Hymenobacter sp. APR13	1356852	S	6	3	9	0.0005526219
Mucilaginibacter rubeus	2027860	S	2	7	9	0.0005526219
Haliscomenobacter hydrossis	2350	S	9	0	9	0.0005526219
Gemmata sp. SH-PL17	1630693	S	7	2	9	0.0005526219
Aquisphaera giovannonii	406548	S	8	1	9	0.0005526219
Rhodoferax saidenbachensis	1484693	S	8	0	8	0.0004912195
Hydrogenophaga crassostreae	1763535	S	8	0	8	0.0004912195
Serpentinomonas mccroryi	1458426	S	7	1	8	0.0004912195
Ralstonia pickettii	329	S	7	1	8	0.0004912195
Burkholderia multivorans	87883	S	6	2	8	0.0004912195
Janthinobacterium svalbardensis	368607	S	6	2	8	0.0004912195
Massilia sp. CCM 8941	2765360	S	7	1	8	0.0004912195
Undibacterium sp. YM2	2058625	S	5	3	8	0.0004912195
Aromatoleum aromaticum	551760	S	6	2	8	0.0004912195
Vitreoscilla filiformis	63	S	8	0	8	0.0004912195
Pseudomonas palleroniana	191390	S	8	0	8	0.0004912195
Klebsiella aerogenes	548	S	8	0	8	0.0004912195
Xanthomonas citri	346	S	8	0	8	0.0004912195
Aeromonas hydrophila	644	S	7	1	8	0.0004912195
Immundisolibacter cernigliae	1810504	S	8	0	8	0.0004912195
Bradyrhizobium sp. CCBAU 51765	1325102	S	7	1	8	0.0004912195
Bradyrhizobium sp. LCT2	2493093	S	2	6	8	0.0004912195
Bosea sp. F3-2	2599640	S	7	1	8	0.0004912195
Shinella sp. HZN7	879274	S	6	2	8	0.0004912195
Shinella sp. PSBB067	2715959	S	6	2	8	0.0004912195
Mesorhizobium sp. M4B.F.Ca.ET.058.02.1.1	2493675	S	5	3	8	0.0004912195
Sphingomonas alpina	653931	S	8	0	8	0.0004912195
Sphingomonas koreensis	93064	S	5	3	8	0.0004912195
Caulobacter vibrioides	155892	S	7	1	8	0.0004912195
Brevundimonas sp. Bb-A	2560058	S	5	3	8	0.0004912195
Terricaulis silvestris	2686094	S	8	0	8	0.0004912195
Archangium violaceum	83451	S	8	0	8	0.0004912195
Nocardioides mesophilus	433659	S	8	0	8	0.0004912195
Actinopolymorpha singaporensis	117157	S	8	0	8	0.0004912195
Herbiconiux sp. SALV-R1	2735133	S	8	0	8	0.0004912195
Pseudonocardia sp. HH130630-07	1690815	S	6	2	8	0.0004912195
Amycolatopsis sp. Hca4	2742131	S	7	1	8	0.0004912195
Staphylococcus capitis	29388	S	7	1	8	0.0004912195
Lactococcus lactis	1358	S	7	1	8	0.0004912195
Romboutsia sp. CE17	2724150	S	8	0	8	0.0004912195
Geminocystis sp. NIES-3708	1615909	S	5	3	8	0.0004912195
Nostoc sp. PCC 7107	317936	S	5	3	8	0.0004912195
Nostoc sp. NIES-2111	1973475	S	4	4	8	0.0004912195
Stanieria cyanosphaera	102116	S	4	4	8	0.0004912195
Flavobacterium sp. HYN0086	2249356	S	6	2	8	0.0004912195
Flavobacterium branchiophilum	55197	S	8	0	8	0.0004912195
Sphingobacterium multivorum	28454	S	4	4	8	0.0004912195
Chitinophaga sp. 1310	2725416	S	1	7	8	0.0004912195
Flavihumibacter sp. SB-02	2676868	S	8	0	8	0.0004912195
Lignipirellula cremea	2528010	S	7	1	8	0.0004912195
Roseimicrobium sp. ORNL1	2711231	S	8	0	8	0.0004912195
Methanosphaera sp. BMS	1789762	S	8	0	8	0.0004912195
Acidovorax monticola	1926868	S	7	0	7	0.0004298170
Pulveribacter suum	2116657	S	7	0	7	0.0004298170
Burkholderia cenocepacia	95486	S	3	4	7	0.0004298170
Cupriavidus gilardii	82541	S	2	5	7	0.0004298170
Janthinobacterium sp. PLB02	2808899	S	3	4	7	0.0004298170
Massilia flava	871742	S	7	0	7	0.0004298170
Undibacterium parvum	401471	S	6	1	7	0.0004298170
Bordetella parapertussis	519	S	2	5	7	0.0004298170
Dechloromonas sp. TW-R-39-2	2654218	S	7	0	7	0.0004298170
Pseudomonas citronellolis	53408	S	5	2	7	0.0004298170
Pseudomonas chlororaphis	587753	S	6	1	7	0.0004298170
Klebsiella quasipneumoniae	1463165	S	3	4	7	0.0004298170
Xanthomonas campestris	339	S	7	0	7	0.0004298170
Bradyrhizobium lablabi	722472	S	3	4	7	0.0004298170
Aminobacter sp. MSH1	374606	S	5	2	7	0.0004298170
Methylobacterium sp. 17Sr1-43	2202828	S	6	1	7	0.0004298170
Devosia sp. A16	1736675	S	7	0	7	0.0004298170
Aquabacter sp. L1I39	2820278	S	7	0	7	0.0004298170
Nordella sp. HKS 07	2712222	S	7	0	7	0.0004298170
Sphingomonas sp. PAMC26645	2565555	S	6	1	7	0.0004298170
Sphingomonas sp. AAP5	1523415	S	6	1	7	0.0004298170
Sphingomonas sp. FARSPH	2219696	S	5	2	7	0.0004298170
Sphingomonas panacisoli	1813879	S	7	0	7	0.0004298170
Erythrobacter litoralis	39960	S	7	0	7	0.0004298170
Sulfitobacter sp. AM1-D1	1917485	S	3	4	7	0.0004298170
Cereibacter sphaeroides	1063	S	7	0	7	0.0004298170
Arthrobacter alpinus	656366	S	5	2	7	0.0004298170
Pseudarthrobacter sp. BIM B-2242	2772401	S	4	3	7	0.0004298170
Ilumatobacter coccineus	467094	S	7	0	7	0.0004298170
Clostridium perfringens	1502	S	7	0	7	0.0004298170
Clostridium tetani	1513	S	7	0	7	0.0004298170
Clostridioides difficile	1496	S	7	0	7	0.0004298170
Geminocystis herdmanii	669359	S	5	2	7	0.0004298170
Nostoc sp. CENA543	1869241	S	7	0	7	0.0004298170
Calothrix parasitica	1973486	S	7	0	7	0.0004298170
Synechococcus sp. CBW1006	1353138	S	1	6	7	0.0004298170
Flavobacterium sp. 140616W15	2478552	S	6	1	7	0.0004298170
Flavobacterium anhuiense	459526	S	5	2	7	0.0004298170
Flavobacterium sediminis	2201181	S	5	2	7	0.0004298170
Mesoflavibacter profundi	2708110	S	2	5	7	0.0004298170
Spirosoma radiotolerans	1379870	S	7	0	7	0.0004298170
Hymenobacter sedentarius	1411621	S	7	0	7	0.0004298170
Sphingobacterium spiritivorum	258	S	5	2	7	0.0004298170
Paraflavitalea soli	2315862	S	7	0	7	0.0004298170
Bacteroides thetaiotaomicron	818	S	5	2	7	0.0004298170
Gemmatirosa kalamazoonesis	861299	S	7	0	7	0.0004298170
Stieleria neptunia	2527979	S	6	1	7	0.0004298170
Bremerella volcania	2527984	S	6	1	7	0.0004298170
Verrucomicrobium sp. GAS474	1882831	S	7	0	7	0.0004298170
Opitutus sp. GAS368	1882749	S	6	1	7	0.0004298170
Comamonas piscis	1562974	S	6	0	6	0.0003684146
Ralstonia insidiosa	190721	S	5	1	6	0.0003684146
Paraburkholderia sp. Msb3	2604047	S	4	2	6	0.0003684146
Massilia oculi	945844	S	6	0	6	0.0003684146
Massilia violaceinigra	2045208	S	5	1	6	0.0003684146
Massilia armeniaca	2072590	S	5	1	6	0.0003684146
Herbaspirillum frisingense	92645	S	6	0	6	0.0003684146
Collimonas arenae	279058	S	6	0	6	0.0003684146
Duganella sp. AF9R3	2728021	S	6	0	6	0.0003684146
Glaciimonas sp. PAMC28666	2807626	S	6	0	6	0.0003684146
Xylophilus rhododendri	2697032	S	6	0	6	0.0003684146
Achromobacter insolitus	217204	S	6	0	6	0.0003684146
Bordetella hinzii	103855	S	6	0	6	0.0003684146
Bordetella sp. N	1746199	S	6	0	6	0.0003684146
Pigmentiphaga sp. H8	2488560	S	6	0	6	0.0003684146
Aromatoleum petrolei	76116	S	5	1	6	0.0003684146
Oryzomicrobium terrae	1735038	S	6	0	6	0.0003684146
Chromobacterium vaccinii	1108595	S	6	0	6	0.0003684146
Acinetobacter pittii	48296	S	4	2	6	0.0003684146
Acinetobacter haemolyticus	29430	S	6	0	6	0.0003684146
Acinetobacter indicus	756892	S	5	1	6	0.0003684146
Enterobacter roggenkampii	1812935	S	4	2	6	0.0003684146
Enterobacter hormaechei	158836	S	3	3	6	0.0003684146
Leclercia adecarboxylata	83655	S	4	2	6	0.0003684146
Pantoea sp. MSR2	2052056	S	6	0	6	0.0003684146
Pantoea rwandensis	1076550	S	6	0	6	0.0003684146
Pseudoxanthomonas mexicana	128785	S	6	0	6	0.0003684146
Pseudoxanthomonas spadix	415229	S	6	0	6	0.0003684146
Endozoicomonas montiporae	1027273	S	6	0	6	0.0003684146
Thioalkalivibrio sulfidiphilus	1033854	S	6	0	6	0.0003684146
Bradyrhizobium sp. PSBB068	2715960	S	5	1	6	0.0003684146
Bradyrhizobium sp. SK17	2057741	S	5	1	6	0.0003684146
Candidatus Liberibacter asiaticus	34021	S	2	4	6	0.0003684146
Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2	2493668	S	3	3	6	0.0003684146
Pseudolabrys taiwanensis	331696	S	6	0	6	0.0003684146
Brucella anthropi	529	S	2	4	6	0.0003684146
Sphingomonas sp. C33	2698679	S	6	0	6	0.0003684146
Sphingomonas sp. HMP9	1517554	S	5	1	6	0.0003684146
Sphingomonas panacis	1560345	S	6	0	6	0.0003684146
Sphingomonas paucimobilis	13689	S	5	1	6	0.0003684146
Sphingopyxis sp. OPL5	2486273	S	6	0	6	0.0003684146
Sphingopyxis sp. PAMC25046	2565556	S	5	1	6	0.0003684146
Sphingopyxis sp. MG	1866325	S	1	5	6	0.0003684146
Sphingobium sp. YG1	2082188	S	5	1	6	0.0003684146
Sphingobium hydrophobicum	1673076	S	3	3	6	0.0003684146
Rhizorhabdus dicambivorans	1850238	S	3	3	6	0.0003684146
Porphyrobacter sp. HT-58-2	2023229	S	6	0	6	0.0003684146
Rhodobacter blasticus	1075	S	6	0	6	0.0003684146
Caulobacter soli	2708539	S	5	1	6	0.0003684146
Brevundimonas sp. SGAir0440	2579977	S	5	1	6	0.0003684146
Brevundimonas sp. LVF1	2774189	S	5	1	6	0.0003684146
Azospirillum thermophilum	2202148	S	5	1	6	0.0003684146
Niveispirillum cyanobacteriorum	1612173	S	5	1	6	0.0003684146
Roseococcus sp. NIBR12	2771361	S	6	0	6	0.0003684146
Ehrlichia ruminantium	779	S	6	0	6	0.0003684146
Archangium gephyra	48	S	6	0	6	0.0003684146
Campylobacter jejuni	197	S	2	4	6	0.0003684146
Helicobacter pylori	210	S	6	0	6	0.0003684146
Bdellovibrio sp. NC01	2220073	S	6	0	6	0.0003684146
Bacteriovorax stolpii	960	S	6	0	6	0.0003684146
Microbacterium sp. Se63.02b	2709304	S	4	2	6	0.0003684146
Cnuibacter physcomitrellae	1619308	S	1	5	6	0.0003684146
Kocuria rhizophila	72000	S	5	1	6	0.0003684146
Phycicoccus sp. HDW14	2714941	S	6	0	6	0.0003684146
Brevibacterium sp. JNUCC-42	2777985	S	1	5	6	0.0003684146
Rhodococcus sp. p52	935199	S	2	4	6	0.0003684146
Nocardia arthritidis	228602	S	6	0	6	0.0003684146
Streptomyces griseoviridis	45398	S	6	0	6	0.0003684146
Amycolatopsis keratiniphila	129921	S	4	2	6	0.0003684146
Micromonospora coxensis	356852	S	6	0	6	0.0003684146
Actinomadura sp. WMMB 499	1219491	S	4	2	6	0.0003684146
Candidatus Planktophila dulcis	1884914	S	6	0	6	0.0003684146
Gardnerella vaginalis	2702	S	3	3	6	0.0003684146
