chrUn_KI270743v1	210658	35713	69
chrUn_KI270744v1	168472	56538	55
chrUn_KI270745v1	41891	4174	8
chrUn_KI270746v1	66486	9263	17
chrUn_KI270747v1	198735	11264	80
chrUn_KI270748v1	93321	3781	12
chrUn_KI270749v1	158759	17113	31
chrUn_KI270750v1	148850	21428	42
chrUn_KI270751v1	150742	33330	121
chrUn_KI270752v1	27745	0	0
chrUn_KI270753v1	62944	8230	14
chrUn_KI270754v1	40191	9540	11
chrUn_KI270755v1	36723	1937	2
chrUn_KI270756v1	79590	7646	1125
chrUn_KI270757v1	71251	15433	456
chrUn_GL000214v1	137718	61576	66
chrUn_KI270742v1	186739	39760	97
chrUn_GL000216v2	176608	73605	5842
chrUn_GL000218v1	161147	25502	53
chrEBV	171823	0	0
*	0	0	2381320
