chrUn_KI270384v1	1658	93	2
chrUn_KI270392v1	971	6	0
chrUn_KI270381v1	1930	123	0
chrUn_KI270385v1	990	75	1
chrUn_KI270382v1	4215	153	1
chrUn_KI270376v1	1136	45	1
chrUn_KI270374v1	2656	70	3
chrUn_KI270372v1	1650	68	4
chrUn_KI270373v1	1451	51	1
chrUn_KI270375v1	2378	162	10
chrUn_KI270371v1	2805	69	0
chrUn_KI270448v1	7992	1150	8
chrUn_KI270521v1	7642	593	4
chrUn_GL000195v1	182896	19540	51
chrUn_GL000219v1	179198	27876	206
chrUn_GL000220v1	161802	108415	666
chrUn_GL000224v1	179693	85555	169
chrUn_KI270741v1	157432	12915	61
chrUn_GL000226v1	15008	27934	7
chrUn_GL000213v1	164239	4872	24
chrUn_KI270743v1	210658	30409	108
chrUn_KI270744v1	168472	50466	104
chrUn_KI270745v1	41891	3725	3
chrUn_KI270746v1	66486	9705	34
chrUn_KI270747v1	198735	11349	85
chrUn_KI270748v1	93321	5774	15
chrUn_KI270749v1	158759	14691	42
chrUn_KI270750v1	148850	17622	50
chrUn_KI270751v1	150742	31795	125
chrUn_KI270752v1	27745	0	0
chrUn_KI270753v1	62944	7163	12
chrUn_KI270754v1	40191	9329	62
chrUn_KI270755v1	36723	1735	2
chrUn_KI270756v1	79590	6660	926
chrUn_KI270757v1	71251	15446	391
chrUn_GL000214v1	137718	54365	81
chrUn_KI270742v1	186739	35207	89
chrUn_GL000216v2	176608	73459	5666
chrUn_GL000218v1	161147	22971	52
chrEBV	171823	0	0
*	0	0	3133438
